peak_index	scan_num	mz	intensity	fwhm	signal_noise	MSFeatureID
1410	6012	791.39324	555514	0.0172	5.24	-1
1411	6012	791.42476	2312303	0.016	21.81	-1
1412	6012	791.88536	1135619	0.0187	10.71	-1
1413	6012	791.92427	2645342	0.0167	24.96	-1
1414	6012	792.38545	649382	0.0214	6.13	-1
1415	6012	792.42534	1611094	0.0168	15.2	-1
1416	6012	792.88871	515298	0.0186	4.86	-1
1417	6012	792.92401	663276	0.0176	6.26	-1
1418	6012	793.42685	318230	0.0318	3	-1
1419	6012	793.43987	281909	0.0124	2.66	-1
1420	6012	794.38236	281308	0.0143	2.65	-1
1421	6012	794.91617	737416	0.0165	6.96	-1
1422	6012	795.39014	408962	0.0161	3.86	-1
1423	6012	795.42113	1070489	0.0163	10.1	-1
1424	6012	799.50034	2163930	0.017	20.41	-1
1425	6012	799.74644	287153	0.0156	2.71	-1
1426	6012	800.50405	656300	0.0182	6.19	-1
1427	6012	802.40544	458841	0.0223	4.33	-1
1428	6012	802.90769	222527	0.0174	2.1	-1
1429	6012	803.40625	403253	0.0186	3.8	-1
1430	6012	804.38803	467416	0.0173	4.41	-1
1431	6012	804.88809	295421	0.0166	2.79	-1
1432	6012	805.39056	245204	0.021	2.31	-1
1433	6012	807.37456	3759960	0.0174	35.47	-1
1434	6012	807.87591	3170089	0.0174	29.91	-1
1435	6012	808.37599	1656192	0.0183	15.62	-1
1436	6012	808.87782	509889	0.0172	4.81	-1
1437	6012	809.33186	372072	0.0172	3.51	-1
1438	6012	809.76703	450425	0.0171	4.25	-1
1439	6012	810.90151	387465	0.0186	3.66	-1
1440	6012	810.94722	299812	0.017	2.83	-1
1441	6012	811.7122	1136282	0.0178	10.72	-1
1442	6012	812.04577	1347410	0.0182	12.71	-1
1443	6012	812.38071	1196181	0.0175	11.28	-1
1444	6012	812.71486	398437	0.0176	3.76	-1
1445	6012	814.90077	292660	0.015	2.76	-1
1446	6012	815.44623	369160	0.0185	3.48	-1
1447	6012	818.39197	398017	0.0173	3.75	-1
1448	6012	818.89237	439841	0.0172	4.15	-1
1449	6012	819.3966	432034	0.0173	4.08	-1
1450	6012	821.44054	337960	0.0205	3.19	-1
1451	6012	821.94221	275340	0.0165	2.6	-1
1452	6012	826.40771	390841	0.0168	3.69	-1
1453	6012	830.39121	231738	0.0146	2.19	-1
1454	6012	831.39385	252826	0.018	2.39	-1
1455	6012	831.47847	4395855	0.0181	41.47	-1
1456	6012	831.92272	843855	0.0186	7.96	-1
1457	6012	832.42421	608864	0.0166	5.74	-1
1458	6012	832.48247	1762331	0.0178	16.63	-1
1459	6012	832.92848	267959	0.0171	2.53	-1
1460	6012	833.40275	796950	0.0171	7.52	-1
1461	6012	833.48614	357725	0.017	3.37	-1
1462	6012	834.40831	327318	0.015	3.09	-1
1463	6012	836.37291	225875	0.0176	2.13	-1
1464	6012	836.47667	940360	0.0182	8.87	-1
1465	6012	836.87423	273420	0.0158	2.58	-1
1466	6012	836.97774	644845	0.0179	6.08	-1
1467	6012	837.40965	228526	0.016	2.16	-1
1468	6012	837.47938	434629	0.018	4.1	-1
1469	6012	840.47958	392627	0.0166	3.7	-1
1470	6012	844.4117	350835	0.0171	3.31	-1
1471	6012	844.47414	320835	0.0181	3.03	-1
1472	6012	844.91409	353932	0.0184	3.34	-1
1473	6012	850.427	1260077	0.0188	11.89	-1
1474	6012	851.43091	421543	0.0229	3.98	-1
1475	6012	852.45293	240054	0.0223	2.26	-1
1476	6012	854.51284	354665	0.0191	3.35	-1
1477	6012	857.45414	357266	0.0234	3.37	-1
1478	6012	857.91204	264914	0.0185	2.5	-1
1479	6012	857.95741	343048	0.0204	3.24	-1
1480	6012	858.41371	256694	0.0178	2.42	-1
1481	6012	860.36348	487159	0.0208	4.6	-1
1482	6012	861.36815	289789	0.0174	2.73	-1
1483	6012	861.91674	418457	0.0205	3.95	-1
1484	6012	862.47603	274592	0.0183	2.59	-1
1485	6012	863.44772	446384	0.0208	4.21	-1
1486	6012	864.44929	245303	0.0172	2.31	-1
1487	6012	868.94434	4376546	0.0179	41.29	-1
1488	6012	869.44552	3694445	0.0192	34.85	-1
1489	6012	869.94719	1626974	0.0189	15.35	-1
1490	6012	870.44953	616931	0.022	5.82	-1
1491	6012	871.44828	343192	0.0209	3.24	-1
1492	6012	876.39076	728692	0.0182	6.87	-1
1493	6012	876.45852	341814	0.0229	3.22	-1
1494	6012	876.89342	242347	0.0193	2.29	-1
1495	6012	876.96154	292049	0.0178	2.76	-1
1496	6012	877.39351	241458	0.0199	2.28	-1
1497	6012	885.48908	5353018	0.0196	50.5	-1
1498	6012	886.49226	1896661	0.0189	17.89	-1
1499	6012	887.49704	409943	0.0202	3.87	-1
1500	6012	892.42081	226905	0.0213	2.14	-1
1501	6012	897.43726	287780	0.0205	2.71	-1
1502	6012	898.94562	1045830	0.0197	9.87	-1
1503	6012	899.44803	1052510	0.0199	9.93	-1
1504	6012	899.94764	490334	0.0198	4.63	-1
1505	6012	900.44864	269905	0.0257	2.55	-1
1506	6012	903.94335	8484470	0.0205	80.04	-1
1507	6012	904.44494	6766244	0.0209	63.83	-1
1508	6012	904.94568	2816774	0.0203	26.57	-1
1509	6012	905.44851	1194227	0.0202	11.27	-1
1510	6012	905.94947	285186	0.0193	2.69	-1
1511	6012	907.96062	313321	0.0185	2.96	-1
1512	6012	919.47188	599561	0.0223	5.66	-1
1513	6012	919.9713	225267	0.0197	2.13	-1
1514	6012	920.47589	265642	0.0273	2.51	-1
1515	6012	927.55934	248130	0.0201	2.34	-1
1516	6012	928.42564	215025	0.0255	2.03	-1
1517	6012	928.96874	601688	0.0219	5.68	-1
1518	6012	929.46997	887290	0.0211	8.37	-1
1519	6012	929.97083	349604	0.0192	3.3	-1
1520	6012	933.94145	944625	0.0205	8.91	-1
1521	6012	934.4432	1253251	0.0206	11.82	-1
1522	6012	934.94469	339040	0.02	3.2	-1
1523	6012	938.49396	232587	0.0201	2.19	-1
1524	6012	939.47608	542723	0.0274	5.12	-1
1525	6012	939.81045	356303	0.0224	3.36	-1
1526	6012	943.00397	349249	0.0344	3.29	-1
1527	6012	946.49157	401735	0.024	3.79	-1
1528	6012	948.46703	3059698	0.0217	28.87	-1
1529	6012	949.47078	993343	0.0214	9.37	-1
1530	6012	951.47458	795022	0.0228	7.5	-1
1531	6012	951.97421	577380	0.0257	5.45	-1
1532	6012	954.47388	765006	0.0207	7.22	-1
1533	6012	954.97577	401986	0.0198	3.79	-1
1534	6012	955.4762	336779	0.0199	3.18	-1
1535	6012	957.53664	264605	0.0191	2.5	-1
1536	6012	960.98816	450494	0.0218	4.25	-1
1537	6012	961.4914	497990	0.0251	4.7	-1
1538	6012	961.54286	1693399	0.0229	15.98	-1
1539	6012	961.99083	217712	0.0187	2.05	-1
1540	6012	962.54684	719083	0.022	6.78	-1
1541	6012	967.9424	2117247	0.0227	19.97	-1
1542	6012	968.44333	1956478	0.022	18.46	-1
1543	6012	968.94431	861169	0.0224	8.12	-1
1544	6012	969.4478	346751	0.0385	3.27	-1
1545	6012	976.50514	756196	0.0234	7.13	-1
1546	6012	976.81252	2113608	0.0224	19.94	-1
1547	6012	977.14602	3531255	0.0226	33.31	-1
1548	6012	977.48115	2323963	0.0227	21.92	-1
1549	6012	977.81433	1537339	0.0231	14.5	-1
1550	6012	978.1495	788723	0.0253	7.44	-1
1551	6012	979.50513	850873	0.0221	8.03	-1
1552	6012	980.50993	418727	0.0242	3.95	-1
1553	6012	984.60589	553399	0.0228	5.22	-1
1554	6012	985.60752	317229	0.0227	2.99	-1
1555	6012	987.49131	316025	0.0226	2.98	-1
1556	6012	987.99542	212975	0.0212	2.01	-1
1557	6012	1001.55869	312867	0.0232	2.95	-1
1558	6012	1004.53673	301368	0.0257	2.84	-1
1559	6012	1007.4492	1386198	0.0239	13.08	-1
1560	6012	1008.45301	635081	0.0217	5.99	-1
1561	6012	1011.45314	288101	0.0208	2.72	-1
1562	6012	1016.01222	968727	0.0232	9.14	-1
1563	6012	1016.51312	824907	0.0234	7.78	-1
1564	6012	1017.01358	394520	0.0283	3.72	-1
1565	6012	1038.04835	273609	0.0261	2.58	-1
1566	6012	1050.50678	462626	0.0262	4.36	-1
1567	6012	1055.57067	259092	0.0254	2.44	-1
1568	6012	1059.45892	2149280	0.0259	20.28	-1
1569	6012	1059.56354	868261	0.0244	8.19	-1
1570	6012	1060.46293	967344	0.0272	9.13	-1
1571	6012	1060.56741	354162	0.0265	3.34	-1
1572	6012	1061.46566	301576	0.0254	2.85	-1
1573	6012	1069.5196	377467	0.0268	3.56	-1
1574	6012	1079.54527	306210	0.0253	2.89	-1
1575	6012	1087.50168	333002	0.0248	3.14	-1
1576	6012	1093.52369	236396	0.0408	2.23	-1
1577	6012	1109.54589	389196	0.0256	3.67	-1
1578	6012	1115.49988	295979	0.0309	2.79	-1
1579	6012	1125.49684	451183	0.0302	4.26	-1
1580	6012	1126.00075	614932	0.027	5.8	-1
1581	6012	1126.50133	504935	0.0267	4.76	-1
1582	6012	1127.00101	214604	0.029	2.02	-1
1583	6012	1150.51614	413614	0.0281	3.9	-1
1584	6012	1151.02152	294582	0.0311	2.78	-1
1585	6012	1151.52237	257498	0.0271	2.43	-1
1586	6012	1154.98818	4893597	0.0291	46.17	-1
1587	6012	1155.48905	6139796	0.0294	57.92	-1
1588	6012	1155.99156	4284960	0.03	40.42	-1
1589	6012	1156.49211	2083990	0.03	19.66	-1
1590	6012	1156.99401	525963	0.0338	4.96	-1
1591	6012	1193.5681	335591	0.033	3.17	-1
1592	6012	1194.71574	283323	0.0301	2.67	-1
1593	6012	1197.64366	1615293	0.0317	15.24	-1
1594	6012	1198.64514	822723	0.033	7.76	-1
1595	6012	1199.64541	272511	0.0329	2.57	-1
1596	6012	1217.56835	291878	0.0441	2.75	-1
1597	6012	1218.06998	256107	0.0359	2.42	-1
1598	6012	1220.61119	297041	0.0364	2.8	-1
1599	6012	1241.66856	348196	0.031	3.28	-1
1600	6012	1242.66912	235384	0.033	2.22	-1
1601	6012	1244.66796	325690	0.0325	3.07	-1
1602	6012	1278.64158	512668	0.033	4.84	-1
1603	6012	1279.64362	522690	0.038	4.93	-1
1604	6012	1287.57588	247257	0.0347	2.33	-1
1605	6012	1319.68341	276475	0.0316	2.61	-1
1606	6012	1492.74175	452741	0.0414	4.27	-1
1607	6012	1493.73964	288809	0.0447	2.72	-1
1608	6012	1558.80016	258637	0.0721	2.44	-1
1609	6012	1558.84403	229871	0.0619	2.17	-1
1610	6019	400.254	1.166011E+07	0.0061	118.15	-1
1611	6019	400.75549	4365247	0.0057	44.23	-1
1612	6019	401.25702	482240	0.0055	4.89	-1
1613	6019	401.27429	7588536	0.006	76.89	-1
1614	6019	402.24424	559506	0.0059	5.67	-1
1615	6019	402.27737	1095154	0.006	11.1	-1
1616	6019	408.21128	258119	0.006	2.62	-1
1617	6019	408.24765	5946493	0.0062	60.25	-1
1618	6019	409.25079	1088835	0.0062	11.03	-1
1619	6019	410.20602	226481	0.0061	2.29	-1
1620	6019	414.55741	725679	0.0064	7.35	-1
1621	6019	414.89161	255643	0.0062	2.59	-1
1622	6019	415.28967	968575	0.0065	9.81	-1
1623	6019	415.69886	458504	0.0067	4.65	-1
1624	6019	416.2012	223362	0.0056	2.26	-1
1625	6019	417.59129	313681	0.0077	3.18	-1
1626	6019	421.75626	333984	0.0062	3.38	-1
1627	6019	421.98194	337018	0.0062	3.41	-1
1628	6019	422.23248	289096	0.0065	2.93	-1
1629	6019	424.21308	268266	0.0064	2.72	-1
1630	6019	424.54766	262111	0.0061	2.66	-1
1631	6019	427.76	882323	0.0065	8.94	-1
1632	6019	428.22147	546258	0.008	5.54	-1
1633	6019	428.26192	339336	0.0063	3.44	-1
1634	6019	428.72271	238171	0.006	2.41	-1
1635	6019	429.26901	796707	0.0067	8.07	-1
1636	6019	432.22232	2662949	0.0068	26.98	-1
1637	6019	432.23668	293085	0.0063	2.97	-1
1638	6019	432.74333	317166	0.0066	3.21	-1
1639	6019	433.22543	521479	0.0072	5.28	-1
1640	6019	433.24252	918013	0.0065	9.3	-1
1641	6019	434.97309	2840352	0.0067	28.78	-1
1642	6019	435.22369	2235455	0.007	22.65	-1
1643	6019	435.47421	1079182	0.0068	10.94	-1
1644	6019	435.72446	322290	0.0058	3.27	-1
1645	6019	435.75379	412999	0.0061	4.18	-1
1646	6019	439.28939	840461	0.007	8.52	-1
1647	6019	440.57548	906666	0.0065	9.19	-1
1648	6019	440.91041	600409	0.0061	6.08	-1
1649	6019	441.2452	552146	0.0084	5.59	-1
1650	6019	441.49592	317455	0.0091	3.22	-1
1651	6019	441.74628	414415	0.0066	4.2	-1
1652	6019	442.23475	221416	0.0062	2.24	-1
1653	6019	443.28378	581669	0.0072	5.89	-1
1654	6019	444.2603	319568	0.0068	3.24	-1
1655	6019	445.26376	501024	0.0068	5.08	-1
1656	6019	445.29981	452621	0.0071	4.59	-1
1657	6019	445.59809	292299	0.0067	2.96	-1
1658	6019	446.71381	328132	0.0075	3.32	-1
1659	6019	447.2579	1308762	0.007	13.26	-1
1660	6019	448.26102	477296	0.0073	4.84	-1
1661	6019	449.20841	234601	0.0084	2.38	-1
1662	6019	449.2735	243254	0.0065	2.46	-1
1663	6019	450.23903	245997	0.0068	2.49	-1
1664	6019	450.57542	214228	0.0065	2.17	-1
1665	6019	452.26619	345379	0.0077	3.5	-1
1666	6019	454.87554	454418	0.0076	4.6	-1
1667	6019	456.2796	331214	0.0072	3.36	-1
1668	6019	459.24422	439533	0.0072	4.45	-1
1669	6019	460.252	355122	0.0065	3.6	-1
1670	6019	460.75685	235372	0.007	2.38	-1
1671	6019	463.25277	1380532	0.0073	13.99	-1
1672	6019	463.82951	2301634	0.0071	23.32	-1
1673	6019	464.03025	3059445	0.0078	31	-1
1674	6019	464.23065	2119751	0.0077	21.48	-1
1675	6019	464.28233	1033037	0.0076	10.47	-1
1676	6019	464.43117	984903	0.0074	9.98	-1
1677	6019	464.62955	592581	0.0078	6	-1
1678	6019	464.78361	421601	0.0076	4.27	-1
1679	6019	464.91202	592251	0.0071	6	-1
1680	6019	465.24785	276442	0.0072	2.8	-1
1681	6019	468.25016	436224	0.0071	4.42	-1
1682	6019	468.27152	258513	0.0076	2.62	-1
1683	6019	468.5913	501476	0.0077	5.08	-1
1684	6019	468.60624	307121	0.0085	3.11	-1
1685	6019	468.75154	312271	0.0073	3.16	-1
1686	6019	469.24221	433551	0.008	4.39	-1
1687	6019	469.5481	290376	0.0071	2.94	-1
1688	6019	470.29459	265773	0.0072	2.69	-1
1689	6019	470.79174	617317	0.0078	6.26	-1
1690	6019	471.2215	5194879	0.0076	52.64	-1
1691	6019	472.22458	1015759	0.0077	10.29	-1
1692	6019	472.31035	473875	0.0077	4.8	-1
1693	6019	474.73605	224244	0.0067	2.27	-1
1694	6019	478.26357	214842	0.0078	2.18	-1
1695	6019	479.25296	206616	0.0078	2.09	-1
1696	6019	479.27742	293808	0.0111	2.98	-1
1697	6019	480.26836	226744	0.0075	2.3	-1
1698	6019	480.9969	824918	0.0075	8.36	-1
1699	6019	481.24848	571611	0.0086	5.79	-1
1700	6019	481.26512	217508	0.0038	2.2	-1
1701	6019	481.27427	1.07548E+07	0.0078	108.98	-1
1702	6019	481.49831	398838	0.0083	4.04	-1
1703	6019	481.77586	4753259	0.008	48.16	-1
1704	6019	482.27837	652294	0.0081	6.61	-1
1705	6019	484.53026	239559	0.0082	2.43	-1
1706	6019	485.23443	569486	0.0075	5.77	-1
1707	6019	485.73606	340454	0.0085	3.45	-1
1708	6019	487.56702	241019	0.0076	2.44	-1
1709	6019	491.78417	330557	0.0089	3.35	-1
1710	6019	491.98689	289513	0.0092	2.93	-1
1711	6019	492.03548	255560	0.0069	2.59	-1
1712	6019	492.27857	296768	0.0078	3.01	-1
1713	6019	492.80528	6120976	0.0081	62.02	-1
1714	6019	493.26245	242485	0.009	2.46	-1
1715	6019	493.28099	254489	0.0096	2.58	-1
1716	6019	493.30683	3031715	0.0085	30.72	-1
1717	6019	493.80778	393326	0.0099	3.99	-1
1718	6019	494.30816	208082	0.007	2.11	-1
1719	6019	495.92819	354908	0.0081	3.6	-1
1720	6019	496.01472	207403	0.0082	2.1	-1
1721	6019	496.26283	661719	0.0092	6.71	-1
1722	6019	501.28225	1142151	0.0081	11.57	-1
1723	6019	501.78452	262397	0.0097	2.66	-1
1724	6019	502.27363	913198	0.0085	9.25	-1
1725	6019	502.77493	797724	0.0106	8.08	-1
1726	6019	503.27327	468842	0.0076	4.75	-1
1727	6019	503.30533	1184926	0.0087	12.01	-1
1728	6019	503.77397	273676	0.0075	2.77	-1
1729	6019	503.80693	586410	0.0081	5.94	-1
1730	6019	504.2422	379254	0.0081	3.84	-1
1731	6019	504.27809	294230	0.0095	2.98	-1
1732	6019	505.32107	212345	0.0081	2.15	-1
1733	6019	505.82289	208441	0.0078	2.11	-1
1734	6019	506.26439	198672	0.0098	2.01	-1
1735	6019	506.46439	239117	0.0077	2.42	-1
1736	6019	508.7809	497331	0.0078	5.04	-1
1737	6019	509.28242	322035	0.0078	3.26	-1
1738	6019	510.27103	267749	0.0081	2.71	-1
1739	6019	510.52054	436890	0.0087	4.43	-1
1740	6019	514.77105	292366	0.0078	2.96	-1
1741	6019	515.81538	290275	0.0082	2.94	-1
1742	6019	515.94496	545051	0.0091	5.52	-1
1743	6019	516.28147	532666	0.0087	5.4	-1
1744	6019	518.25637	361584	0.009	3.66	-1
1745	6019	518.29722	250958	0.0084	2.54	-1
1746	6019	520.01643	276344	0.0087	2.8	-1
1747	6019	520.26772	320845	0.008	3.25	-1
1748	6019	520.95324	594005	0.0092	6.02	-1
1749	6019	521.26955	920979	0.0091	9.33	-1
1750	6019	521.28788	525282	0.0095	5.32	-1
1751	6019	521.53775	498487	0.0084	5.05	-1
1752	6019	521.78647	1368522	0.0087	13.87	-1
1753	6019	522.27271	225326	0.0081	2.28	-1
1754	6019	522.28873	474240	0.0078	4.81	-1
1755	6019	522.7951	245738	0.0075	2.49	-1
1756	6019	524.04323	450989	0.0103	4.57	-1
1757	6019	524.27432	596035	0.0094	6.04	-1
1758	6019	524.29291	809494	0.0101	8.2	-1
1759	6019	524.60848	344231	0.0086	3.49	-1
1760	6019	524.94432	208374	0.009	2.11	-1
1761	6019	525.23435	480262	0.0083	4.87	-1
1762	6019	525.77092	665763	0.009	6.75	-1
1763	6019	526.27274	327935	0.0096	3.32	-1
1764	6019	526.35742	483563	0.009	4.9	-1
1765	6019	528.28793	255784	0.009	2.59	-1
1766	6019	530.28502	5251071	0.0091	53.21	-1
1767	6019	530.59525	471751	0.0091	4.78	-1
1768	6019	530.7866	2569200	0.0089	26.03	-1
1769	6019	530.93045	269056	0.0084	2.73	-1
1770	6019	531.28846	489714	0.011	4.96	-1
1771	6019	534.25933	206884	0.0087	2.1	-1
1772	6019	534.51228	236126	0.0082	2.39	-1
1773	6019	534.77604	236293	0.0119	2.39	-1
1774	6019	535.01185	202830	0.0092	2.06	-1
1775	6019	535.26301	566398	0.0144	5.74	-1
1776	6019	535.60622	408369	0.0094	4.14	-1
1777	6019	535.76438	331640	0.0092	3.36	-1
1778	6019	536.7963	311428	0.0098	3.16	-1
1779	6019	538.80592	695558	0.0101	7.05	-1
1780	6019	539.79513	339926	0.0097	3.44	-1
1781	6019	540.2422	304310	0.0096	3.08	-1
1782	6019	540.2986	209038	0.0179	2.12	-1
1783	6019	540.96782	296948	0.0105	3.01	-1
1784	6019	541.30122	275309	0.0092	2.79	-1
1785	6019	542.27398	827825	0.009	8.39	-1
1786	6019	542.77585	535885	0.0094	5.43	-1
1787	6019	543.27798	264689	0.0095	2.68	-1
1788	6019	543.79772	1295218	0.0096	13.12	-1
1789	6019	543.93721	304172	0.01	3.08	-1
1790	6019	544.29918	879678	0.0094	8.91	-1
1791	6019	544.33117	665251	0.0094	6.74	-1
1792	6019	544.80124	312726	0.0086	3.17	-1
1793	6019	546.27257	240712	0.009	2.44	-1
1794	6019	546.76799	228268	0.0081	2.31	-1
1795	6019	546.84016	467551	0.009	4.74	-1
1796	6019	549.31074	269734	0.01	2.73	-1
1797	6019	550.01774	449842	0.0084	4.56	-1
1798	6019	550.26833	798358	0.0094	8.09	-1
1799	6019	550.51895	339507	0.0086	3.44	-1
1800	6019	550.76998	268723	0.0089	2.72	-1
1801	6019	550.93079	257086	0.0089	2.61	-1
1802	6019	554.95056	1183604	0.0102	11.99	-1
1803	6019	555.0204	355857	0.0091	3.61	-1
1804	6019	555.27138	233489	0.016	2.37	-1
1805	6019	555.28436	863917	0.0099	8.75	-1
1806	6019	555.34741	1127633	0.0096	11.43	-1
1807	6019	555.62027	339771	0.0092	3.44	-1
1808	6019	556.78877	577527	0.0098	5.85	-1
1809	6019	557.29084	442597	0.0101	4.48	-1
1810	6019	557.36307	431687	0.0097	4.37	-1
1811	6019	557.98645	2034434	0.0097	20.61	-1
1812	6019	558.30631	241932	0.0132	2.45	-1
1813	6019	558.32139	1404542	0.01	14.23	-1
1814	6019	558.38304	289909	0.0097	2.94	-1
1815	6019	558.6549	892847	0.0098	9.05	-1
1816	6019	559.4943	247542	0.0098	2.51	-1
1817	6019	559.69566	203818	0.0107	2.07	-1
1818	6019	559.78251	606275	0.0107	6.14	-1
1819	6019	560.0323	283627	0.0137	2.87	-1
1820	6019	560.53385	224181	0.0095	2.27	-1
1821	6019	560.77416	295850	0.0101	3	-1
1822	6019	560.80125	403833	0.0097	4.09	-1
1823	6019	561.0243	237174	0.0127	2.4	-1
1824	6019	561.27525	211906	0.0152	2.15	-1
1825	6019	561.29782	624282	0.0107	6.33	-1
1826	6019	561.8026	225426	0.01	2.28	-1
1827	6019	562.30762	213418	0.0142	2.16	-1
1828	6019	562.64086	390002	0.0101	3.95	-1
1829	6019	562.94253	368818	0.0088	3.74	-1
1830	6019	563.27915	677719	0.0099	6.87	-1
1831	6019	563.61164	418280	0.0095	4.24	-1
1832	6019	565.82443	200261	0.0111	2.03	-1
1833	6019	566.32337	382340	0.0114	3.87	-1
1834	6019	571.28601	207109	0.0068	2.1	-1
1835	6019	571.38961	348675	0.0112	3.53	-1
1836	6019	571.62087	285840	0.0094	2.9	-1
1837	6019	571.77416	411266	0.0097	4.17	-1
1838	6019	571.97244	352906	0.0091	3.58	-1
1839	6019	572.02509	523704	0.0105	5.31	-1
1840	6019	572.27671	1075816	0.0109	10.9	-1
1841	6019	572.30722	304803	0.0111	3.09	-1
1842	6019	572.61186	357082	0.011	3.62	-1
1843	6019	572.64252	237527	0.0103	2.41	-1
1844	6019	572.94493	204764	0.012	2.07	-1
1845	6019	574.81688	272500	0.0081	2.76	-1
1846	6019	575.31898	515916	0.009	5.23	-1
1847	6019	575.65247	208860	0.0111	2.12	-1
1848	6019	575.78777	477653	0.0123	4.84	-1
1849	6019	576.79716	883161	0.0099	8.95	-1
1850	6019	577.04711	1435978	0.0104	14.55	-1
1851	6019	577.29712	801255	0.0105	8.12	-1
1852	6019	577.54879	477009	0.0112	4.83	-1
1853	6019	577.7992	353989	0.011	3.59	-1
1854	6019	578.33754	497251	0.0104	5.04	-1
1855	6019	578.77649	486406	0.0109	4.93	-1
1856	6019	579.02609	560657	0.0103	5.68	-1
1857	6019	579.27889	218722	0.0101	2.22	-1
1858	6019	579.53555	3658537	0.0108	37.07	-1
1859	6019	579.63027	7963344	0.0106	80.69	-1
1860	6019	579.78581	3230524	0.0104	32.73	-1
1861	6019	579.96462	7366477	0.0102	74.64	-1
1862	6019	580.03562	1885676	0.0106	19.11	-1
1863	6019	580.29725	3749933	0.0127	38	-1
1864	6019	580.53727	546299	0.0102	5.54	-1
1865	6019	580.63205	636208	0.0097	6.45	-1
1866	6019	580.78564	250457	0.0095	2.54	-1
1867	6019	580.96666	302106	0.0117	3.06	-1
1868	6019	582.81293	585851	0.0098	5.94	-1
1869	6019	583.31465	336554	0.0096	3.41	-1
1870	6019	584.6397	238251	0.0091	2.41	-1
1871	6019	584.97529	387318	0.0099	3.92	-1
1872	6019	585.31228	298494	0.0117	3.02	-1
1873	6019	585.33161	1491505	0.01	15.11	-1
1874	6019	585.34223	310540	0.0074	3.15	-1
1875	6019	585.83381	660489	0.0101	6.69	-1
1876	6019	585.84343	284121	0.0074	2.88	-1
1877	6019	585.98822	352462	0.0099	3.57	-1
1878	6019	586.32479	367113	0.018	3.72	-1
1879	6019	587.31905	1006688	0.0104	10.2	-1
1880	6019	587.99048	541032	0.0108	5.48	-1
1881	6019	588.32253	375916	0.0115	3.81	-1
1882	6019	588.65933	210531	0.01	2.13	-1
1883	6019	589.64373	581171	0.0105	5.89	-1
1884	6019	590.31278	247276	0.0111	2.51	-1
1885	6019	592.31714	587783	0.011	5.96	-1
1886	6019	592.81877	255807	0.0112	2.59	-1
1887	6019	593.32786	205183	0.0089	2.08	-1
1888	6019	595.32905	436981	0.0115	4.43	-1
1889	6019	595.54453	198113	0.0129	2.01	-1
1890	6019	595.83251	357599	0.0112	3.62	-1
1891	6019	597.29879	1156855	0.0113	11.72	-1
1892	6019	597.80023	736922	0.0115	7.47	-1
1893	6019	597.86132	1929751	0.0109	19.55	-1
1894	6019	598.30238	247777	0.0097	2.51	-1
1895	6019	598.36236	1190197	0.0112	12.06	-1
1896	6019	598.62674	555535	0.0107	5.63	-1
1897	6019	598.86532	330563	0.0108	3.35	-1
1898	6019	598.96067	804961	0.0115	8.16	-1
1899	6019	599.29537	218905	0.0122	2.22	-1
1900	6019	599.32456	602060	0.0101	6.1	-1
1901	6019	599.3735	387804	0.0109	3.93	-1
1902	6019	599.63175	1517978	0.0113	15.38	-1
1903	6019	599.82655	467234	0.0111	4.73	-1
1904	6019	599.96686	777123	0.0112	7.87	-1
1905	6019	600.30043	413038	0.0235	4.19	-1
1906	6019	600.31398	288190	0.0193	2.92	-1
1907	6019	600.80787	268614	0.0106	2.72	-1
1908	6019	600.84788	1359907	0.0111	13.78	-1
1909	6019	601.35008	691861	0.0123	7.01	-1
1910	6019	601.85201	247525	0.0113	2.51	-1
1911	6019	602.96499	422407	0.0118	4.28	-1
1912	6019	605.32899	249892	0.0129	2.53	-1
1913	6019	605.97724	215582	0.011	2.18	-1
1914	6019	607.2872	218743	0.0112	2.22	-1
1915	6019	607.30541	517112	0.0115	5.24	-1
1916	6019	607.32465	227350	0.0126	2.3	-1
1917	6019	607.54738	264578	0.0107	2.68	-1
1918	6019	607.57746	274715	0.0106	2.78	-1
1919	6019	607.79805	259883	0.0131	2.63	-1
1920	6019	607.82924	285702	0.0121	2.89	-1
1921	6019	609.30188	614384	0.0111	6.23	-1
1922	6019	609.36139	337673	0.0113	3.42	-1
1923	6019	609.69405	373153	0.0114	3.78	-1
1924	6019	609.80368	376181	0.013	3.81	-1
1925	6019	610.00286	346544	0.0113	3.51	-1
1926	6019	610.3024	279211	0.0108	2.83	-1
1927	6019	610.3379	233077	0.0106	2.36	-1
1928	6019	610.7927	791828	0.0121	8.02	-1
1929	6019	610.80958	336247	0.0116	3.41	-1
1930	6019	611.29226	298328	0.0143	3.02	-1
1931	6019	611.30493	271612	0.0151	2.75	-1
1932	6019	612.36835	562790	0.0106	5.7	-1
1933	6019	613.31565	604288	0.0114	6.12	-1
1934	6019	613.38837	277189	0.0119	2.81	-1
1935	6019	613.64931	800118	0.011	8.11	-1
1936	6019	613.98449	304132	0.0123	3.08	-1
1937	6019	614.81889	836377	0.0115	8.47	-1
1938	6019	615.31901	368686	0.0124	3.74	-1
1939	6019	615.40489	295173	0.0113	2.99	-1
1940	6019	618.81682	217763	0.0097	2.21	-1
1941	6019	618.95193	358138	0.0109	3.63	-1
1942	6019	619.2869	254019	0.0109	2.57	-1
1943	6019	619.64702	3667852	0.0118	37.17	-1
