mz	intensity
100.0114	138.739379882813
100.022799658008	34.9111480712891
100.04559794815	87.5155944824219
100.079792819069	64.3373641967773
100.091190425666	80.8024291992188
100.102587690452	135.365417480469
100.125381194694	49.8497619628906
100.205147696283	72.0477142333984
100.23932821601	302.0146484375
100.250721039601	41.7716941833496
100.330461245585	46.5664901733398
100.376019569088	53.3887519836426
100.410184729382	189.706024169922
100.421572433935	183.255645751953
100.432959797426	52.0360794067383
100.444346819879	163.043197631836
100.501276817492	73.6291122436523
100.535430725264	84.1783065795898
100.592347089124	104.293533325195
100.615111249753	85.8534545898438
100.637874047883	47.1013565063477
100.660635483718	89.0024261474609
100.694775083621	93.0700378417969
100.76304509211	241.718978881836
100.774422235692	92.9148635864258
100.797175502086	174.691482543945
100.80855162495	153.689270019531
100.831302850141	303.423706054688
100.865427136971	152.492858886719
100.888174961185	163.359954833984
100.910921425367	92.2637023925781
100.956410274461	85.8119812011719
100.967781637036	255.33283996582
100.979152659783	79.6221542358398
101.001893685896	230.240310668945
101.013264029064	128.803024291992
101.024634372232	164.690185546875
101.036004715399	98.2028045654297
101.058745401735	96.2975234985352
101.081486088071	67.1222229003906
101.104226774407	234.246139526367
101.115597117575	186.457260131836
101.149708147079	99.3055801391602
101.19518951975	153.255111694336
101.206559862918	84.3716354370117
101.217930206086	61.6468544006348
101.240670892422	46.7473640441895
101.25204123559	119.766410827637
101.263411578758	152.329010009766
101.297522608261	130.668502807617
101.308892951429	143.696792602539
101.320263294597	109.070266723633
101.377115010437	72.1721267700195
101.399855696773	169.433959960938
101.433966726276	81.6342544555664
101.46807775578	86.8663711547852
101.536299814788	152.075469970703
101.559040501123	37.1645126342773
101.570410844291	262.544219970703
101.672743932802	207.287979125977
101.695484619138	65.3027496337891
101.706854962306	43.8828620910645
101.775077021314	95.9424667358398
101.797817707649	71.2006378173828
101.809188050817	169.261764526367
101.877410109825	116.981216430664
101.888780452993	132.885894775391
101.900150796161	113.11767578125
101.911521139329	187.719848632813
101.922891482496	85.9751129150391
101.934261825664	231.587661743164
101.945632168832	105.15892791748
101.991113541504	80.3964233398438
102.002483884672	136.589797973633
102.01385422784	65.6167831420898
102.036594914176	56.1740875244141
102.047965257344	100.346298217773
102.059335600511	62.0742721557617
102.082076286847	256.774291992188
102.093446630015	111.824348449707
102.116187316351	155.376953125
102.150298345855	212.831527709961
102.173039032191	100.712287902832
102.184409375358	149.139205932617
102.195779718526	34.5288696289063
102.22989074803	54.2385177612305
102.252631434366	64.5376892089844
102.309483150205	255.789108276367
102.332223836541	149.228424072266
102.354964522877	190.672485351563
102.377705209213	73.5855026245117
102.411816238717	110.201652526855
102.434556925053	93.5874557495117
102.44592726822	91.8258514404297
102.50277898406	129.175048828125
102.525519670396	59.120777130127
102.582371386235	54.1959915161133
102.593741729403	47.0870933532715
102.616482415739	183.98176574707
102.627852758907	122.835960388184
102.661963788411	71.1135940551758
102.673334131579	116.976058959961
102.707445161082	111.024482727051
102.798407906426	147.432861328125
102.843889279097	133.562606811523
102.855259622265	96.0927429199219
102.866629965433	95.2263336181641
102.878000308601	59.5971450805664
102.889370651769	56.1682548522949
102.900740994937	47.984977722168
102.957592710776	355.230895996094
102.980333397112	44.6166191101074
102.99170374028	258.743774414063
103.003074083448	142.670837402344
103.014444426616	92.6330795288086
103.025814769784	44.0721054077148
103.037185112952	96.1933517456055
103.071296142456	55.8532752990723
103.094036828791	46.6518745422363
103.150888544631	89.1436538696289
103.20774026047	153.064483642578
103.219110603638	173.940521240234
103.230480946806	65.1775665283203
103.253221633142	114.67261505127
103.26459197631	35.1738166809082
103.275962319478	57.727165222168
103.298703005814	97.1583404541016
103.332814035317	162.562606811523
103.366925064821	174.118560791016
103.401036094325	65.7217712402344
103.412406437493	215.236358642578
103.435147123829	47.3047676086426
103.446517466997	81.7619934082031
103.4806284965	48.8217735290527
103.491998839668	76.6210784912109
103.571591241844	225.928756713867
103.582961585012	37.7262229919434
103.594331928179	79.1349868774414
103.651183644019	70.9275588989258
103.685294673523	79.6951751708984
103.708035359859	87.6745223999023
103.719405703026	157.185913085938
103.75351673253	87.5565643310547
103.776257418866	49.8078498840332
103.787627762034	164.706436157227
103.81036844837	86.1162490844727
103.844479477874	314.836975097656
103.878590507377	129.795532226563
103.889960850545	97.0105895996094
103.935442223217	73.4186935424805
103.980923595888	61.9998931884766
103.992293939056	94.8324203491211
104.060515998064	123.106010437012
104.071886341232	324.450469970703
104.105997370735	87.2655029296875
104.117367713903	89.1324615478516
104.128738057071	63.8237075805664
104.151478743407	225.511795043945
104.219700802415	246.369659423828
104.231071145582	160.266235351563
104.253811831918	116.908653259277
104.276552518254	51.6245231628418
104.322033890926	146.72639465332
104.367515263597	162.009490966797
104.401626293101	94.6487197875977
104.412996636269	213.840423583984
104.435737322605	74.5374603271484
104.458478008941	43.803825378418
104.469848352109	161.424041748047
104.492589038444	203.271728515625
104.51532972478	102.725646972656
104.549440754284	34.8736763000488
104.560811097452	133.792602539063
104.57218144062	144.958358764648
104.651773842795	83.3140335083008
104.697255215467	45.2898941040039
104.719995901803	226.887329101563
104.799588303978	47.2509231567383
104.810958647146	49.4321517944336
104.822328990314	109.006622314453
104.833699333482	66.972053527832
104.84506967665	111.864730834961
104.856440019818	169.387466430664
104.901921392489	103.566734313965
104.913291735657	103.735580444336
104.958773108329	71.1362075805664
104.981513794665	121.853477478027
105.004254481	99.9055404663086
105.015624824168	109.002792358398
105.026995167336	89.2085800170898
105.038365510504	102.279960632324
105.049735853672	74.4365539550781
105.072476540008	57.9550018310547
105.083846883176	188.754745483398
105.106587569512	68.1705169677734
105.129328255847	136.322082519531
105.174809628519	39.8364105224609
105.186179971687	67.814094543457
105.208920658023	91.9253768920898
105.231661344359	149.469818115234
105.265772373862	42.043399810791
105.299883403366	127.205535888672
105.311253746534	51.5337905883789
105.322624089702	157.634170532227
105.33399443287	41.1588096618652
105.356735119206	60.1024780273438
105.368105462374	119.482955932617
105.379475805542	53.2568016052246
105.390846148709	58.3349990844727
105.402216491877	54.1553115844727
105.413586835045	76.957160949707
105.459068207717	41.8824043273926
105.515919923556	96.1717376708984
105.538660609892	156.046676635742
105.55003095306	98.8643035888672
105.561401296228	317.229736328125
105.572771639396	60.9081764221191
105.584141982564	61.3246574401855
105.629623355236	97.9652481079102
105.652364041571	217.053070068359
105.663734384739	115.71745300293
105.675104727907	168.689971923828
105.697845414243	102.332389831543
105.720586100579	47.9797744750977
105.731956443747	174.611511230469
105.743326786915	88.8132019042969
105.788808159586	101.829048156738
105.800178502754	63.2284164428711
105.857030218594	105.696990966797
105.947992963937	178.359786987305
106.004844679777	52.9115371704102
106.016215022945	235.103973388672
106.027585366112	133.129928588867
106.03895570928	152.189575195313
106.050326052448	75.2738800048828
106.118548111456	62.2977905273438
106.175399827295	132.304718017578
106.186770170463	101.838562011719
106.198140513631	50.792839050293
106.232251543135	160.700317382813
106.254992229471	98.9684219360352
106.277732915807	46.7900924682617
106.300473602142	129.585952758789
106.357325317982	108.421333312988
106.391436347486	126.33748626709
106.402806690654	65.4409484863281
106.414177033821	179.378067016602
106.425547376989	120.188377380371
106.459658406493	82.9760818481445
106.471028749661	262.851593017578
106.527880465501	66.4727020263672
106.561991495004	107.78279876709
106.573361838172	70.1440124511719
106.596102524508	145.013290405273
106.630213554012	113.797691345215
106.732546642523	91.5192565917969
106.743916985691	237.982849121094
106.766657672027	210.869155883789
106.778028015195	77.2410507202148
106.789398358363	86.0671539306641
106.80076870153	94.657096862793
106.812139044698	56.3742828369141
106.823509387866	96.3170471191406
106.868990760538	91.5476760864258
106.880361103706	197.933288574219
106.891731446874	132.990814208984
106.91447213321	74.1108322143555
106.925842476377	44.3716239929199
106.982694192217	236.407836914063
107.005434878553	60.1547241210938
107.028175564889	87.8422698974609
107.07365693756	213.142669677734
107.085027280728	81.8316116333008
107.1305086534	39.4282531738281
107.141878996568	134.824157714844
107.175990026072	60.8274192810059
107.187360369239	148.414443969727
107.210101055575	59.1124076843262
107.244212085079	62.1831207275391
107.255582428247	73.1426544189453
107.289693457751	204.801818847656
107.312434144086	90.0801010131836
107.34654517359	262.521057128906
107.357915516758	35.6417846679688
107.392026546262	69.9971237182617
107.40339688943	76.8073043823242
107.414767232598	117.924926757813
107.426137575766	134.590438842773
107.482989291605	62.5523796081543
107.505729977941	50.0440979003906
107.539841007445	75.9978713989258
107.551211350613	88.9343109130859
107.573952036948	125.040351867676
107.585322380116	181.344421386719
107.61943340962	153.875045776367
107.630803752788	88.69091796875
107.687655468628	54.3129920959473
107.710396154963	171.141632080078
107.789988557139	177.0810546875
107.801358900307	34.7873649597168
107.812729243475	92.2993240356445
107.83546992981	122.246528625488
107.846840272978	51.4782676696777
107.869580959314	81.6968154907227
107.89232164565	129.433700561523
107.983284390993	42.685848236084
107.994654734161	175.36247253418
108.017395420497	58.8066482543945
108.028765763665	57.8933868408203
108.062876793169	92.686164855957
108.10835816584	54.5134010314941
108.119728509008	36.4957580566406
108.142469195344	46.8831214904785
108.16520988168	115.041168212891
108.176580224848	170.739166259766
108.210691254351	147.16862487793
108.233431940687	83.0546798706055
108.244802283855	100.605934143066
108.267542970191	98.3067626953125
108.278913313359	95.0955200195313
108.290283656527	36.7763252258301
108.313024342863	201.516708374023
108.324394686031	47.2885665893555
108.335765029198	120.492118835449
108.392616745038	223.875137329102
108.403987088206	108.735000610352
108.472209147213	141.426773071289
108.483579490381	107.906372070313
108.506320176717	78.784912109375
108.529060863053	64.8823394775391
108.540431206221	294.696014404297
108.551801549389	67.1342620849609
108.620023608396	40.1316184997559
108.631393951564	60.1388130187988
108.699616010572	36.5224266052246
108.745097383243	120.354415893555
108.779208412747	163.68391418457
108.801949099083	112.605979919434
108.813319442251	48.8688087463379
108.836060128587	68.8954772949219
108.858800814922	60.5145797729492
108.915652530762	89.2009353637695
108.961133903434	74.897575378418
108.983874589769	242.697891235352
109.006615276105	59.5360984802246
109.017985619273	45.6441497802734
109.029355962441	118.864845275879
109.040726305609	80.3693008422852
