mz	intensity
1037.92617658805	23788.3828125
1037.93671873057	32964.16796875
1037.94726108725	6843.0263671875
1037.95780365808	11743.421875
1037.96834644308	35599.2421875
1037.97888944225	43066.8984375
1037.9894326556	18872.173828125
1037.99997608314	7703.79931640625
1038.01051972487	51110.33203125
1038.02106358081	25151.103515625
1038.03160765094	18167.716796875
1038.04215193529	20222.177734375
1038.05269643386	19745.40625
1038.06324114666	21393.326171875
1038.07378607368	17003.36328125
1038.08433121495	30018.197265625
1038.09487657046	12222.142578125
1038.10542214022	22036.91796875
1038.11596792424	24105.130859375
1038.12651392253	9894.30859375
1038.13706013508	11759.185546875
1038.14760656192	8124.79248046875
1038.15815320304	17238.25390625
1038.16870005844	9432.189453125
1038.17924712815	39116.72265625
1038.18979441216	13366.8779296875
1038.20034191048	6029.51513671875
1038.21088962312	25007.763671875
1038.22143755008	21478.44140625
1038.23198569137	18828.517578125
1038.242534047	20541.791015625
1038.25308261697	15416.2998046875
1038.26363140129	39900.0078125
1038.27418039997	34430.89453125
1038.28472961301	10500.1416015625
1038.29527904042	9657.0224609375
1038.30582868221	32159.431640625
1038.31637853837	2459.3310546875
1038.32692860893	22888.392578125
1038.33747889388	39742.9921875
1038.34802939323	16788.634765625
1038.35858010699	5324.06396484375
1038.36913103517	14509.931640625
1038.37968217777	20886.03125
1038.3902335348	46897.59765625
1038.40078510626	12481.4599609375
1038.41133689216	15563.2880859375
1038.42188889251	7366.52001953125
1038.43244110731	13753.4755859375
1038.44299353658	19429.794921875
1038.45354618031	30833.826171875
1038.46409903852	22861.01953125
1038.4746521112	33101.02734375
1038.48520539837	3233.6103515625
1038.49575890004	21971.544921875
1038.50631261621	32918.87109375
1038.51686654688	17002.212890625
1038.52742069207	7130.3466796875
1038.53797505177	36416.40234375
1038.548529626	26018.4453125
1038.55908441477	14706.56640625
1038.56963941807	4864.09619140625
1038.58019463592	28676.154296875
1038.59075006832	6700.08056640625
1038.60130571528	20396.947265625
1038.61186157681	14543.49609375
1038.62241765291	13808.7939453125
1038.63297394359	27775.361328125
1038.64353044885	30737.056640625
1038.6540871687	19393.05078125
1038.66464410315	14165.04296875
1038.67520125221	14566.02734375
1038.68575861587	22706.171875
1038.69631619416	32671.845703125
1038.70687398707	53261.52734375
1038.71743199461	14068.60546875
1038.72799021678	22989.556640625
1038.73854865361	32911.359375
1038.74910730508	36795.55078125
1038.75966617121	5652.67578125
1038.770225252	12784.6298828125
1038.78078454746	19735.044921875
1038.7913440576	21215.951171875
1038.80190378242	10454.2626953125
1038.81246372193	25971.453125
1038.82302387614	7170.78076171875
1038.83358424505	16547.2890625
1038.84414482867	21071.84375
1038.85470562701	46352.35546875
1038.86526664007	23663.296875
1038.87582786786	44548.984375
1038.88638931038	11675.6416015625
1038.89695096764	24170.685546875
1038.90751283966	14795.640625
1038.91807492643	26705.60546875
1038.92863722796	14536.0712890625
1038.93919974426	9162.8876953125
1038.94976247533	13436.8388671875
1038.96032542119	25558.6015625
1038.97088858183	18906.142578125
1038.98145195727	33151.33203125
1038.99201554751	17688.001953125
1039.00257935256	27300.1328125
1039.01314337242	16935.396484375
1039.0237076071	24577.9375
1039.03427205661	8408.2158203125
1039.04483672095	20266.986328125
1039.05540160014	46779.578125
1039.06596669417	20488.458984375
1039.07653200305	4115.2666015625
1039.08709752679	23733.82421875
1039.0976632654	2213.68139648438
1039.10822921889	10321.9873046875
1039.11879538725	14742.1337890625
1039.1293617705	21588.486328125
1039.13992836864	51299.71875
1039.15049518169	19182.298828125
1039.16106220963	1738.35021972656
1039.17162945249	10923.75
1039.18219691027	45134.64453125
1039.19276458298	51616.65625
1039.20333247062	12879.2607421875
1039.21390057319	18583.86328125
1039.22446889071	37159.7890625
1039.23503742319	8122.54443359375
1039.24560617062	26980.361328125
1039.25617513301	22042.775390625
1039.26674431038	9938.10546875
1039.27731370273	11121.3017578125
1039.28788331006	9160.77734375
1039.29845313238	13788.6826171875
1039.3090231697	21556.609375
1039.31959342203	8599.3115234375
1039.33016388936	20216.978515625
1039.34073457171	31347.3125
1039.35130546909	21818.3203125
1039.3618765815	17514.35546875
1039.37244790894	14473.4248046875
1039.38301945143	16374.1298828125
1039.39359120896	17839.21484375
1039.40416318156	36821.11328125
1039.41473536922	54465.125
1039.42530777195	13094.0283203125
1039.43588038975	24351.876953125
1039.44645322264	2677.4853515625
1039.45702627061	21746.845703125
1039.46759953369	46548.375
1039.47817301186	14917.9482421875
1039.48874670515	18029.125
1039.49932061355	30160.439453125
1039.50989473707	27872.978515625
1039.52046907573	31299.291015625
1039.53104362951	12241.703125
1039.54161839844	25416.40234375
1039.55219338252	20952.587890625
1039.56276858176	36337.375
1039.57334399615	28439.767578125
1039.58391962572	42054.73828125
1039.59449547046	30582.43359375
1039.60507153038	21595.5234375
1039.61564780549	45153.98828125
1039.62622429579	21213.94140625
1039.6368010013	9501.697265625
1039.64737792201	29266.13671875
1039.65795505794	16349.9453125
1039.66853240909	26005.279296875
1039.67910997546	17921.630859375
1039.68968775707	21771.72265625
1039.70026575392	10497.849609375
1039.71084396602	13294.212890625
1039.72142239337	27370.447265625
1039.73200103598	19520.916015625
1039.74257989386	29691.521484375
1039.75315896701	23622.63671875
1039.76373825545	17372.76953125
1039.77431775916	39949.22265625
1039.78489747818	26220.072265625
1039.79547741249	20758.75
1039.80605756211	13101.4033203125
1039.81663792704	38145.69140625
1039.82721850729	9833.0625
1039.83779930286	11495.9423828125
1039.84838031377	25151.52734375
1039.85896154002	32938.9375
1039.86954298162	42670.5390625
1039.88012463856	31860.306640625
1039.89070651087	15501.71875
1039.90128859854	12783.1923828125
1039.91187090158	23489.412109375
1039.92245342001	23271.779296875
1039.93303615381	48182.3359375
1039.94361910301	4804.39599609375
1039.95420226761	46272.08984375
1039.96478564761	27815.814453125
1039.97536924303	28504.09765625
1039.98595305386	1390.22570800781
1039.99653708011	23037.748046875
1040.0071213218	2100.041015625
1040.01770577893	42145.953125
1040.0282904515	50660.9453125
1040.03887533952	27469.857421875
1040.049460443	35463.4140625
1040.06004576194	15190.767578125
1040.07063129636	3222.58666992188
1040.08121704625	41969.7890625
1040.09180301162	15264.408203125
1040.10238919249	34768.87890625
1040.11297558885	29129.48046875
1040.12356220072	14438.125
1040.13414902809	4484.43505859375
1040.14473607099	19878.982421875
1040.1553233294	32106.07421875
1040.16591080335	15126.36328125
1040.17649849283	12588.779296875
1040.18708639786	6082.35693359375
1040.19767451844	36522.0703125
1040.20826285457	29828.458984375
1040.21885140626	25758.78125
1040.22944017353	65100.5703125
1040.24002915637	30971.71484375
1040.25061835479	7571.75244140625
1040.26120776881	39353.37890625
1040.27179739841	34142.79296875
1040.28238724362	21167.935546875
1040.29297730444	47799.12890625
1040.30356758088	24102.765625
1040.31415807294	14851.15234375
1040.32474878062	13278.0361328125
1040.33533970395	18199.09375
1040.34593084291	28175.900390625
1040.35652219752	24243.525390625
1040.36711376779	7804.53125
1040.37770555372	18130.61328125
1040.38829755531	11585.271484375
1040.39888977258	22965.685546875
1040.40948220554	22578.208984375
1040.42007485418	7264.7626953125
1040.43066771851	41564.96875
1040.44126079855	14435.1259765625
1040.4518540943	10608.7861328125
1040.46244760575	24048.494140625
1040.47304133293	24225.435546875
1040.48363527584	6349.68408203125
1040.49422943448	50583.96875
1040.50482380887	28147.53515625
1040.515418399	18431.9296875
1040.52601320488	13836.2822265625
1040.53660822652	24949.77734375
1040.54720346393	24744.349609375
1040.55779891712	24991.884765625
1040.56839458608	19392.962890625
1040.57899047083	9926.2470703125
1040.58958657138	18423.23828125
1040.60018288773	13025.6904296875
1040.61077941988	29100.005859375
1040.62137616784	61609.08203125
1040.63197313163	32332.78125
1040.64257031124	13605.8623046875
1040.65316770668	14860.05859375
1040.66376531797	20100.455078125
1040.6743631451	52086.75390625
1040.68496118808	23128.560546875
1040.69555944692	17402.654296875
1040.70615792163	15481.7294921875
1040.71675661221	17439.203125
1040.72735551867	9414.1748046875
1040.73795464102	24983.306640625
1040.74855397925	29547.630859375
1040.75915353339	21648.697265625
1040.76975330343	14254.8134765625
1040.78035328939	18305.216796875
1040.79095349126	19503.763671875
1040.80155390906	51631.18359375
1040.81215454279	17854.71875
1040.82275539246	5262.53955078125
1040.83335645808	34762.57421875
1040.84395773964	24508.021484375
1040.85455923717	37301.18359375
1040.86516095065	26807.189453125
1040.87576288012	24154
1040.88636502555	51901.1171875
1040.89696738698	39710.14453125
1040.90756996439	23283.27734375
1040.91817275781	52936.4765625
1040.92877576722	23788.544921875
1040.93937899265	45001.66015625
1040.9499824341	13847.3515625
1040.96058609157	19136.53125
1040.97118996507	12494.462890625
1040.98179405461	43214.19921875
1040.99239836019	51374.54296875
1041.00300288183	38776.375
1041.01360761952	46573.703125
1041.02421257327	69155.8984375
1041.0348177431	11105.45703125
1041.045423129	12196.3701171875
1041.05602873099	19256.208984375
1041.06663454907	38573.2421875
1041.07724058324	44858.91796875
1041.08784683352	16867.095703125
1041.09845329991	21246.517578125
1041.10905998241	35373.58203125
1041.11966688104	24021.201171875
1041.1302739958	35886.640625
1041.14088132669	13470.6572265625
1041.15148887373	17067.533203125
1041.16209663692	16286.8837890625
1041.17270461626	10151.6845703125
1041.18331281177	22922.3359375
1041.19392122344	28953.109375
1041.2045298513	28670.037109375
1041.21513869533	28907.427734375
1041.22574775556	29620.17578125
1041.23635703198	29537.18359375
1041.2469665246	23254.642578125
1041.25757623344	6893.767578125
1041.26818615849	10332.9736328125
1041.27879629976	7107.85546875
1041.28940665726	3987.52734375
1041.30001723099	7528.298828125
1041.31062802097	30006.978515625
1041.3212390272	19930.865234375
1041.33185024968	8163.65771484375
1041.34246168843	24624.16796875
1041.35307334344	30763.427734375
1041.36368521473	29857.708984375
1041.3742973023	17877.1796875
1041.38490960616	15694.95703125
1041.39552212632	11566.17578125
1041.40613486278	27545.28125
1041.41674781554	47652.07421875
1041.42736098462	21057.2421875
1041.43797437003	2672.69287109375
1041.44858797176	11414.5419921875
1041.45920178982	13723.0283203125
1041.46981582423	41300.05078125
1041.48043007498	33349.83984375
1041.49104454209	50797.53515625
1041.50165922556	8717.185546875
1041.5122741254	55770.53515625
1041.52288924162	8817.9326171875
1041.53350457421	35540.36328125
1041.5441201232	23665.576171875
1041.55473588857	24952.177734375
1041.56535187035	10204.2275390625
1041.57596806854	25418.083984375
1041.58658448314	29226.55078125
1041.59720111416	36549.78125
1041.60781796161	43290.28515625
1041.61843502549	29868.845703125
1041.62905230581	31438.177734375
1041.63966980259	20416.427734375
1041.65028751581	10475.8017578125
1041.6609054455	41139.73046875
1041.67152359165	14433.923828125
1041.68214195428	34012.0703125
1041.69276053338	15024.8984375
1041.70337932898	25830.033203125
1041.71399834107	34000.9375
1041.72461756965	35613.7109375
1041.73523701475	26849.64453125
1041.74585667636	24273.095703125
1041.75647655449	32263.90234375
1041.76709664914	11172.8037109375
1041.77771696033	14623.4921875
1041.78833748806	30007.330078125
1041.79895823234	26891.40625
1041.80957919317	36344.328125
1041.82020037056	26006.783203125
1041.83082176451	16323.31640625
1041.84144337504	3315.76391601563
