mz	intensity
866.47998046875	45018.546875
866.487365722656	17713.208984375
866.494689941406	16081.9306640625
866.502014160156	45337.609375
866.509399414063	12041.43359375
866.516723632813	21365.48046875
866.524108886719	35185.0546875
866.531433105469	24689.43359375
866.538757324219	23271.611328125
866.546142578125	22648.04296875
866.553466796875	27947.62109375
866.560852050781	34383.8203125
866.568176269531	28071.263671875
866.575500488281	2572.74609375
866.582885742188	18618.4375
866.590209960938	31435.46875
866.597595214844	18753.0625
866.604919433594	19585.337890625
866.612243652344	19474.810546875
866.61962890625	13722.5380859375
866.626953125	18485.201171875
866.634338378906	15773.3115234375
866.641662597656	21472.044921875
866.648986816406	21641.333984375
866.656372070313	21005.013671875
866.663696289063	27157.490234375
866.671081542969	33643.0625
866.678405761719	27883.158203125
866.685791015625	17550.3125
866.693115234375	18817.96875
866.700439453125	11247.27734375
866.707824707031	27616.068359375
866.715148925781	9082.2607421875
866.722534179688	43398.69921875
866.729858398438	8717.9931640625
866.737243652344	54521.36328125
866.744567871094	47187.92578125
866.751953125	37917.49609375
866.75927734375	6062.3095703125
866.7666015625	48118.84375
866.773986816406	26434.068359375
866.781311035156	1899.35083007813
866.788696289063	41725.4140625
866.796020507813	3383.92504882813
866.803405761719	21055.525390625
866.810729980469	39706.64453125
866.818115234375	71445.7265625
866.825439453125	33571.08984375
866.832824707031	38849.78125
866.840148925781	30591.376953125
866.847534179688	26729.865234375
866.854858398438	19856.044921875
866.862243652344	19911.4375
866.869567871094	22393.70703125
866.876892089844	7686.95263671875
866.88427734375	28203.072265625
866.8916015625	26507.94921875
866.898986816406	8467.8720703125
866.906311035156	31868.728515625
866.913696289063	25633.748046875
866.921020507813	49263.2109375
866.928405761719	27651.55078125
866.935729980469	52816.13671875
866.943115234375	37678.84765625
866.950439453125	15951.8134765625
866.957824707031	29502.96875
866.965148925781	21964.396484375
866.972534179688	24776.60546875
866.979858398438	51427.37109375
866.987243652344	41896.2890625
866.994567871094	27107.263671875
867.001953125	13879.609375
867.009338378906	4014.572265625
867.016662597656	43886.96875
867.024047851563	15358.26953125
867.031372070313	20814.39453125
867.038757324219	20871.099609375
867.046081542969	46218.81640625
867.053466796875	7933.87939453125
867.060791015625	29377.6640625
867.068176269531	16669.744140625
867.075500488281	20531.22265625
867.082885742188	46646.484375
867.090209960938	20114.91796875
867.097595214844	37380.5
867.104919433594	25209.212890625
867.1123046875	21514.591796875
867.119689941406	24496.203125
867.127014160156	39425.86328125
867.134399414063	22388.091796875
867.141723632813	8845.9736328125
867.149108886719	25593.0234375
867.156433105469	7000.5869140625
867.163818359375	21511.978515625
867.171142578125	18744.857421875
867.178527832031	3876.72241210938
867.185913085938	20929.666015625
867.193237304688	33066.3828125
867.200622558594	49620.6796875
867.207946777344	8506.7294921875
867.21533203125	21162.8671875
867.22265625	34112.26953125
867.230041503906	15239.62890625
867.237426757813	32333.671875
867.244750976563	30945.755859375
867.252136230469	15916.18359375
867.259460449219	26208.564453125
867.266845703125	21661.712890625
867.274230957031	21547.041015625
867.281555175781	26177.01953125
867.288940429688	19589.45703125
867.296264648438	20215.36328125
867.303649902344	20336.568359375
867.31103515625	65801.1875
867.318359375	33576.96875
867.325744628906	46981.921875
867.333068847656	30087.548828125
867.340454101563	17624.736328125
867.347839355469	7074.19873046875
867.355163574219	31472.86328125
867.362548828125	32953.6953125
867.369873046875	28371.236328125
867.377258300781	44661.125
867.384643554688	5229.802734375
867.391967773438	58426.546875
867.399353027344	23750.302734375
867.40673828125	9621.00390625
867.4140625	61406.43359375
867.421447753906	42954.87109375
867.428771972656	35884.13671875
867.436157226563	35311.41796875
867.443542480469	41586.4765625
867.450866699219	22357.908203125
867.458251953125	50869.70703125
867.465637207031	37691.8984375
867.472961425781	50389.46875
867.480346679688	57243.1640625
867.487731933594	16433.568359375
867.495056152344	23552.666015625
867.50244140625	37120.75
867.509826660156	19548.900390625
867.517150878906	11018.1171875
867.524536132813	40014.0703125
867.531921386719	6958.50732421875
867.539245605469	6611.1767578125
867.546630859375	6676.4423828125
867.554016113281	18192.6015625
867.561340332031	97789.8671875
867.568725585938	42843.99609375
867.576110839844	13494.8486328125
867.583435058594	5654.24267578125
867.5908203125	20456.87109375
867.598205566406	10297.716796875
867.605529785156	19896.119140625
867.612915039063	55228.24609375
867.620300292969	48120.8828125
867.627624511719	27108.50390625
867.635009765625	11806.9423828125
867.642395019531	39603.08203125
867.649719238281	11804.4072265625
867.657104492188	34473.94140625
867.664489746094	5051.49072265625
867.671875	29800.984375
867.67919921875	35882.2734375
867.686584472656	18368.48828125
867.693969726563	8252.896484375
867.701293945313	21192.162109375
867.708679199219	870.6767578125
867.716064453125	16128.4814453125
867.723449707031	8520.34375
867.730773925781	37694.00390625
867.738159179688	24831.8671875
867.745544433594	20809.234375
867.752868652344	23274.6171875
867.76025390625	60304.38671875
867.767639160156	54910.234375
867.775024414063	39181.12890625
