mz	intensity
1034.74174001017	91524.0078125
1034.75221756341	88276.75390625
1034.76269532883	86702.017578125
1034.77317330645	56845.373046875
1034.78365149627	63956.8828125
1034.79412989829	52451.2973632813
1034.80460851254	109449.63671875
1034.815087339	64722.267578125
1034.82556637769	83603.259765625
1034.83604562861	101733.716796875
1034.84652509177	67348.349609375
1034.85700476718	67161.5048828125
1034.86748465485	59873.4677734375
1034.87796475477	79213.15625
1034.88844506696	56677.58203125
1034.89892559142	93402.580078125
1034.90940632816	118057.60546875
1034.91988727719	49533.611328125
1034.93036843851	88576.736328125
1034.94084981212	109642.294921875
1034.95133139804	87317.703125
1034.96181319628	110917.41015625
1034.97229520683	113527.254882813
1034.9827774297	54295.3408203125
1034.9932598649	104385.080078125
1035.00374251244	123916.466796875
1035.01422537233	145837.1171875
1035.02470844456	127528.48828125
1035.03519172915	187703.8359375
1035.04567522611	215874.08984375
1035.05615893543	825216.890625
1035.06664285713	650453.453125
1035.07712699121	304068.28515625
1035.08761133768	242697.95703125
1035.09809589654	149459.314453125
1035.10858066781	161149.99609375
1035.11906565148	164260.49609375
1035.12955084757	91867.9125976563
1035.14003625608	86143.474609375
1035.15052187702	126242.46875
1035.16100771039	88170.8818359375
1035.1714937562	76559.0654296875
1035.18198001446	77339.4111328125
1035.19246648517	93666.298828125
1035.20295316834	64992.07421875
1035.21344006397	137980.953125
1035.22392717208	51119.3837890625
1035.23441449267	90242.900390625
1035.24490202574	84218.826171875
1035.25538977131	78001.3046875
1035.26587772937	31630.7060546875
1035.27636589994	99787.201171875
1035.28685428302	111069.134765625
1035.29734287861	71072.884765625
1035.30783168674	59954.724609375
1035.31832070739	68691.37109375
1035.32880994058	114645.974609375
1035.33929938631	118954.40625
1035.34978904459	74512.533203125
1035.36027891543	100891.506835938
1035.37076899883	78250.2509765625
1035.3812592948	81361.880859375
1035.39174980335	42800.3491210938
1035.40224052448	82090.3837890625
1035.4127314582	91493.458984375
1035.42322260451	46243.0034179688
1035.43371396343	88242.9423828125
1035.44420553495	63513.2763671875
1035.45469731909	79944.3427734375
1035.46518931585	51063.0263671875
1035.47568152524	124100.4375
1035.48617394726	92360.787109375
1035.49666658192	95129.658203125
1035.50715942923	52384.7744140625
1035.51765248919	100168.15234375
1035.52814576181	69060.8344726563
1035.5386392471	171585.353515625
1035.54913294506	211572.94140625
1035.5596268557	509125.078125
1035.57012097903	285111.8203125
1035.58061531505	151270.21484375
1035.59110986377	129913.451171875
1035.60160462519	128427.791015625
1035.61209959932	71394.39453125
1035.62259478617	109069.251953125
1035.63309018575	85575.931640625
1035.64358579806	92926.9375
1035.6540816231	50580.4638671875
1035.66457766089	75929.07421875
1035.67507391143	100345.474609375
1035.68557037473	58911.9663085938
1035.69606705079	47260.55859375
1035.70656393962	84588.375
1035.71706104122	86794.5581054688
1035.72755835561	77090.5849609375
1035.73805588279	74277.90625
1035.74855362276	83266.7509765625
1035.75905157554	52248.65625
1035.76954974112	81978.74609375
1035.78004811952	65991.8173828125
1035.79054671074	87455.486328125
1035.80104551479	45311.1982421875
1035.81154453168	104698.642578125
1035.8220437614	73207.533203125
1035.83254320397	116031.958984375
1035.8430428594	43891.57421875
1035.85354272769	66808.1391601563
1035.86404280884	112398.455078125
1035.87454310287	70187.6484375
1035.88504360977	79907.3193359375
1035.89554432957	50426.6318359375
1035.90604526225	30273.2431640625
1035.91654640784	104306.66015625
1035.92704776633	69996.4404296875
1035.93754933773	39108.0053710938
1035.94805112205	50057.2158203125
1035.9585531193	22923.6103515625
1035.96905532948	26881.2817382813
1035.9795577526	55910.1484375
1035.99006038866	58745.552734375
1036.00056323767	52090.90625
1036.01106629964	86856.748046875
1036.02156957458	66849.708984375
1036.03207306248	86077.333984375
1036.04257676336	92114.580078125
1036.05308067723	134930.12109375
1036.06358480408	125990.529296875
1036.07408914393	132194.75390625
1036.08459369679	74651.5791015625
1036.09509846265	57173.828125
1036.10560344153	72973.095703125
1036.11610863343	73730.599609375
1036.12661403836	56747.5654296875
1036.13711965633	91711.0458984375
1036.14762548734	54289.5244140625
1036.15813153139	59212.83203125
1036.1686377885	94086.73046875
1036.17914425868	64642.4677734375
1036.18965094192	89253.87109375
1036.20015783823	72765.5673828125
1036.21066494762	85813.796875
1036.22117227011	52268.2783203125
1036.23167980568	75915.9541015625
1036.24218755436	105704.282226563
1036.25269551614	70455.626953125
1036.26320369103	100979.1875
1036.27371207905	55941.1259765625
1036.28422068019	64713.6767578125
1036.29472949446	58688.2939453125
1036.30523852187	67465.544921875
1036.31574776243	52723.6171875
1036.32625721614	51903.966796875
1036.33676688301	71352.3530273438
1036.34727676304	60983.7626953125
1036.35778685625	94985.18359375
1036.36829716263	75522.140625
1036.3788076822	65372.3642578125
1036.38931841496	80174.6650390625
1036.39982936091	70441.7890625
1036.41034052007	65520.060546875
1036.42085189244	46555.1044921875
1036.43136347803	69644.8583984375
1036.44187527684	93840.6396484375
1036.45238728887	35173.369140625
1036.46289951415	38496.9243164063
1036.47341195267	121765.458984375
1036.48392460444	74059.720703125
1036.49443746946	42043.4213867188
1036.50495054775	119766.537109375
1036.5154638393	90776.451171875
1036.52597734413	77762.5419921875
1036.53649106224	80401.517578125
1036.54700499364	72730.1787109375
1036.55751913834	93529.65625
1036.56803349633	100608.72265625
1036.57854806764	56384.03125
1036.58906285225	101550.330078125
1036.59957785019	38937.2213134766
1036.61009306146	109625.234375
1036.62060848606	87650.4794921875
1036.63112412399	61630.5502929688
1036.64163997528	28395.1352539063
1036.65215603992	34704.3095703125
1036.66267231792	87255.615234375
1036.67318880928	67826.99609375
1036.68370551402	65630.34375
1036.69422243214	32304.6042480469
1036.70473956364	52148.1494140625
1036.71525690853	78244.755859375
1036.72577446683	89873.2060546875
1036.73629223852	23587.4487304688
1036.74681022363	54876.7890625
1036.75732842216	64326.78125
1036.76784683411	60439.2216796875
1036.7783654595	58102.2265625
1036.78888429832	76840.2421875
1036.79940335058	133912.744262695
1036.8099226163	64862.07421875
1036.82044209547	34672.1843261719
1036.8309617881	102984.1484375
1036.84148169421	51700.1967773438
1036.85200181379	35236.5239257813
1036.86252214686	96414.5107421875
1036.87304269341	42903.4287109375
1036.88356345346	85119.45703125
1036.89408442702	94192.57421875
1036.90460561408	45764.654296875
1036.91512701466	78660.4453125
1036.92564862876	72847.5288085938
1036.93617045639	90097.33984375
1036.94669249755	48812.0854492188
1036.95721475226	49398.33984375
1036.96773722051	88569.0673828125
1036.97825990232	69723.1704101563
1036.98878279769	38461.2475585938
1036.99930590662	60013.5991210938
1037.00982922914	74945.3466796875
1037.02035276523	40765.1303710938
1037.03087651491	93034.431640625
1037.04140047818	65210.421875
1037.05192465505	66120.109375
1037.06244904553	91499.251953125
1037.07297364962	58744.2333984375
1037.08349846733	69611.392578125
1037.09402349867	69707.455078125
1037.10454874364	67332.0537109375
1037.11507420225	55370.4736328125
1037.1255998745	76870.97265625
1037.13612576041	72935.1669921875
1037.14665185997	86756.2197265625
1037.1571781732	81985.091796875
1037.1677047001	38796.7919921875
1037.17823144068	104503.75
1037.18875839495	82152.2900390625
1037.1992855629	59989.4575195313
1037.20981294456	123785.001953125
1037.22034053991	114641.30078125
1037.23086834898	59990.8447265625
1037.24139637177	70287.638671875
1037.25192460828	97976.57421875
1037.26245305851	53011.5810546875
1037.27298172249	113290.564453125
1037.28351060021	47542.08984375
1037.29403969168	83618.23828125
1037.3045689969	94143.08203125
1037.31509851589	67359.2060546875
1037.32562824865	84128.359375
1037.33615819518	48942.4858398438
1037.34668835549	34534.7563476563
1037.3572187296	47705.708984375
1037.3677493175	97623.1083984375
1037.3782801192	66606.904296875
1037.3888111347	41087.77734375
1037.39934236403	99695.4140625
1037.40987380717	60876.0673828125
1037.42040546415	57264.615234375
1037.43093733495	132380.11328125
1037.4414694196	80704.494140625
1037.4520017181	36520.779296875
1037.46253423044	125163.60546875
1037.47306695665	40519.5192871094
1037.48359989673	75275.923828125
1037.49413305068	58856.8203125
1037.50466641851	99542.91015625
1037.51520000023	88549.86328125
1037.52573379584	103850.494140625
1037.53626780534	95137.857421875
1037.54680202876	105918.861328125
1037.55733646609	88616.5703125
1037.56787111733	81138.572265625
1037.5784059825	57201.6796875
1037.58894106161	58438.5224609375
1037.59947635465	44084.1162109375
1037.61001186164	84367.076171875
1037.62054758258	66442.712890625
1037.63108351747	83375.0498046875
1037.64161966633	88479.236328125
1037.65215602917	89365.7578125
1037.66269260598	68977.421875
1037.67322939677	98390.529296875
1037.68376640156	83659.4453125
1037.69430362034	38078.9404296875
1037.70484105313	77706.08984375
1037.71537869992	70188.794921875
1037.72591656074	70868.1557617188
1037.73645463557	42013.7534179688
1037.74699292444	61386.33984375
1037.75753142734	56688.8090820313
1037.76807014429	88524.408203125
1037.77860907528	53883.0688476563
1037.78914822033	65898.4150390625
1037.79968757945	67700.916015625
1037.81022715263	92190.0615234375
1037.82076693989	80584.419921875
1037.83130694123	85118.009765625
1037.84184715666	69126.08984375
1037.85238758618	45549.77734375
1037.86292822981	64293.2573242188
1037.87346908754	80443.060546875
1037.88401015939	75753.826171875
1037.89455144536	109863.2734375
1037.90509294545	56589.9555664063
1037.91563465968	88033.751953125
1037.92617658805	87391.076171875
1037.93671873057	71449.1806640625
1037.94726108725	45558.673828125
1037.95780365808	44621.3828125
1037.96834644308	78615.103515625
1037.97888944225	75460.0444335938
1037.9894326556	59948.3203125
1037.99997608314	45822.6655273438
1038.01051972487	91307.603515625
1038.02106358081	67343.673828125
1038.03160765094	82406.21875
1038.04215193529	100308.169921875
1038.05269643386	66333.923828125
1038.06324114666	40973.6909179688
1038.07378607368	50638.0166015625
1038.08433121495	63797.4677734375
1038.09487657046	56717.0224609375
1038.10542214022	90184.33203125
1038.11596792424	70115.828125
1038.12651392253	72463.31640625
1038.13706013508	44169.8544921875
1038.14760656192	72357.9135742188
1038.15815320304	68759.736328125
1038.16870005844	69901.4897460938
1038.17924712815	93027.53125
1038.18979441216	95643.2509765625
1038.20034191048	38325.3383789063
1038.21088962312	50377.1623535156
1038.22143755008	44639.5012207031
1038.23198569137	64145.171875
1038.242534047	82966.3818359375
1038.25308261697	48341.3876953125
1038.26363140129	108726.91796875
1038.27418039997	50339.9268798828
1038.28472961301	42216.7958984375
1038.29527904042	88646.1201171875
1038.30582868221	77548.998046875
1038.31637853837	62020.0263671875
1038.32692860893	88668.951171875
1038.33747889388	75130.9150390625
1038.34802939323	48668.568359375
1038.35858010699	47823.9741210938
1038.36913103517	68459.326171875
1038.37968217777	109078.93359375
1038.3902335348	76909.4921875
1038.40078510626	78991.4384765625
1038.41133689216	87682.3115234375
1038.42188889251	79409.6293945313
1038.43244110731	60092.9267578125
1038.44299353658	71428.9296875
1038.45354618031	94151.310546875
1038.46409903852	91742.57421875
1038.4746521112	55734.8564453125
1038.48520539837	34451.4423828125
1038.49575890004	78385.2265625
1038.50631261621	83337.9975585938
1038.51686654688	70320.123046875
1038.52742069207	55211.8076171875
1038.53797505177	91885.73046875
1038.548529626	55106.4580078125
1038.55908441477	55246.8583984375
1038.56963941807	17470.0620117188
1038.58019463592	53316.724609375
1038.59075006832	49540.80078125
1038.60130571528	79346.181640625
1038.61186157681	65634.2978515625
1038.62241765291	78921.9638671875
1038.63297394359	101607.712890625
1038.64353044885	111550.947265625
1038.6540871687	98087.515625
1038.66464410315	35254.1044921875
1038.67520125221	75817.86328125
1038.68575861587	102731.1328125
1038.69631619416	67355.89453125
1038.70687398707	90061.9482421875
1038.71743199461	62771.146484375
1038.72799021678	101943.3125
1038.73854865361	86243.23046875
1038.74910730508	64145.6796875
1038.75966617121	47088.57421875
1038.770225252	48938.548828125
1038.78078454746	100900.21484375
1038.7913440576	78065.3051757813
1038.80190378242	36913.1328125
1038.81246372193	97875.66015625
1038.82302387614	72204.0092773438
1038.83358424505	68172.6435546875
1038.84414482867	51239.0419921875
1038.85470562701	111510.24609375
1038.86526664007	82907.29296875
1038.87582786786	87731.810546875
1038.88638931038	58560.3564453125
1038.89695096764	60332.5698242188
1038.90751283966	52807.2548828125
1038.91807492643	50605.9870605469
1038.92863722796	53106.822265625
1038.93919974426	67165.5439453125
1038.94976247533	46886.6279296875
1038.96032542119	61528.1875
1038.97088858183	31629.1596679688
1038.98145195727	75359.45703125
1038.99201554751	81916.0625
1039.00257935256	122968.466796875
1039.01314337242	55188.572265625
1039.0237076071	80398.708984375
1039.03427205661	51051.0302734375
1039.04483672095	99686.470703125
1039.05540160014	82373.6044921875
1039.06596669417	57007.2666015625
1039.07653200305	54960.314453125
1039.08709752679	44436.6539916992
1039.0976632654	35928.8044433594
1039.10822921889	83642.6845703125
1039.11879538725	73528.4794921875
1039.1293617705	93583.19140625
1039.13992836864	88387.998046875
1039.15049518169	84256.32421875
1039.16106220963	25544.1041259766
1039.17162945249	65056.435546875
1039.18219691027	117033.478515625
1039.19276458298	126088.21875
1039.20333247062	75165.2236328125
1039.21390057319	51018.3901367188
1039.22446889071	63367.2666015625
1039.23503742319	34345.6108398438
1039.24560617062	88949.3349609375
1039.25617513301	72464.703125
1039.26674431038	41038.7685546875
1039.27731370273	43083.8193359375
1039.28788331006	85473.34375
1039.29845313238	25335.2646484375
1039.3090231697	69831.4609375
1039.31959342203	63232.9912109375
1039.33016388936	60811.9013671875
1039.34073457171	69330.068359375
1039.35130546909	78645.916015625
1039.3618765815	71544.24609375
1039.37244790894	56479.1611328125
1039.38301945143	38447.015625
1039.39359120896	63835.53125
1039.40416318156	86416.130859375
1039.41473536922	118027.169921875
1039.42530777195	46369.6577148438
1039.43588038975	73931.435546875
1039.44645322264	43226.505859375
1039.45702627061	65625.1455078125
1039.46759953369	98390.0590820313
1039.47817301186	54166.4111328125
1039.48874670515	80819.0390625
1039.49932061355	90561.46484375
1039.50989473707	132122.6015625
1039.52046907573	57625.9736328125
1039.53104362951	64493.171875
1039.54161839844	105581.60546875
1039.55219338252	47469.49609375
1039.56276858176	92043.138671875
1039.57334399615	70612.1044921875
1039.58391962572	66304.5849609375
1039.59449547046	111218.142578125
1039.60507153038	54304.9423828125
1039.61564780549	85979.734375
1039.62622429579	92487.322265625
1039.6368010013	59027.068359375
1039.64737792201	126350.7265625
1039.65795505794	87860.568359375
1039.66853240909	54309.51953125
1039.67910997546	64991.2802734375
1039.68968775707	107171.41015625
1039.70026575392	61160.533203125
1039.71084396602	61276.70703125
1039.72142239337	57221.8935546875
1039.73200103598	56512.8232421875
1039.74257989386	84749.54296875
1039.75315896701	62655.650390625
1039.76373825545	48463.208984375
1039.77431775916	136997.2734375
1039.78489747818	84335.265625
1039.79547741249	67328.07421875
1039.80605756211	33769.2683105469
1039.81663792704	91926.22265625
1039.82721850729	41966.26171875
1039.83779930286	77879.603515625
1039.84838031377	93943.04296875
1039.85896154002	93425.673828125
1039.86954298162	86602.4677734375
1039.88012463856	85625.447265625
1039.89070651087	28405.61328125
1039.90128859854	71454.2783203125
1039.91187090158	51956.5693359375
1039.92245342001	61268.818359375
1039.93303615381	132227.51171875
1039.94361910301	35341.0532226563
1039.95420226761	113086.376953125
1039.96478564761	81035.51953125
1039.97536924303	50239.89453125
1039.98595305386	26104.1158447266
1039.99653708011	70151.228515625
1040.0071213218	34910.9716796875
1040.01770577893	92466.2109375
1040.0282904515	109394.525390625
1040.03887533952	91199.03125
1040.049460443	100054.720703125
1040.06004576194	77216.75
1040.07063129636	74348.2546386719
1040.08121704625	114639.19921875
1040.09180301162	77264.345703125
1040.10238919249	109768.94140625
1040.11297558885	85669.21875
1040.12356220072	35267.724609375
1040.13414902809	62506.6733398438
1040.14473607099	51333.48046875
1040.1553233294	94766.119140625
1040.16591080335	52556.8466796875
1040.17649849283	74587.0390625
1040.18708639786	57246.4819335938
1040.19767451844	78013.5048828125
1040.20826285457	92215.087890625
1040.21885140626	59255.4282226563
1040.22944017353	105609.517578125
1040.24002915637	92576.1953125
1040.25061835479	63696.9809570313
1040.26120776881	87385.7314453125
1040.27179739841	80736.947265625
1040.28238724362	68209.3046875
1040.29297730444	80137.1015625
1040.30356758088	111056.359375
1040.31415807294	57750.3359375
1040.32474878062	63738.2861328125
1040.33533970395	72946.828125
1040.34593084291	88625.4375
1040.35652219752	80510.83203125
1040.36711376779	69568.935546875
1040.37770555372	73942.03125
1040.38829755531	45838.3271484375
1040.39888977258	89546.802734375
1040.40948220554	66426.7412109375
1040.42007485418	48720.1591796875
1040.43066771851	82722.015625
1040.44126079855	49804.95703125
1040.4518540943	93002.4287109375
1040.46244760575	85432.5625
1040.47304133293	79868.755859375
1040.48363527584	64049.4702148438
1040.49422943448	94428.3212890625
1040.50482380887	77464.6064453125
1040.515418399	52133.2705078125
1040.52601320488	44364.638671875
1040.53660822652	80531.9702148438
1040.54720346393	42197.6396484375
1040.55779891712	93210.990234375
1040.56839458608	60296.666015625
1040.57899047083	51698.576171875
1040.58958657138	50959.0458984375
1040.60018288773	47776.9423828125
1040.61077941988	65912.205078125
1040.62137616784	92899.958984375
1040.63197313163	78144.0625
1040.64257031124	74860.2080078125
1040.65316770668	55319.7958984375
1040.66376531797	55210.9921875
1040.6743631451	87036.5126953125
1040.68496118808	67179.013671875
1040.69555944692	66008.56640625
1040.70615792163	94506.2255859375
1040.71675661221	76984.296875
1040.72735551867	50485.9208984375
1040.73795464102	75867.669921875
1040.74855397925	88033.32421875
1040.75915353339	71518.38671875
1040.76975330343	46093.1650390625
1040.78035328939	36936.2019042969
1040.79095349126	91002.623046875
1040.80155390906	86812.2388916016
1040.81215454279	52520.4375
1040.82275539246	43715.6440429688
1040.83335645808	119960.12109375
1040.84395773964	76738.931640625
1040.85455923717	118511.564453125
1040.86516095065	40105.7514648438
1040.87576288012	53215.333984375
1040.88636502555	86676.4013671875
1040.89696738698	102519.810546875
1040.90756996439	62310.5615234375
1040.91817275781	98580.162109375
1040.92877576722	71338.6796875
1040.93937899265	110752.05078125
1040.9499824341	71163.17578125
1040.96058609157	85903.228515625
1040.97118996507	62178.814453125
1040.98179405461	74147.1962890625
1040.99239836019	97601.9990234375
1041.00300288183	115779.994140625
1041.01360761952	78408.58984375
1041.02421257327	104583.1484375
1041.0348177431	60595.423828125
1041.045423129	88507.7353515625
1041.05602873099	122109.111328125
1041.06663454907	93079.1298828125
1041.07724058324	100057.1484375
1041.08784683352	87356.208984375
1041.09845329991	54854.03515625
1041.10905998241	68160.447265625
1041.11966688104	76139.357421875
1041.1302739958	87179.2802734375
1041.14088132669	23066.666015625
1041.15148887373	75701.5
1041.16209663692	76527.6474609375
1041.17270461626	89362.6865234375
1041.18331281177	53200.7197265625
1041.19392122344	64681.6982421875
1041.2045298513	45779.19921875
1041.21513869533	108729.1640625
1041.22574775556	91836.44140625
1041.23635703198	70604.24609375
1041.2469665246	54989.0654296875
1041.25757623344	26235.619140625
1041.26818615849	27660.1245117188
1041.27879629976	81197.822265625
1041.28940665726	65588.3359375
1041.30001723099	35127.1787109375
1041.31062802097	62309.49609375
1041.3212390272	63125.34375
1041.33185024968	28587.9360351563
1041.34246168843	67221.1923828125
1041.35307334344	79686.125
1041.36368521473	74328.9609375
1041.3742973023	48304.263671875
1041.38490960616	69014.2734375
1041.39552212632	120198.1796875
1041.40613486278	102806.41015625
1041.41674781554	116938.59765625
1041.42736098462	60362.8017578125
1041.43797437003	33097.4916992188
1041.44858797176	67940.7373046875
1041.45920178982	84725.5478515625
1041.46981582423	102894.9453125
1041.48043007498	64561.576171875
1041.49104454209	76023.1474609375
1041.50165922556	83011.3046875
1041.5122741254	120849.748046875
1041.52288924162	98269.5556640625
1041.53350457421	87683.49609375
1041.5441201232	88220.7666015625
1041.55473588857	62260.5537109375
1041.56535187035	36547.4924316406
1041.57596806854	92059.6484375
1041.58658448314	79198.751953125
1041.59720111416	70847.349609375
1041.60781796161	78248.90234375
1041.61843502549	51784.7099609375
1041.62905230581	85261.234375
1041.63966980259	48612.365234375
1041.65028751581	96930.5380859375
1041.6609054455	70986.9711914063
1041.67152359165	51548.8408203125
1041.68214195428	67232.8427734375
