scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,flag,interference_score
6005,2,1159767,674.366,0.0796,1347.62816,1346.71855,1346.71855,0.0123,100,1159767,0,,0
6005,1,1156561,587.31898,0.2329,586.6695,586.31226,586.31226,0.0106,100,1156561,0,,0
6005,4,1154866,704.85828,0.0462,2816.2024,2814.40051,2815.40342,0.0146,100,976827,0,,0
6005,3,1143662,771.36652,0.1243,2312.57905,2311.07937,2312.08227,0.0155,100,1143662,1047152,,0.22163
6005,2,1114873,933.94078,0.0209,1867.09492,1865.86811,1866.87101,0.021,13.91,1114873,0,,0
6005,3,1050054,613.31513,0.0427,1838.13477,1836.92521,1837.92813,0.0115,100,1050054,0,,0
6005,2,1026516,898.94507,0.0419,1797.06146,1795.87669,1796.87959,0.0194,100,1026516,0,,0
6005,1,1001913,501.28138,0.0302,500.57813,500.27464,500.27464,0.0081,100,1001913,0,,0
6005,3,938076,634.65173,0.0595,1902.18569,1900.93501,1901.93792,0.0118,5.08,938076,0,,0
6005,2,847212,597.29817,0.1079,1193.31108,1192.58289,1192.58289,0.0168,100,847212,0,,0
6005,1,823269,598.961,0.0992,598.32247,597.95427,597.95427,0.0112,100,823269,0,,0.6092
6012,2,11990950,481.27415,0.0046,961.12431,960.53484,960.53484,0.008,748.69,11990950,1403364,,0.04257
6012,2,9367494,639.82237,0.0119,1278.41306,1277.63128,1277.63128,0.0118,100,9367494,1884680,,0.06521
6012,2,9125341,400.25379,0.015,798.98707,798.49413,798.49413,0.0061,100,9125341,0,,0
6012,2,8484470,903.94335,0.0396,1807.05953,1805.87325,1806.87615,0.0205,100,8484470,2816774,,0
6012,3,8407304,579.63009,0.0396,1737.01433,1735.87008,1735.87008,0.0104,63.98,8407304,3034398,,0.35613
6012,1,6354207,401.27415,0.0056,400.51307,400.26747,400.26747,0.006,274.16,6354207,0,,0.61931
6012,2,6139796,1154.98818,0.0084,2309.46113,2307.96175,2308.96465,0.0294,100,4893597,4284960,,0
6012,2,5954991,492.80527,0.0132,984.19932,983.59709,983.59709,0.0081,100,5954991,0,,0
6012,1,5768414,471.22132,0.0052,470.50223,470.2146,470.2146,0.0076,100,5768414,0,,0
6012,1,5713019,729.4474,0.0222,728.88229,728.44068,728.44068,0.0146,100,5713019,0,,0
6012,2,5629929,637.82126,0.0072,1274.41023,1273.62906,1273.62906,0.0121,100,5629929,1201472,,0
6012,1,5353018,885.48908,0.024,885.01959,884.48235,884.48235,0.0196,100,5353018,0,,0
6012,1,5341859,408.24755,0.0086,407.48743,407.24078,407.24078,0.0063,100,5341859,0,,0
6012,2,5219783,530.28469,0.0097,1059.20096,1058.55593,1058.55593,0.0093,100,5219783,0,,0
6012,2,4801087,660.34447,0.0396,1319.48408,1318.67548,1318.67548,0.0129,5.71,4801087,1033081,,0
6012,1,4395855,831.47847,0.0114,830.97866,830.47174,830.47174,0.0181,100,4395855,0,,0.12052
6012,2,4376546,868.94434,0.0253,1737.01948,1735.87523,1735.87523,0.0179,100,4376546,1626974,,0
6012,4,4289263,579.53548,0.0692,2315.61283,2314.11254,2315.11545,0.0105,100,3412656,3130779,,0.52378
6012,2,3759960,807.37456,0.0108,1613.80925,1612.73566,1612.73566,0.0174,100,3759960,1656192,,0
6012,3,3531255,976.81252,0.0408,2929.2874,2927.41497,2928.41786,0.0226,100,2113608,2323963,,0
6012,2,3110623,644.29157,0.0169,1287.35282,1286.56968,1286.56968,0.0122,100,3110623,0,,0
6012,1,3059698,948.46703,0.0458,948.03851,947.4603,947.4603,0.0217,100,3059698,0,,0
6012,4,3013926,434.97302,0.0213,1737.00905,1735.86465,1735.86465,0.0068,100,2847319,1237040,,0
6012,2,2928725,597.86055,0.0503,1194.43598,1193.70764,1193.70764,0.0107,100,2928725,0,,0.27805
6012,3,2757825,619.64669,0.0157,1857.14504,1855.91959,1856.92249,0.0114,100,2518376,1399222,,0
6012,1,2740726,754.3744,0.0098,753.8315,753.36768,753.36768,0.0146,23.08,2740726,0,,0
6012,2,2736729,746.87358,0.0327,1492.72813,1491.7337,1491.7337,0.0154,28.21,2736729,0,,0
6012,2,2645342,791.92427,0.0719,1582.88385,1581.83508,1581.83508,0.0167,100,2645342,0,1,0.44753
6012,5,2543360,463.82954,0.0228,2315.61524,2314.11496,2315.11787,0.0076,100,2075191,2219557,,0.28128
6012,3,2533646,750.66808,0.0368,2250.44302,2248.98247,2249.98536,0.0154,100,1438540,1899685,,0
6012,2,2497609,628.86112,0.0241,1256.47642,1255.70879,1255.70879,0.0119,100,2497609,0,,0
6012,3,2324140,640.99406,0.0721,1921.21651,1919.96076,1920.96368,0.0121,37.19,1975429,0,,0.64625
6012,1,2149280,1059.45892,0.022,1059.09722,1058.45219,1058.45219,0.0259,100,2149280,0,,0.21789
6012,2,2117247,967.9424,0.0364,1935.13987,1933.87134,1934.87422,0.0227,100,2117247,861169,,0
6012,2,1978556,707.39753,0.1122,1413.73265,1412.78161,1412.78161,0.0146,18.13,1978556,0,,0.38662
6012,3,1911744,557.98651,0.1975,1672.04244,1670.93932,1670.93932,0.0097,25.65,1188882,0,,0
6012,4,1770794,576.79692,0.0517,2304.64976,2303.16028,2304.16319,0.0102,100,1108800,0,,0
6012,3,1750687,772.37872,0.0517,2315.61506,2314.11478,2315.11768,0.0163,100,1077711,964169,,0.36778
6012,2,1686071,727.37726,0.0216,1453.71826,1452.74106,1452.74106,0.015,21.97,1686071,0,,0
6012,1,1615293,1197.64366,0.0284,1197.36572,1196.63693,1196.63693,0.0317,100,1615293,0,,0
6012,2,1563819,691.34857,0.0152,1381.60925,1380.68367,1380.68367,0.0135,100,1563819,0,,0
6012,3,1454722,555.28443,0.2118,1663.93488,1662.83311,1662.83311,0.0097,6.27,1454722,0,1,0.36901
6012,3,1423873,770.3274,0.0737,2309.46124,2307.96186,2308.96476,0.0164,100,908804,0,,0.44449
6012,3,1347410,811.7122,0.0213,2433.68392,2432.11422,2433.11712,0.0182,100,1136282,1196181,,0
6012,3,1324901,599.63187,0.0163,1797.0602,1795.87543,1796.87834,0.0114,100,1324901,0,,0.28081
6012,3,1308260,771.36604,0.1289,2312.57756,2311.07772,2312.08063,0.0159,100,897950,0,,0.65557
6012,2,1253251,933.94145,0.1092,1867.097,1865.87004,1866.87294,0.0206,100,944625,0,,0
6012,2,1234384,776.95363,0.0177,1552.92875,1551.8938,1551.8938,0.0159,100,1234384,0,,0.38926
6012,4,1088358,704.85842,0.0693,2816.20682,2814.40493,2815.40784,0.0142,100,905588,0,,0
6012,2,1052510,898.94562,0.0197,1797.06463,1795.8797,1796.8826,0.0199,100,1045830,0,,0
6012,2,1033813,780.90079,0.1319,1560.82429,1559.78813,1559.78813,0.0171,18.26,1033813,0,,0
6012,1,1015131,598.62654,0.0977,597.98801,597.61981,597.61981,0.0114,100,1015131,0,,0.64336
6012,2,968727,1016.01222,0.0548,2031.33478,2030.01099,2031.01388,0.0232,100,968727,0,,0
6012,3,861252,762.03025,0.0394,2284.5547,2283.07058,2284.07349,0.0155,100,861252,0,,0
6019,2,11660107,400.254,0.012,798.98748,798.49454,798.49454,0.0061,120.18,11660107,0,,0
6019,2,10754796,481.27427,0.0172,961.12456,960.53509,960.53509,0.0078,179.08,10754796,0,,0.05051
6019,3,7963344,579.63027,0.0262,1737.01487,1735.87062,1735.87062,0.0106,100,7963344,3749933,,0.31502
6019,2,7883169,639.82266,0.007,1278.41363,1277.63186,1277.63186,0.0121,100,7883169,2056442,,0.05776
6019,1,7588536,401.27429,0.0071,400.51316,400.26756,400.26756,0.006,100,7588536,0,,0.64856
6019,2,7279275,903.94368,0.0194,1807.06019,1805.8739,1806.8768,0.0204,100,7279275,2867217,,0
6019,2,6120976,492.80528,0.0115,984.19934,983.59711,983.59711,0.0081,100,6120976,0,,0
6019,1,5946493,408.24765,0.0061,407.48758,407.24092,407.24092,0.0062,100,5946493,0,,0
6019,2,5643067,1154.98882,0.0135,2309.46324,2307.96386,2308.96676,0.0294,100,4569706,3898024,,0
6019,2,5305082,637.82118,0.0153,1274.41008,1273.62891,1273.62891,0.0122,100,5305082,925011,,0
6019,2,5251071,530.28502,0.0186,1059.20161,1058.55658,1058.55658,0.0091,49.36,5251071,0,,0
6019,1,5194879,471.2215,0.0064,470.50241,470.21477,470.21477,0.0076,100,5194879,0,,0
6019,2,4903653,868.94444,0.0404,1737.01968,1735.87543,1735.87543,0.0183,45.18,4903653,1654728,,0
6019,1,4668355,729.44784,0.0168,728.88272,728.44111,728.44111,0.0145,67.31,4668355,0,,0
6019,1,3701789,885.48915,0.012,885.01966,884.48242,884.48242,0.0194,100,3701789,0,,0
6019,3,3667852,619.64702,0.0304,1857.14618,1855.92088,1856.92378,0.0118,100,3667852,1526813,,0
6019,4,3658537,579.53555,0.1363,2315.61541,2314.11528,2315.11819,0.0127,37.13,3658537,1885676,,0.55035
6019,2,3578596,660.34472,0.0175,1319.48458,1318.67598,1318.67598,0.0134,3.29,3578596,763105,,0
6019,1,3341006,831.47918,0.0066,830.97937,830.47245,830.47245,0.0181,100,3341006,0,,0
6019,1,3140710,948.46722,0.015,948.03871,947.46049,947.46049,0.0216,244.7,3140710,0,,0
6019,5,3059445,463.82951,0.0125,2315.615,2314.11471,2315.11763,0.0078,100,2301634,2119751,,0.22185
6019,2,3058728,807.37496,0.0246,1613.81004,1612.73646,1612.73646,0.0172,100,3058728,1123235,,0
6019,2,3044072,644.29151,0.0141,1287.35271,1286.56957,1286.56957,0.0122,100,3044072,0,,0
6019,4,2840352,434.97309,0.0365,1737.00969,1735.86544,1735.86544,0.0067,100,2840352,1079182,,0
6019,1,2831734,687.40071,0.0127,686.81637,686.39397,686.39397,0.0134,100,2831734,0,,0
6019,3,2714921,976.81244,0.0331,2929.29042,2927.41783,2928.42073,0.0233,100,1678013,2714921,,0
6019,1,2602057,799.5001,0.0226,798.9863,798.49337,798.49337,0.0171,100,2602057,0,,0
6019,3,2496632,811.71228,0.0738,2433.6847,2432.11501,2433.1179,0.0175,100,1468715,1079651,,0
6019,1,2375693,1059.45943,0.0094,1059.09773,1058.45271,1058.45271,0.0257,100,2375693,0,,0
6019,2,2235566,628.86109,0.0322,1256.47635,1255.70873,1255.70873,0.012,100,2235566,0,,0
6019,1,2140347,754.37394,0.0062,753.83104,753.36721,753.36721,0.0152,100,2140347,0,,0
6019,2,2103749,791.42466,0.0425,1581.8796,1580.83083,1580.83083,0.017,25,2039901,998736,,0.26402
6019,3,2034434,557.98645,0.0503,1672.04213,1670.93915,1670.93915,0.0097,100,2034434,892847,,0
6019,3,2014708,750.66848,0.0077,2250.44384,2248.98329,2249.98618,0.0147,100,1523466,1497169,,0
6019,2,1929751,597.86132,0.0123,1194.43752,1193.70918,1193.70918,0.0109,100,1929751,0,,0.2705
6019,2,1819801,746.87395,0.029,1492.72888,1491.73445,1491.73445,0.0151,100,1819801,0,,0
6019,3,1766395,640.99409,0.0315,1921.21684,1919.96109,1920.96402,0.0121,100,1698849,768748,,0.62988
6019,2,1556907,967.94252,0.0389,1935.14044,1933.87175,1934.87464,0.022,100,1428793,0,,0
6019,2,1452074,767.84443,0.0252,1534.69575,1533.6747,1533.6747,0.0158,100,1421879,0,,0
6019,4,1435978,576.79716,0.0448,2304.64809,2303.15861,2304.16152,0.0104,100,883161,801255,,0
6019,2,1374502,727.37666,0.0423,1453.71707,1452.73987,1452.73987,0.0158,100,1374502,0,,0
6019,3,1337727,762.03123,0.0705,2284.55533,2283.07106,2284.07397,0.0159,100,990847,0,,0
6019,2,1322242,691.34931,0.0419,1381.61074,1380.68516,1380.68516,0.0137,12.51,1322242,0,,0
6019,2,1295218,543.79772,0.0064,1086.24037,1085.58197,1085.58197,0.0096,100,1295218,0,,0
6019,3,1253225,772.38036,0.0296,2315.61727,2314.11698,2315.11989,0.0155,100,907663,810402,,0.22788
6019,2,1230448,707.39786,0.0293,1413.73329,1412.78226,1412.78226,0.015,11.26,1230448,0,,0.56463
6019,2,1216779,776.95308,0.0477,1552.92802,1551.89292,1551.89292,0.017,25.79,1197335,0,,0.35853
6019,2,1214688,928.96747,0.0592,1857.14869,1855.92324,1856.92613,0.0212,42.56,912342,0,,0
6019,3,1188200,770.32756,0.0813,2309.46173,2307.9625,2308.96541,0.0156,100,1188200,0,,0.45113
6019,3,1183604,554.95056,0.0776,1662.93311,1661.83149,1661.83149,0.0102,100,1183604,0,,0
6019,2,913198,502.27363,0.1544,1003.14821,1002.53381,1002.53381,0.0085,15.37,913198,0,,0.40032
6019,2,905158,696.38927,0.0572,1391.70488,1390.76631,1390.76631,0.014,30.39,890876,0,,0
6019,2,878074,1016.01174,0.0782,2031.33383,2030.01003,2031.01293,0.0243,100,878074,0,,0
6019,1,876955,771.70026,0.1548,771.16008,770.69354,770.69354,0.0155,100,876955,0,,0.47698
