frame_num,ims_scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,orig_intensity,TIA_orig_intensity,drift_time
502,277,1,2798,482.24654,0.5209,481.36355,481.23872,481.23872,0.0706,816.67,2450,0,0,0,0
502,277,2,1701,512.25079,0.3903,1022.97217,1022.48594,1022.48594,0.0462,54.69,875,0,0,0,0
502,277,2,2472,551.80439,0.1206,1102.13565,1101.59335,1102.59621,0.0654,23.16,1135,0,0,0,0
502,277,3,6826,583.97879,0.1063,1751.22039,1748.91288,1750.91791,0,0,0,0,0,0,0
502,278,2,3088,472.27037,0.3518,942.83552,942.5251,942.5251,0.0481,304.57,2132,0,0,0,0
502,278,1,2253,481.74139,0.4702,481.07774,480.73357,480.73357,0.0783,211.57,1481,0,0,0,0
502,278,2,908,512.75048,0.3214,1023.87729,1023.4853,1023.4853,0.1912,10.07,554,0,0,0,0
502,278,2,1331,524.78128,0.338,1048.05003,1047.54691,1047.54691,0.0556,66.7,667,0,0,0,0
502,278,2,1635,552.24831,0.7432,1102.9149,1102.48098,1102.48098,0.1076,10.05,925,0,0,0,0
502,278,3,3683,584.65475,0.1531,1751.84088,1750.94078,1750.94078,0.0641,185.13,1481,0,0,0,0
502,279,1,1326,532.29146,0.4523,531.63862,531.28363,531.28363,0.0734,214.25,857,0,0,0,0
502,279,2,1166,553.78008,0.1504,1105.88036,1105.54452,1105.54452,0.0584,37,777,0,0,0,0
502,279,3,835,584.29678,0.8646,1751.27911,1749.88838,1750.89123,0.044,242.33,727,0,0,0,0
502,280,1,1214,552.78051,0.7278,552.07709,551.77269,551.77269,0.0843,93.78,844,0,0,0,0
502,280,3,1630,567.96846,0.6969,1701.31624,1700.88191,1700.88191,0.0588,16.37,933,0,0,0,0
502,281,1,708,523.26198,0.3882,522.62612,522.25415,522.25415,0.0445,148.33,445,0,0,0,0
502,281,2,723,553.76008,0.7127,1105.95071,1105.50451,1105.50451,0.0766,20.2,404,0,0,0,0
502,281,3,2360,567.97281,0.7373,1701.32672,1700.89495,1700.89495,0.0705,266.6,1333,0,0,0,0
502,282,2,485,512.79599,0.2974,1024.07534,1023.56945,1024.57231,0.0509,24.2,242,0,0,0,0
502,284,2,1321,570.78414,0.0019,1139.87093,1139.55263,1139.55263,0.0421,150.33,902,0,0,0,0
502,285,2,707,472.74697,0.3672,943.85727,943.47829,943.47829,0.0468,7.33,440,0,0,0,0
502,286,2,1386,521.28019,0.0349,1040.99966,1040.54474,1040.54474,0.0619,253.33,760,0,0,0,0
502,286,1,3387,570.78264,1.0607,570.21946,569.77482,569.77482,0.0637,44.83,2152,0,0,0,0
502,286,2,967,592.23369,0.7719,1182.85846,1182.45173,1182.45173,0.2215,574,574,0,0,0,0
502,287,1,1918,555.29486,0.4925,554.44081,554.28704,554.28704,0.0715,64.92,1623,0,0,0,0
502,287,2,887,592.22899,0.3961,1182.96088,1182.45036,1183.45322,0.2805,432,432,0,0,0,0
502,288,1,1736,555.29459,0.6189,554.4641,554.28677,554.28677,0.0751,75.16,1428,0,0,0,0
502,289,1,1447,555.28597,0.823,554.49113,554.27815,554.27815,0.0601,54.24,1139,0,0,0,0
502,289,2,1373,570.77231,0.7362,1139.8661,1139.52897,1139.52897,0.0714,456,912,0,0,0,0
502,290,1,904,555.29539,0.9438,554.53653,554.28757,554.28757,0.0532,14.17,680,0,0,0,0
502,291,1,1057,613.79535,0.8788,613.07151,612.78753,612.78753,0.0716,126.17,757,0,0,0,0
502,292,2,2024,613.30264,0.239,1225.7471,1224.58962,1225.59248,0,0,0,0,0,0,0
502,293,2,2225,613.30221,0.2497,1225.74658,1224.58877,1225.59163,0,0,0,0,0,0,0
502,293,2,3874,641.80197,0.2842,1282.27617,1281.58029,1282.58315,0.0937,383,1532,0,0,0,0
502,294,2,958,610.31932,0.2962,1219.5965,1218.62299,1218.62299,0.0773,41.33,372,0,0,0,0
502,294,1,2496,641.79746,0.4606,640.95001,640.78964,640.78964,0.0817,524.25,2097,0,0,0,0
502,295,2,5032,641.79829,1.4558,1282.29193,1281.58093,1281.58093,0.081,441,2205,0,0,0,0
502,296,2,2525,642.29487,0.3577,1282.85576,1282.57409,1282.57409,0.062,113,1808,0,0,0,0
502,297,2,2118,642.29421,0.3255,1282.84681,1282.57278,1282.57278,0.0663,47.91,1533,0,0,0,0
502,299,2,971,615.3374,0.6364,1229.13388,1228.65915,1228.65915,0.0687,101.2,506,0,0,0,0
502,300,4,461,404.63782,0.8168,1615.04601,1614.51099,1615.51385,0.3571,72.33,217,0,0,0,0
502,300,2,1471,615.32725,1.7333,1229.31632,1228.63886,1228.63886,0.0681,38.84,738,0,0,0,0
502,300,2,1868,633.8433,0.2973,1265.93594,1265.67094,1265.67094,0.0731,114.25,1371,0,0,0,0
502,301,2,2919,634.33441,0.2212,1267.0699,1266.65316,1266.65316,0.0737,36.06,1695,0,0,0,0
502,302,2,1870,612.80986,0.0722,1223.96833,1223.60407,1223.60407,0.0603,52.09,1198,0,0,0,0
502,303,2,35353,633.83832,0.5464,1266.20223,1265.66099,1265.66099,0.0758,2031.4,20314,0,0,0,0
502,304,2,51521,633.83888,0.5107,1266.19441,1265.66212,1265.66212,0.0744,2984.4,29844,0,0,0,0
502,304,2,3708,687.84235,2.9817,1374.45315,1373.66445,1374.66731,0.0972,214.14,1499,0,0,0,0
502,305,2,58296,633.83936,2.5799,1266.17061,1265.66307,1265.66307,0.0781,2655.31,34519,0,0,0,0
502,305,2,2195,688.33903,1.263,1375.18547,1374.66242,1374.66242,0.0716,49.81,1295,0,0,0,0
502,306,1,16788,634.33799,0.0448,633.4336,633.33017,633.33017,0.0786,1158.69,15063,0,0,0,0
502,306,1,4765,631.82156,0.6004,633.9086,630.81373,633.81955,0,0,0,0,0,0,0
502,306,1,1580,687.82608,0.3763,687.01961,686.81826,686.81826,0.0975,29.37,1263,0,0,0,0
502,307,1,2074,403.236,0.6288,402.34649,402.22817,402.22817,0.052,79.52,1829,0,0,0,0
502,308,1,660,447.12003,0.0753,446.52011,446.11221,446.11221,0.1214,32.58,391,0,0,0,0
502,308,2,5704,634.32654,0.3391,1266.91521,1266.63743,1266.63743,0.0808,229.28,4127,0,0,0,0
502,309,1,859,447.12015,0.7025,446.39028,446.11233,446.11233,0.0579,88.57,620,0,0,0,0
502,309,2,2281,633.81666,0.968,1266.93034,1265.61768,1266.62054,0,0,0,0,0,0,0
502,309,2,1585,660.83641,0.8409,1320.11386,1319.65718,1319.65718,0.0792,108.25,866,0,0,0,0
502,310,2,858,633.82409,0.3779,1265.92191,1265.63254,1265.63254,0.0845,38.31,613,0,0,0,0
502,310,2,4770,660.83611,0.1496,1320.0949,1319.65658,1319.65658,0.09,536.6,2683,0,0,0,0
502,310,2,795,687.85309,0.6708,1374.05893,1373.69054,1373.69054,0.0666,38.62,502,0,0,0,0
502,311,1,3687,661.33649,0.1403,660.42173,660.32867,660.32867,0.0709,107.84,3343,0,0,0,0
502,312,2,7153,660.83761,0.1487,1320.09295,1319.65957,1319.65957,0.0829,1340.67,4022,0,0,0,0
502,313,1,3289,660.83951,0.3776,660.01966,659.83169,659.83169,0.067,890.67,2672,0,0,0,0
502,313,1,2392,661.3278,0.3962,660.47232,660.31998,660.31998,0.0704,225.44,2029,0,0,0,0
502,314,1,1838,660.84195,0.5108,660.04683,659.83413,659.83413,0.0639,482.33,1447,0,0,0,0
502,336,2,1155,810.87929,0.3522,1621.05626,1619.72364,1620.72649,0.1161,621,621,0,0,0,0
502,337,2,876,811.87144,0.1854,1622.03788,1621.72724,1621.72724,0.0602,12.27,601,0,0,0,0
502,338,2,795,810.87093,0.4075,1622.04779,1619.72621,1621.73119,0,0,0,0,0,0,0
502,339,1,1179,810.88371,0.1422,810.08706,809.87589,809.87589,0.0918,116.13,929,0,0,0,0
502,341,1,587,487.30728,0.471,486.64485,486.29945,486.29945,0.0969,11.67,385,0,0,0,0
502,341,2,625,811.39805,0.4674,1621.14913,1620.78044,1620.78044,0.0845,43.89,395,0,0,0,0
502,354,2,869,786.93194,0.4727,1574.05088,1571.84823,1573.85318,0,0,0,0,0,0,0
502,355,2,1855,787.43705,0.3684,1573.49608,1572.86913,1573.87199,0.1054,344,688,0,0,0,0
502,357,2,698,788.39522,0.1338,1575.04884,1574.77478,1574.77478,0.0649,252.5,505,0,0,0,0
502,358,2,601,787.89759,0.9076,1574.26952,1573.77952,1573.77952,0.0806,16,304,0,0,0,0
503,215,2,5383,214.64436,0.7759,427.52715,427.27308,427.27308,0.0393,2010.5,4021,0,0,0,0
503,217,3,926,323.81806,0.0946,968.87188,968.43071,968.43071,0.0415,30.65,521,0,0,0,0
503,218,3,1168,323.81946,0.252,968.73906,968.43491,968.43491,0.0499,23.31,816,0,0,0,0
503,220,2,3797,237.1633,0.9641,472.51041,472.31094,472.31094,0.0361,117.08,3044,0,0,0,0
503,221,2,2278,237.16249,0.8936,472.49703,472.30933,472.30933,0.039,123.47,1852,0,0,0,0
503,221,2,1794,295.15173,0.9093,588.55567,588.2878,588.2878,0.0448,32.83,1313,0,0,0,0
503,222,2,1892,249.16306,0.9044,496.55169,496.31047,496.31047,0.0396,143.7,1437,0,0,0,0
503,225,2,1665,260.65898,0.2824,519.6934,519.3023,519.3023,0.0345,112.67,1014,0,0,0,0
503,225,3,1576,298.82164,0.5114,893.78286,893.44146,893.44146,0.0495,259.75,1039,0,0,0,0
503,227,3,4509,298.83602,0.4352,893.79137,893.48458,893.48458,0.0541,195.94,3135,0,0,0,0
503,228,4,1716,281.17834,0.3295,1120.92601,1120.68206,1120.68206,0.0469,40.47,1295,0,0,0,0
503,228,3,4618,298.84074,0.423,893.86029,893.49875,893.49875,0.0477,183.88,2942,0,0,0,0
503,229,2,5859,267.14958,0.6002,532.60365,532.28351,532.28351,0.0443,71.09,3981,0,0,0,0
503,229,2,6288,272.69504,0.5431,543.52208,543.37443,543.37443,0.044,172.84,5358,0,0,0,0
503,229,3,2093,277.16667,0.2649,828.72302,828.47653,828.47653,0.0439,526.33,1579,0,0,0,0
503,229,2,33199,286.70067,0.5668,571.56365,571.3857,571.3857,0.0444,2100.15,27302,0,0,0,0
503,229,3,3788,298.83949,0.608,893.85478,893.49499,893.49499,0.0417,151.38,2422,0,0,0,0
503,230,2,6992,267.1472,0.7195,532.57088,532.27874,532.27874,0.0479,30.21,4954,0,0,0,0
503,230,2,2220,273.19008,0.7702,544.65683,544.36451,544.36451,0.0464,314.4,1572,0,0,0,0
503,230,3,2419,283.49972,0.435,847.83473,847.47569,847.47569,0.0443,26.25,1549,0,0,0,0
503,230,2,49831,286.70179,0.7032,571.57377,571.38793,571.38793,0.0448,6757.83,40547,0,0,0,0
503,230,2,2436,287.69715,0.8342,573.60298,573.37865,573.37865,0.0592,629.33,1888,0,0,0,0
503,231,2,1916,269.67909,0.5192,537.69239,537.34254,537.34254,0.0481,44.57,1248,0,0,0,0
503,231,2,5274,272.69528,0.8752,543.63856,543.3749,543.3749,0.0416,776.6,3883,0,0,0,0
503,231,3,4716,283.49898,0.4356,847.83363,847.47348,847.47348,0.0416,143.86,3021,0,0,0,0
503,231,2,52928,286.70164,0.5612,571.56398,571.38764,571.38764,0.0451,7263.5,43581,0,0,0,0
503,231,2,2574,287.69738,0.7888,573.65247,573.37911,573.37911,0.053,624.67,1874,0,0,0,0
503,231,3,1075,327.84847,0.2146,981.03066,980.52436,981.52722,0.0668,75.86,531,0,0,0,0
503,232,2,2668,272.69414,0.2024,543.78566,543.37263,543.37263,0.0398,313.8,1569,0,0,0,0
503,233,2,1895,258.67098,0.8877,515.57378,515.3263,515.3263,0.0425,23.38,1426,0,0,0,0
503,233,2,22547,286.69984,0.6517,571.57794,571.38402,571.38402,0.0461,180.16,18196,0,0,0,0
503,233,3,3493,305.1651,0.6767,912.74532,912.47182,912.47182,0.0543,169.13,2537,0,0,0,0
503,233,3,7443,312.83695,0.8964,935.8067,935.48736,935.48736,0.0521,253.35,5067,0,0,0,0
503,233,3,3748,336.18478,0.3846,1005.90305,1005.53087,1005.53087,0.0389,75.71,2347,0,0,0,0
503,233,2,2439,345.19246,0.8667,688.62093,688.36927,688.36927,0.0483,140.77,1830,0,0,0,0
503,233,7,1544,368.54273,0.4944,2573.25045,2572.72197,2573.72483,0.0523,41.5,747,0,0,0,0
503,234,2,3726,281.16309,0.4177,560.43883,560.31053,560.31053,0.0394,361,3249,0,0,0,0
503,234,2,24545,286.69987,1.7534,571.72467,571.38409,571.38409,0.0458,693.96,17349,0,0,0,0
503,234,6,2361,306.33959,0.3286,1833.24372,1831.99062,1832.99347,0,0,0,0,0,0,0
503,234,2,2585,339.16709,0.8447,676.63081,676.31854,676.31854,0.0481,53.97,1781,0,0,0,0
503,234,2,4976,358.7218,0.7459,715.77535,715.42795,715.42795,0.0476,3254,3254,0,0,0,0
503,235,2,43545,286.70138,0.8465,571.59818,571.38711,571.38711,0.0456,5723.33,34340,0,0,0,0
503,235,3,2223,306.16941,0.6606,915.90241,915.48476,915.48476,0.0426,435,1305,0,0,0,0
503,235,2,3746,339.16797,0.73,676.54205,676.32029,676.32029,0.0496,582.8,2914,0,0,0,0
503,235,2,12442,358.72217,1.5674,715.73729,715.42869,715.42869,0.0489,490.11,9312,0,0,0,0
503,235,3,8524,368.21011,1.1962,1101.99852,1101.60686,1101.60686,0.0543,448.08,5825,0,0,0,0
503,235,3,4173,409.53518,0.8861,1226.24641,1225.58206,1225.58206,0.0598,28.81,2103,0,0,0,0
503,236,2,3816,269.65589,0.5629,537.62563,537.29613,537.29613,0.0437,1280,2560,0,0,0,0
503,236,2,66013,286.70063,0.9249,571.60954,571.3856,571.3856,0.0465,3011.47,51195,0,0,0,0
503,236,2,4937,322.71529,0.951,643.66572,643.41493,643.41493,0.0533,94.85,3699,0,0,0,0
503,236,2,7287,347.1913,0.4411,692.58418,692.36696,692.36696,0.0507,300.63,5712,0,0,0,0
503,236,2,19444,358.72004,1.6076,715.7578,715.42442,715.42442,0.0497,1560.67,14046,0,0,0,0
503,236,3,3438,368.53892,0.6143,1102.8983,1102.59329,1102.59329,0.0582,341.71,2392,0,0,0,0
503,236,3,2694,409.20161,0.9002,1226.84627,1224.58137,1226.58615,0,0,0,0,0,0,0
503,237,2,71062,286.70087,0.7855,571.58694,571.38609,571.38609,0.0469,4368.08,56785,0,0,0,0
503,237,2,2186,294.66372,0.5716,587.66492,587.31178,587.31178,0.037,141.8,1418,0,0,0,0
503,237,2,21638,347.19072,0.7652,692.59941,692.3658,692.3658,0.051,448.54,16596,0,0,0,0
503,237,2,24813,358.7213,2.898,715.77193,715.42695,715.42695,0.0504,9012.5,18025,0,0,0,0
503,237,3,1515,389.8614,0.3553,1167.08185,1166.56619,1167.56904,0.0718,24.4,732,0,0,0,0
503,237,1,4243,428.2002,0.8323,427.35389,427.19237,427.19237,0.0614,273.69,3558,0,0,0,0
503,238,2,55299,286.70017,0.8184,571.64191,571.38468,571.38468,0.0476,3282.23,42669,0,0,0,0
503,238,2,4617,291.1838,0.8001,580.57527,580.35195,580.35195,0.045,298.92,3587,0,0,0,0
503,238,2,2324,323.68627,0.0256,645.82167,645.35689,645.35689,0.0471,248.2,1241,0,0,0,0
503,238,2,38902,347.19193,0.7478,692.59719,692.36821,692.36821,0.0525,3745,29960,0,0,0,0
503,238,2,20813,358.72083,1.8654,715.81704,715.426,715.426,0.0503,7109.5,14219,0,0,0,0
503,238,3,4044,368.20415,1.6027,1102.28696,1101.58899,1101.58899,0.0559,52.59,1946,0,0,0,0
503,238,1,6173,428.1969,0.9118,427.36381,427.18907,427.18907,0.0673,392.08,5097,0,0,0,0
503,238,1,5218,428.53919,0.5764,427.64899,427.53136,427.53136,0.0602,51.18,4606,0,0,0,0
503,239,2,31130,286.70037,1.6075,571.62731,571.38509,571.38509,0.047,1906.92,24790,0,0,0,0
503,239,2,4417,291.18603,0.867,580.63565,580.3564,580.3564,0.0439,177.33,3192,0,0,0,0
503,239,2,3175,305.71249,0.7341,609.73192,609.40932,609.40932,0.0401,107.95,2159,0,0,0,0
503,239,2,1781,337.67209,0.2584,673.76492,673.32853,673.32853,0.0615,91.55,1007,0,0,0,0
503,239,2,47533,347.19249,0.4093,692.57903,692.36933,692.36933,0.0528,4692.63,37541,0,0,0,0
503,239,2,13858,358.72238,0.6846,715.83528,715.4291,715.4291,0.0499,4803,9606,0,0,0,0
503,239,3,4681,403.87049,0.7312,1208.93398,1208.58801,1208.58801,0.047,234.46,3048,0,0,0,0
503,239,3,12171,428.2028,0.3317,1282.16928,1281.58494,1281.58494,0.0624,151.8,6224,0,0,0,0
503,240,2,13156,286.69852,1.5036,571.61595,571.3814,571.3814,0.0477,331.81,10618,0,0,0,0
503,240,2,3890,305.70905,0.3481,609.80823,609.40246,609.40246,0.0433,27.34,2324,0,0,0,0
503,240,2,8665,322.71171,0.7444,643.62331,643.40778,643.40778,0.051,141.67,6800,0,0,0,0
503,240,2,1433,327.19707,0.2163,652.81856,652.37848,652.37848,0.0603,57.64,807,0,0,0,0
503,240,3,9210,370.53662,1.4941,1109.07339,1108.58638,1108.58638,0.0486,147.26,5596,0,0,0,0
503,240,3,8555,428.20241,0.9676,1281.98685,1281.58375,1281.58375,0.062,181.86,5092,0,0,0,0
503,241,4,2195,317.42393,0.8949,1266.0593,1265.66441,1265.66441,0.0458,49.63,1340,0,0,0,0
503,241,2,2466,321.17652,0.854,640.5709,640.33738,640.33738,0.0462,57.27,1890,0,0,0,0
503,241,2,1534,353.68759,0.0277,705.84195,705.35954,705.35954,0.0438,199.75,799,0,0,0,0
503,241,2,2271,364.17902,0.2628,726.73826,726.3424,726.3424,0.0731,85.75,1372,0,0,0,0
503,241,6,1026,367.53898,0.7014,2199.68801,2199.18696,2199.18696,0.0867,17.86,518,0,0,0,0
503,241,3,1975,367.57196,0.0332,1100.24465,1099.68925,1100.69211,0.0652,176.8,884,0,0,0,0
503,241,3,7709,370.53743,0.6538,1108.90438,1108.58881,1108.58881,0.048,481.18,5293,0,0,0,0
503,241,3,1292,422.89154,0.0197,1266.11737,1265.65113,1265.65113,0.0367,6.36,693,0,0,0,0
503,241,3,5849,428.206,0.8352,1282.04106,1281.59454,1281.59454,0.0501,115.29,3228,0,0,0,0
503,242,2,2577,305.70935,0.0337,609.86109,609.40305,609.40305,0.0407,467,1401,0,0,0,0
503,242,2,1802,322.71578,0.8902,643.70469,643.4159,643.4159,0.0494,640,1280,0,0,0,0
503,242,2,4389,364.17462,1.6721,726.85195,726.33358,726.33358,0.0583,285.78,2572,0,0,0,0
503,242,2,1277,371.23119,0.5316,740.84441,740.44672,740.44672,0.0808,59,767,0,0,0,0
503,243,2,16172,352.1928,1.0622,702.76805,702.36995,702.36995,0.0526,978.36,10762,0,0,0,0
503,243,3,2048,370.53865,0.8831,1108.99732,1108.59246,1108.59246,0.0464,101.67,1220,0,0,0,0
503,243,2,9604,376.68691,0.5972,751.67655,751.35817,751.35817,0.0641,242.37,6544,0,0,0,0
503,243,3,1143,395.15747,0.2266,1182.99322,1182.45601,1183.45887,0.2151,26.35,527,0,0,0,0
503,243,3,1781,428.20842,0.7022,1282.02313,1281.60179,1281.60179,0.0499,85.75,1029,0,0,0,0
503,244,2,3907,337.69109,0.2947,673.79549,673.36653,673.36653,0.0562,2234,2234,0,0,0,0
503,244,2,3029,346.67987,0.3597,692.04789,691.34409,691.34409,0.0447,42.15,1644,0,0,0,0
503,244,2,37823,352.19393,0.7504,702.60675,702.37222,702.37222,0.0549,2636.82,29005,0,0,0,0
503,244,2,1572,366.71346,0.5567,731.7435,731.41128,731.41128,0.0874,131.75,1054,0,0,0,0
503,244,3,2385,367.54709,0.1315,1099.80761,1099.61779,1099.61779,0.0533,91.95,1931,0,0,0,0
503,244,2,15549,376.68772,0.5034,751.61467,751.3598,751.3598,0.0573,1286.22,11576,0,0,0,0
503,244,3,1140,407.21573,0.9633,1219.03044,1218.62373,1218.62373,0.0547,112.67,676,0,0,0,0
503,244,1,7849,422.88784,0.7803,422.03144,421.88002,421.88002,0.0636,1666,6664,0,0,0,0
503,245,2,73004,352.19396,2.6049,702.68354,702.37227,702.37227,0.0557,3388.25,54212,0,0,0,0
503,245,6,1467,401.71394,0.8183,2404.86618,2404.2464,2405.24926,0.0783,555,555,0,0,0,0
503,245,2,2941,415.24566,0.7097,828.85628,828.47566,828.47566,0.0481,363.2,1816,0,0,0,0
503,245,1,16779,422.89198,0.4076,421.96773,421.88416,421.88416,0.063,3844,15376,0,0,0,0
503,246,2,4569,313.70044,0.8883,625.67069,625.38524,625.38524,0.0445,3267,3267,0,0,0,0
503,246,2,95895,352.19443,3.2522,702.66147,702.37321,702.37321,0.0552,18287.75,73151,0,0,0,0
503,246,2,2005,378.67645,0.9224,755.61368,755.33725,755.33725,0.0497,482.67,1448,0,0,0,0
503,246,2,1292,397.72543,0.2142,793.90887,793.43521,793.43521,0.0785,34.3,686,0,0,0,0
503,246,2,19786,402.23645,1.0608,802.85389,802.45725,802.45725,0.055,535.16,13379,0,0,0,0
503,246,2,2240,415.73687,0.733,829.72252,829.4581,829.4581,0.0523,235.57,1649,0,0,0,0
503,246,3,39984,422.89246,1.3437,1266.18105,1265.65392,1265.65392,0.0616,5739.25,22957,0,0,0,0
503,247,2,5340,313.70124,0.9011,625.66915,625.38683,625.38683,0.0509,3837,3837,0,0,0,0
503,247,2,89165,352.19373,0.6267,702.65564,702.37181,702.37181,0.0548,16855.75,67423,0,0,0,0
503,247,2,10739,366.71302,0.5132,731.74927,731.41038,731.41038,0.0528,393.78,7088,0,0,0,0
503,247,2,2230,397.7223,0.5669,793.71475,793.42896,793.42896,0.0487,22.77,1594,0,0,0,0
503,247,2,38909,402.23684,0.9956,802.85324,802.45802,802.45802,0.0565,3284,26272,0,0,0,0
503,247,3,39681,422.8937,2.422,1266.2377,1265.65762,1265.65762,0.0618,596.86,20890,0,0,0,0
503,248,2,59920,352.19383,0.7095,702.59872,702.37202,702.37202,0.0535,11599.75,46399,0,0,0,0
503,248,2,9146,366.7123,0.5892,731.73119,731.40895,731.40895,0.055,345.06,6211,0,0,0,0
503,248,2,6362,376.68297,0.2301,751.75226,751.3503,751.3503,0.0556,199.89,3798,0,0,0,0
503,248,2,1464,392.2175,0.6567,782.80199,782.41935,782.41935,0.0428,903,903,0,0,0,0
503,248,2,2405,401.22878,0.8244,800.79117,800.44192,800.44192,0.0739,391.5,1566,0,0,0,0
503,248,2,58421,402.23529,1.7151,802.83568,802.45493,802.45493,0.0569,8090,40450,0,0,0,0
503,248,3,1978,405.54086,0.0834,1214.04924,1213.59912,1213.59912,0.0567,51.95,1091,0,0,0,0
503,248,3,24790,422.89381,0.899,1266.09209,1265.65794,1265.65794,0.0614,402.97,14104,0,0,0,0
503,249,2,2803,313.69358,0.7779,625.61391,625.37151,625.37151,0.0688,92.35,2124,0,0,0,0
503,249,2,27452,352.19279,0.9351,702.63661,702.36992,702.36992,0.0529,216.89,20171,0,0,0,0
503,249,2,3652,376.68265,0.8573,752.03809,751.34965,751.34965,0.059,54.89,1921,0,0,0,0
503,249,2,1582,392.21817,0.7606,782.77886,782.42069,782.42069,0.0421,101.3,1013,0,0,0,0
503,249,2,7193,397.22028,1.9076,793.24026,792.4249,792.4249,0.053,128.13,2947,0,0,0,0
503,249,2,56718,402.23691,1.015,802.86013,802.45817,802.45817,0.0581,12800,38400,0,0,0,0
503,249,3,10783,422.89564,0.703,1266.13933,1265.66345,1265.66345,0.0639,379.2,5688,0,0,0,0
503,250,2,9755,352.19457,0.87,702.62853,702.3735,702.3735,0.0501,3637.5,7275,0,0,0,0
503,250,2,42184,402.23658,1.7806,802.86807,802.45751,802.45751,0.0585,3533.75,28270,0,0,0,0
503,250,1,3877,405.21776,0.3555,404.55305,404.20994,404.20994,0.0553,636.5,2546,0,0,0,0
503,250,1,1746,410.90033,0.7423,410.14867,409.8925,409.8925,0.0446,48.11,1299,0,0,0,0
503,250,1,1780,414.23547,0.7672,413.47914,413.22764,413.22764,0.0403,1334,1334,0,0,0,0
503,250,3,4236,422.89402,0.0806,1266.02999,1265.65858,1265.65858,0.0645,1325,2650,0,0,0,0
503,250,3,1126,430.24874,0.542,1288.09821,1287.72273,1287.72273,0.0675,350,700,0,0,0,0
503,251,2,2222,352.19454,0.3641,702.79708,702.37344,702.37344,0.047,641.5,1283,0,0,0,0
503,251,2,2157,380.72298,0.459,759.78215,759.4303,759.4303,0.0713,155,1395,0,0,0,0
503,251,1,14005,402.24219,0.5513,401.33819,401.23436,401.23436,0.0572,278.89,12550,0,0,0,0
503,251,2,9059,405.22222,1.5074,808.98815,808.42879,808.42879,0.0573,1334.75,5339,0,0,0,0
503,251,3,3966,405.20531,0.7897,1213.94345,1212.59245,1213.5953,0,0,0,0,0,0,0
503,251,2,4893,413.72702,0.9279,825.77061,825.43839,825.43839,0.0647,1642,3284,0,0,0,0
503,252,2,7048,402.23919,0.8515,802.80599,802.46273,802.46273,0.0575,159.76,4633,0,0,0,0
503,252,1,13351,405.22737,0.6325,404.33945,404.21955,404.21955,0.0544,11756,11756,0,0,0,0
503,252,2,5266,413.72202,0.4841,825.77646,825.42839,825.42839,0.0626,343.7,3437,0,0,0,0
503,252,2,1584,428.70165,0.4911,855.82255,855.38766,855.38766,0.0646,18.31,897,0,0,0,0
503,252,2,1957,435.26691,0.9269,868.85827,868.51817,868.51817,0.0747,23.07,1292,0,0,0,0
503,252,3,2430,441.22374,0.0216,1320.84619,1320.64774,1320.64774,0.0521,33.5,1943,0,0,0,0
503,253,2,3740,349.71224,0.533,697.79948,697.40883,697.40883,0.0548,457.4,2287,0,0,0,0
503,253,1,19301,405.22854,0.632,404.34028,404.22071,404.22071,0.0544,548.29,16997,0,0,0,0
503,253,3,2253,441.223,0.0744,1320.85965,1320.64554,1320.64554,0.0529,30.45,1766,0,0,0,0
503,253,3,3238,540.91906,0.8951,1620.23889,1619.7307,1620.73356,0.0666,29.13,1602,0,0,0,0
503,254,2,3804,349.7176,0.7692,697.75438,697.41954,697.41954,0.0543,505.4,2527,0,0,0,0
503,254,2,9393,405.22807,1.8084,809.79165,808.42728,809.43013,0.0556,623.55,19330,0,0,0,0
503,254,2,1965,413.71512,0.2881,825.87851,825.41459,825.41459,0.0587,527,1054,0,0,0,0
503,254,2,1296,422.23297,0.6459,842.85374,842.4503,842.4503,0.0519,86.44,778,0,0,0,0
503,255,2,27644,405.22577,1.8282,808.84917,808.43588,808.43588,0.0585,592.29,18361,0,0,0,0
503,255,2,3351,437.72669,0.3908,873.89715,873.43772,873.43772,0.0543,42.4,1823,0,0,0,0
503,255,3,5771,540.91932,0.4444,1620.09632,1619.73449,1619.73449,0.0673,919.5,3678,0,0,0,0
503,256,2,36191,405.22542,1.4072,808.80685,808.43518,808.43518,0.0583,8145.33,24436,0,0,0,0
503,256,2,5785,422.23792,0.6072,842.77414,842.46018,842.46018,0.0601,110.42,3975,0,0,0,0
503,256,2,1219,448.23704,0.863,894.76078,894.45843,894.45843,0.0779,77.18,849,0,0,0,0
503,256,1,1071,450.2178,0.3891,449.56177,449.20998,449.20998,0.0556,174,696,0,0,0,0
503,257,2,1058,401.70944,0.0805,801.83579,801.40323,801.40323,0.0754,31.53,599,0,0,0,0
503,257,2,54798,405.22627,1.584,808.8318,808.43689,808.43689,0.0587,12139,36417,0,0,0,0
503,257,2,12723,422.23811,0.5007,842.75722,842.46057,842.46057,0.0576,8969,8969,0,0,0,0
503,257,2,1088,438.48781,0.11,875.45997,874.95345,875.95631,0.3287,21.68,542,0,0,0,0
503,257,2,4252,439.75106,0.8302,877.85304,877.48648,877.48648,0.057,2695,2695,0,0,0,0
