frame_num,ims_scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,drift_time,cumulative_drift_time
1200,262,2,17687,463.805785435786,0.870737965080549,926.100070512159,925.595921671571,925.595921671571,0.0615280077815328,317.852941176471,10807,0,26.0660656,31279.27872
1200,262,3,3783,492.998214266773,2.54833857775141,1476.74450963709,1475.97116900032,1475.97116900032,0.0460608287303899,438.25,1753,0,26.0660656,31279.27872
1200,263,2,20889,463.802941506922,0.884751259525818,925.904900499764,925.590233813844,925.590233813844,0.0672344645271323,2385.33333333333,14312,0,26.1655544,31398.66528
1200,263,3,2819,492.981232440644,0.600458520971241,1476.29427448982,1475.92022352193,1475.92022352193,0.0767317265313068,294.833333333333,1769,0,26.1655544,31398.66528
1200,264,2,18833,463.806543355998,1.26544538516213,925.971532963754,925.597437511995,925.597437511995,0.0661002970169307,200.890625,12857,0,26.2650432,31518.05184
1200,265,2,6194,463.801873398127,0.927307584118588,925.94225278085,925.588097596254,925.588097596254,0.069681300165314,70.2631578947368,4005,0,26.364532,31637.4384
1200,265,1,1958,671.344624932628,0.453666939133712,670.544291385061,670.336800332628,670.336800332628,0.0663838918667352,33.0212765957447,1552,0,26.364532,31637.4384
1200,266,1,4197,463.794946239591,0.501738300755326,463.118466445447,462.787121639591,462.787121639591,0.0604292699170514,401.428571428571,2810,0,26.4640208,31756.82496
1200,266,2,1049,472.292334538357,0.759227709698269,942.963952046247,942.569019876713,942.569019876713,0.0441450627068889,11.9245283018868,632,0,26.4640208,31756.82496
1200,266,3,3816,577.360052988306,0.959180757773763,1729.56415292287,1729.05668516492,1729.05668516492,0.0680888741478611,1912,1912,0,26.4640208,31756.82496
1200,266,3,5185,671.028540978065,1.76618591354725,2011.17385939545,2010.05579733276,2012.06090027916,0.0852160509134592,230.5,1383,0,26.4640208,31756.82496
1200,267,2,2103,463.806231837802,0.00922548608541551,925.833902164861,925.596814475605,925.596814475605,0.0529342957485142,100.5,1608,0,26.5635096,31876.21152
1200,267,1,3366,671.027770386504,0.604245275467836,670.338972545059,670.019945786504,670.019945786504,0.0740569322533702,135.058823529412,2296,0,26.5635096,31876.21152
1200,267,1,3197,671.350772926119,0.301055028062331,670.520101128887,670.342948326119,670.342948326119,0.0921576647748452,876.333333333333,2629,0,26.5635096,31876.21152
1200,268,1,1955,577.347250998423,0.554133428564486,576.517086330001,576.339426398422,576.339426398422,0.0590779222943638,41.2307692307692,1608,0,26.6629984,31995.59808
1200,268,1,2322,577.702205856611,0.557018930484745,576.872479887922,576.694381256611,576.694381256611,0.0722454253002525,48.9230769230769,1908,0,26.6629984,31995.59808
1200,269,2,1592,454.820337000901,0.52844294167936,908.067329767612,907.625024801802,907.625024801802,0.0450717792039086,31.9642857142857,895,0,26.7624872,32114.98464
1200,269,2,1090,489.323514709687,0.0184126365558136,977.08563177067,976.631380219374,976.631380219374,0.0568495946639018,15.3076923076923,597,0,26.7624872,32114.98464
1200,269,2,1236,543.305426346628,0.321860812261424,1084.95540045411,1084.59520349326,1084.59520349326,0.15448406660721,18.0681818181818,795,0,26.7624872,32114.98464
1200,269,1,3697,577.362714930626,0.772488488070471,576.555238478637,576.354890330626,576.354890330626,0.0683613334645088,328.555555555556,2957,0,26.7624872,32114.98464
1200,269,3,2808,671.358486242462,0.729729570035403,2011.53891969207,2011.05198492738,2011.05198492738,0.138942808031629,31.8695652173913,1466,0,26.7624872,32114.98464
1200,270,1,1917,454.801427565599,0.93599499102246,454.011673808208,453.793602965599,453.793602965599,0.0494676092985173,46.90625,1501,0,26.861976,32234.3712
1200,270,2,1226,510.319322896949,0.676198841469769,1019.0556220439,1018.6229965939,1018.6229965939,0.0641155432787173,24.0344827586207,697,0,26.861976,32234.3712
1200,270,2,1935,512.305955260461,0.61779072298386,1023.49917201103,1022.59626132092,1022.59626132092,0.0486303238142227,39,741,0,26.861976,32234.3712
1200,270,3,3141,577.348709590973,0.0934176736537314,1729.71988589436,1729.03041179722,1730.03326979722,0.113850657475382,974,974,0,26.861976,32234.3712
1200,271,2,2478,509.819420644966,0.702611247036981,1017.92618396115,1017.62319208993,1017.62319208993,0.0771760461042277,31.9814814814815,1727,0,26.9614648,32353.75776
1200,271,4,1233,543.327847952945,0.38315229700925,2169.70743259451,2169.28009341178,2169.28009341178,0.0825370367662117,141.6,708,0,26.9614648,32353.75776
1200,272,2,2393,512.300008552163,0.0125001703640288,1022.85918895029,1022.58436790433,1022.58436790433,0.0585077819764592,288.833333333333,1733,0,27.0609536,32473.14432
1200,272,2,814,543.310696469341,0.587872396827705,1085.07371603403,1084.60574373868,1084.60574373868,0.0807203708058069,48.6666666666667,438,0,27.0609536,32473.14432
1200,273,1,4990,510.320353953257,0.589104015860149,509.459195719305,509.312529353257,509.312529353257,0.0602584268927444,121.742857142857,4261,0,27.1604424,32592.53088
1200,273,2,1524,512.822563985518,0.365132569500408,1023.97226606868,1023.62947877104,1023.62947877104,0.0533652520056194,334,1002,0,27.1604424,32592.53088
1200,273,1,3998,671.019516368056,0.992854680763113,670.281919521296,670.011691768056,670.011691768056,0.077295333818256,265.818181818182,2924,0,27.1604424,32592.53088
1200,273,3,1427,688.660579142356,0.882561841395213,2065.30678005237,2062.95826233137,2064.96337900458,0,0,0,0,27.1604424,32592.53088
1200,274,3,946,481.965536865234,0.724776185073762,1443.41191944173,1442.88559429997,1443.88845229997,0.0550830175005785,34.1538461538462,444,0,27.2599312,32711.91744
1200,274,2,8098,509.824439567561,0.954913679143463,1018.00059701838,1017.63322993512,1017.63322993512,0.078392923061017,1280.75,5123,0,27.2599312,32711.91744
1200,274,1,2321,512.315962295958,0.984352503638812,511.527700704342,511.308137695958,511.308137695958,0.0581527127011441,47.6842105263158,1812,0,27.2599312,32711.91744
1200,274,3,1624,564.01967583328,0.0286067069895568,1689.29482246128,1689.03555369984,1689.03555369984,0.0870157521351302,598.5,1197,0,27.2599312,32711.91744
1200,274,3,9781,671.02224322614,0.842684326080948,2010.54946535392,2010.04325587842,2010.04325587842,0.0842101475254822,327.8,4917,0,27.2599312,32711.91744
1200,275,3,1499,482.279397060997,0.726373575794249,1444.34592132733,1443.81346279502,1444.81632079502,0.062583345892449,176,704,0,27.35942,32831.304
1200,275,2,7959,509.81480677839,0.933013049836801,1017.959069914,1017.61396435678,1017.61396435678,0.0649357536067328,521.7,5217,0,27.35942,32831.304
1200,275,3,2048,577.696331497527,0.674743732606056,1730.55187254595,1730.06552069258,1730.06552069258,0.054707397274683,32,1056,0,27.35942,32831.304
1200,275,3,21766,670.691934350624,6.02556637851011,2011.65814778615,2009.05232795617,2011.05743063451,0,0,0,0,27.35942,32831.304
1200,275,3,1753,688.30582444624,0.922832032147207,2065.18773524862,2061.89399824302,2064.90147677487,0,0,0,0,27.35942,32831.304
1200,276,2,1136,500.259974124933,0.116578668370126,998.941934001067,998.504299049866,998.504299049866,0.0651427297158307,23.8148148148148,643,0,27.4589088,32950.69056
1200,276,1,5163,509.819713706966,0.785315579652553,508.995104220363,508.811889106966,508.811889106966,0.0681261224470404,383.909090909091,4223,0,27.4589088,32950.69056
1200,276,2,2002,512.306224477192,0.152541471798409,1022.90156352137,1022.59679975438,1022.59679975438,0.0616113853911884,697,1394,0,27.4589088,32950.69056
1200,276,3,1769,577.345926676978,0.969626538601678,1729.51556046017,1729.01430623094,1729.01430623094,0.0539920924062471,31.8928571428571,893,0,27.4589088,32950.69056
1200,276,3,1845,581.953306018797,1.36536440382939,1743.77147411203,1742.8478040482,1743.8506620482,0.0613980660787092,50.8181818181818,559,0,27.4589088,32950.69056
1200,276,3,887,611.019727377812,0.874895271356095,1830.51303096613,1830.03570833344,1830.03570833344,0.0488190328316023,77,462,0,27.4589088,32950.69056
1200,276,3,42853,671.022338912975,4.24471778985679,2010.9617907763,2010.04043850114,2011.04329650114,0.0894799772059969,141.728155339806,14598,0,27.4589088,32950.69056
1200,277,3,2935,481.958787431967,0.781744551456998,1443.31498469052,1442.8528884959,1442.8528884959,0.0652524075991892,44.6857142857143,1564,0,27.5583976,33070.07712
1200,277,2,6743,509.822488624512,0.932932142685701,1017.97456807264,1017.62932804902,1017.62932804902,0.0626645853443506,2210,4420,0,27.5583976,33070.07712
1200,277,3,794,577.67333873402,0.9422741884316,1730.49678465408,1729.9841890108,1730.9870470108,0.103989879179494,3.24793388429752,393,0,27.5583976,33070.07712
1200,277,3,1079,598.672504265142,0.439209102572549,1793.63745286498,1792.99442314174,1793.99728114174,0.0618456456719514,96.75,387,0,27.5583976,33070.07712
1200,277,3,50663,671.02321495308,5.42441384705741,2010.92704873984,2010.04853452796,2011.05139252796,0.0846263950885486,969.473684210526,18420,0,27.5583976,33070.07712
1200,278,3,2687,563.338116595038,0.449749201490463,1689.40007069305,1686.99087468941,1688.99587794464,0,0,0,0,27.6578864,33189.46368
1200,278,3,991,577.69768285845,0.995110853223899,1730.54982734793,1730.06957477535,1730.06957477535,0.0570724352130583,73.1428571428571,512,0,27.6578864,33189.46368
1200,278,1,25305,671.020201647405,0.583725007399314,670.33593072974,670.012377047405,670.012377047405,0.0936151518818633,1427.91666666667,17135,0,27.6578864,33189.46368
1200,279,3,781,598.69225045912,0.856303774872281,1793.59607255122,1793.05260131397,1794.05545931397,0.0389317919231189,89.5,358,0,27.7573752,33308.85024
1200,279,3,45318,671.0207900726,3.01263941340962,2010.91412653251,2010.05381620214,2011.05667420214,0.0856754663019501,423.153846153846,16503,0,27.7573752,33308.85024
1200,280,1,800,539.321903244224,0.104536498019894,538.736974808795,538.314078644224,538.314078644224,0.0601941358725071,42.1818181818182,464,0,27.856864,33428.2368
1200,280,2,3665,550.288689688289,0.238409327122559,1098.77988709191,1098.56173017658,1098.56173017658,0.0579555316279539,110.192307692308,2865,0,27.856864,33428.2368
1200,280,1,16172,671.022547779999,0.529184782718122,670.236858848168,670.014723179999,670.014723179999,0.0838613361565876,151.686746987952,12590,0,27.856864,33428.2368
1200,280,1,15403,671.353217121012,0.372318981667107,670.495186538208,670.345392521012,670.345392521012,0.0851814597889415,3275.75,13103,0,27.856864,33428.2368
1200,281,1,3469,500.262776682704,0.600305875707566,499.399793392263,499.254952082704,499.254952082704,0.067140723190505,269.636363636364,2966,0,27.9563528,33547.62336
1200,282,3,2434,577.368239617703,0.735280912662922,1729.64436560941,1729.07016377816,1730.07302177816,0.0576038531788754,350.666666666667,1052,0,28.0558416,33667.00992
1200,282,1,3160,585.318706287202,0.623708658375158,584.505346926393,584.310881687202,584.310881687202,0.0814250368723606,509,2545,0,28.0558416,33667.00992
1200,282,3,1060,599.004012238435,0.747831335951839,1794.55649316064,1793.97747766664,1794.98033566664,0.054059319544308,9.84782608695652,453,0,28.0558416,33667.00992
1200,282,3,5595,671.026092939686,0.80644956662215,2011.47746399943,2010.05480372336,2011.05766172336,0,0,0,0,28.0558416,33667.00992
1200,283,1,4554,585.321476816089,0.892291158067593,584.585736258453,584.313652216089,584.313652216089,0.072527500321371,1658.5,3317,0,28.1553304,33786.39648
1200,283,1,2709,671.011307999894,0.514136455363597,670.221673636888,670.003483399894,670.003483399894,0.0781544545915267,68.2903225806452,2117,0,28.1553304,33786.39648
1200,283,3,3913,670.687251086695,0.439548342058878,2011.32894977044,2009.03827816438,2011.04338083899,0,0,0,0,28.1553304,33786.39648
1200,284,3,11440,585.332611584273,1.06209754569658,1753.59638997694,1752.97436095282,1752.97436095282,0.0745987780838959,185.1,5553,0,28.2548192,33905.78304
1200,284,3,755,617.024790391565,0.708005118720262,1848.50362420493,1848.0508973747,1848.0508973747,0.0656247907365923,14.75,413,0,28.2548192,33905.78304
1200,284,3,1268,618.016787843208,0.876349481472638,1851.57232133564,1851.03073809996,1852.03359609996,0.0699508591100084,7.74666666666667,581,0,28.2548192,33905.78304
1200,284,6,806,618.352356633321,0.721214755031068,3705.62949378612,3704.02534698444,3706.03070940856,0.0573826824365824,22.1612903225806,687,0,28.2548192,33905.78304
1200,284,1,1699,671.350451727598,0.649283123177093,670.5484300932,670.342627127598,670.342627127598,0.0857964324484328,450,1350,0,28.2548192,33905.78304
1200,285,1,5670,585.313963899907,0.977771411887953,584.555132934245,584.306139299907,584.306139299907,0.0881708688056051,152.428571428571,4268,0,28.354308,34025.1696
1200,285,1,1093,598.673438621714,0.388255101535969,598.036230378153,597.665614021714,597.665614021714,0.0727963819978186,23.0333333333333,691,0,28.354308,34025.1696
1200,285,3,2299,670.689609169905,0.61843252225413,2011.33420359021,2009.04535241402,2011.0504550905,0,0,0,0,28.354308,34025.1696
1200,286,3,3812,585.654334571968,0.762704401453078,1754.3946087247,1753.9395299159,1753.9395299159,0.073736642473591,420.4,2102,0,28.4537968,34144.55616
1200,286,1,2335,598.686447293219,0.544991221026433,597.843105614491,597.678622693219,597.678622693219,0.0817077841905984,41.5106382978723,1951,0,28.4537968,34144.55616
1200,286,4,867,607.747729769647,0.116772900217229,2427.49489691384,2426.9634535592,2427.9663115592,0.0700517486191075,4.83333333333333,406,0,28.4537968,34144.55616
1200,286,3,1062,620.347563169651,0.0455373603251309,1859.35907210667,1857.99002897955,1858.99288697955,0.0693149640293314,121.555555555556,1094,0,28.4537968,34144.55616
1200,286,3,2025,671.020505434507,0.571972904424229,2010.6732738995,2010.03235006698,2011.03520806698,0.0948398411723019,33.4090909090909,735,0,28.4537968,34144.55616
1200,286,1,1662,683.681906213931,0.953935601841754,682.956420638835,682.674081613931,682.674081613931,0.118047332763695,27.0681818181818,1191,0,28.4537968,34144.55616
1200,286,3,1509,703.405851329198,1.65535817476027,2108.2569466505,2107.20207439082,2108.20493239082,0.0962640915290649,7.41666666666667,356,0,28.4537968,34144.55616
1200,287,3,9644,598.689326717483,0.336941020040757,1794.06452202533,1793.05570478881,1794.05856278881,0.0878504897914354,360.857142857143,2526,0,28.5532856,34263.94272
1200,287,1,1037,620.345965576172,0.445197806535168,619.695104436353,619.338140976172,619.338140976172,0.0758004097584717,55.6666666666667,668,0,28.5532856,34263.94272
1200,288,2,2481,547.837108107921,0.331298804874705,1094.05157882566,1093.65856701584,1093.65856701584,0.0644145686774209,379.25,1517,0,28.6527744,34383.32928
1200,288,3,854,583.037213412198,0.587397525326156,1746.68831412832,1746.10222535868,1747.10508335868,0.149755836554505,116.666666666667,350,0,28.6527744,34383.32928
1200,288,3,912,585.66086306193,0.873917943225035,1754.42850747107,1753.95911538579,1753.95911538579,0.0858229537144553,54,486,0,28.6527744,34383.32928
1200,288,3,11794,598.685039719936,0.815538751078722,1793.49527241764,1793.03164535981,1793.03164535981,0.0724824457031445,792.125,6337,0,28.6527744,34383.32928
1200,288,3,1158,601.684143066406,0.898161540622414,1802.5521262427,1802.0160187011,1803.0188767011,0.095849817588487,7,546,0,28.6527744,34383.32928
1200,288,3,1054,612.020485532796,0.0949552503416784,1833.35590930304,1833.03798279839,1833.03798279839,0.0608465857224019,72.5,725,0,28.6527744,34383.32928
1200,288,3,1157,671.361305475809,0.536408906319195,2011.50633697746,2011.06044262743,2011.06044262743,0.0761196342234598,647,647,0,28.6527744,34383.32928
1200,288,3,1508,683.725323891558,0.792800045927309,2048.74563231022,2048.15463619917,2049.15749419917,0.0778095963738679,123.6,618,0,28.6527744,34383.32928
1200,288,1,1346,703.385030445556,0.743312017892508,702.721370448916,702.377205845556,702.377205845556,0.0552946399404846,22.6666666666667,884,0,28.6527744,34383.32928
1200,289,1,6216,598.686541941753,0.552209712621302,597.845280415024,597.678717341753,597.678717341753,0.07896115672429,576.111111111111,5185,0,28.7522632,34502.71584
1200,289,1,1128,671.019860235161,0.57944190854567,670.339302679551,670.012035635161,670.012035635161,0.075612581837845,76.2,762,0,28.7522632,34502.71584
1200,290,1,5181,598.684733687932,0.369645416185815,597.830640086999,597.676909087932,597.676909087932,0.0719815313890422,1461.66666666667,4385,0,28.851752,34622.1024
1200,290,1,1107,684.378130413683,0.82520300838059,683.688921936075,683.370305813683,683.370305813683,0.0802386856826161,34.3181818181818,755,0,28.851752,34622.1024
1200,290,3,1362,703.727432787228,0.0849687954919867,2108.49548529286,2108.15882456168,2108.15882456168,0.0756909692767067,299.666666666667,899,0,28.851752,34622.1024
1200,291,3,900,583.011281002731,0.0142473319146639,1746.61055024011,1746.01153152181,1747.01438952181,0.106432522639693,90.5,362,0,28.9512408,34741.48896
1200,291,5,710,596.62109091942,0.658813122760411,2979.63891054053,2978.0663294376,2980.07161348494,0,0,0,0,28.9512408,34741.48896
1200,291,1,4044,598.691956337228,0.0971195943980305,597.779223851941,597.684131737228,597.684131737228,0.0712006535321734,3660,3660,0,28.9512408,34741.48896
1200,291,3,3656,599.018560297349,0.989307160494202,1794.51872593557,1794.03220709205,1794.03220709205,0.102295989016739,232.375,1859,0,28.9512408,34741.48896
1200,292,3,2593,598.674531918547,0.907425800665812,1794.3811238404,1793.00012065994,1794.00297865994,0,0,0,0,29.0507296,34860.87552
1200,292,3,1353,683.710751351132,0.824205395451034,2048.61004480911,2048.10878025339,2048.10878025339,0.0896261393228315,45.2,678,0,29.0507296,34860.87552
1200,292,3,1857,703.403721973279,0.773560537895015,2107.78753617625,2107.18117617061,2108.18403417061,0.129195241915113,49.2666666666667,739,0,29.0507296,34860.87552
1200,293,3,909,598.349148621851,0.522854991131234,1792.63920912151,1792.00570998785,1793.00856798785,0.0697755087036285,24.3571428571429,341,0,29.1502184,34980.26208
1200,293,2,2180,602.369365440143,0.841508381593321,1203.0897844162,1202.72308168029,1202.72308168029,0.0660133475687417,114.833333333333,1378,0,29.1502184,34980.26208
1200,293,3,1379,774.06263978225,0.828635508649015,2322.43671964111,2319.16444425105,2322.17207915394,0,0,0,0,29.1502184,34980.26208
1200,294,5,859,598.636785917223,0.538712137317703,2989.64733194843,2988.14480442661,2990.15008979907,0,0,0,0,29.2497072,35099.64864
1200,294,3,3169,675.76387497899,0.867965494402337,2025.63970713307,2024.26814984127,2025.27100784127,0,0,0,0,29.2497072,35099.64864
1200,294,3,1651,774.417150633427,0.552151143364265,2320.73235705428,2320.22797810028,2320.22797810028,0.106514488927132,827,827,0,29.2497072,35099.64864
1200,295,1,2073,602.876542094216,0.853134571324946,602.11078549386,601.868717494216,601.868717494216,0.0757602336127547,523.333333333333,1570,0,29.349196,35219.0352
1200,295,2,1362,609.378498585734,0.11108784602765,1217.19012076422,1216.74134797147,1216.74134797147,0.0578496743374899,94.875,759,0,29.349196,35219.0352
1200,295,1,2447,675.757052375307,0.372839302220049,674.942743640313,674.749227775307,674.749227775307,0.0943463750533056,1972,1972,0,29.349196,35219.0352
1200,296,3,1427,683.696082961372,0.137465936800718,2049.56234741937,2048.06477378842,2049.06763178842,0,0,0,0,29.4486848,35338.42176
1200,297,3,4742,671.02228867568,1.34347204363812,2010.81603168974,2010.04339222704,2010.04339222704,0.0659565442258554,1094,2188,0,29.5481736,35457.80832
1200,297,3,4212,675.73239868846,1.54916500274062,2024.86890235102,2024.17372226538,2024.17372226538,0.0711698355029284,521.5,2086,0,29.5481736,35457.80832
1200,298,2,3032,602.370634271857,1.715578866156,1203.43495950215,1202.72561934371,1202.72561934371,0.0874857516624843,352,1408,0,29.6476624,35577.19488
1200,298,3,8378,671.030992269823,1.91605303778633,2010.79960199291,2010.06950300947,2010.06950300947,0.0988680762011427,1304.33333333333,3913,0,29.6476624,35577.19488
1200,298,3,3201,675.750959448262,4.19188704481555,2025.16630669936,2024.23322988542,2025.23608788542,0.0939553566909126,99.9090909090909,1099,0,29.6476624,35577.19488
1200,298,3,3084,715.776324155519,0.506591927761135,2144.97311293353,2144.32241401938,2145.32527201938,0.0956540407835291,1065,1065,0,29.6476624,35577.19488
1200,298,3,2344,774.083554876267,0.468863424267547,2321.53200783175,2319.2271895331,2321.23236486295,0,0,0,0,29.6476624,35577.19488
1200,299,3,17232,671.025984383772,2.26903067213087,2011.02103962613,2010.05507265072,2011.05793065072,0.0833809092938509,2907,5814,0,29.7471512,35696.58144
1200,299,3,1960,676.082323672166,0.878803727367064,2025.73419556571,2025.23171877655,2026.23457677655,0.071477109465377,35.9259259259259,970,0,29.7471512,35696.58144
1200,299,3,1475,715.761303710937,0.811581045774295,2146.64313923518,2144.26601374901,2146.27115036395,0.0987022141775924,24,696,0,29.7471512,35696.58144
1200,300,3,29774,671.021361396903,4.32418656613581,2010.98402934653,2010.05706250047,2011.05992050047,0.0821165902797247,641.6875,10267,0,29.84664,35815.968
1200,300,3,1381,671.664095933861,0.306819176975671,2014.30935513441,2011.96881270588,2013.97391615808,0,0,0,0,29.84664,35815.968
1200,300,3,928,672.3781830848,0.998314703654373,2015.49969400972,2014.1110741587,2015.1139321587,0,0,0,0,29.84664,35815.968
1200,300,3,796,675.748025081861,0.78890562234465,2024.70200330772,2024.22060144558,2024.22060144558,0.0693256098751363,406,406,0,29.84664,35815.968
1200,300,1,1502,715.780582976148,0.961630832188016,715.063616013545,714.772758376148,714.772758376148,0.0483307846518528,152.285714285714,1066,0,29.84664,35815.968
1200,300,3,2064,774.387501906817,0.952847227267156,2320.7071939283,2320.12661850171,2321.12947650171,0.0742916589257447,73.3333333333333,880,0,29.84664,35815.968
1200,300,3,1768,774.418161575368,0.623035497377571,2321.58431746765,2320.2310096304,2321.2338676304,0,0,0,0,29.84664,35815.968
1200,301,2,2826,628.353830661614,0.658832495074265,1255.04005697966,1254.69201212323,1254.69201212323,0.101297917206125,154.5,1854,0,29.9461288,35935.35456
1200,301,3,33891,671.024127475746,4.59348313284582,2010.86865255049,2010.059939351,2011.062797351,0.0865669271705656,13309,13309,0,29.9461288,35935.35456
1200,301,3,1044,679.739690972853,0.993124478312466,2036.71939748885,2036.18520118858,2037.18805918858,0.0572683756167862,123.25,493,0,29.9461288,35935.35456
1200,302,2,3052,628.36200080006,0.733134669968481,1255.17522198277,1254.70835240012,1254.70835240012,0.0776790321743874,68.0833333333333,1634,0,30.0456176,36054.74112
1200,302,3,34214,671.021393788371,4.73141098109667,2010.91960377718,2010.04784931042,2011.05070731042,0.0827523539348931,1356.66666666667,12210,0,30.0456176,36054.74112
1200,302,3,1560,676.086219118353,2.26362368562556,2026.25260867517,2025.2210111473,2026.2238691473,0.103864239050154,214.5,429,0,30.0456176,36054.74112
1200,302,3,685,783.774228218274,0.888332548038315,2348.8455625106,2348.29435521271,2349.29721321271,0.086096362999001,17.2222222222222,310,0,30.0456176,36054.74112
1200,303,2,1300,602.370420126391,0.643012653453647,1203.19464652566,1202.72519105278,1202.72519105278,0.0666095805489704,85.625,685,0,30.1451064,36174.12768
1200,303,3,634,665.045430263494,0.211532023679813,1992.6312072198,1992.09989695853,1993.10275495853,0.0726371203666076,7.36585365853659,302,0,30.1451064,36174.12768
1200,303,3,27950,671.0268580368,2.11578720923876,2010.90625919935,2010.0571003104,2010.0571003104,0.0821532183987301,1019.90909090909,11219,0,30.1451064,36174.12768
1200,304,3,14114,671.020605284439,1.97555391831001,2010.76009977103,2010.03834205332,2010.03834205332,0.0808662408001055,3322,6644,0,30.2445952,36293.51424
1200,305,3,4548,671.028790435402,2.19930715317983,2011.61432462447,2010.06289621051,2011.06575421051,0,0,0,0,30.344084,36412.9008
1200,305,3,4633,783.108861390955,0.077363494610413,2346.7201304588,2346.30311037286,2346.30311037286,0.0762992823673585,99.5555555555556,2688,0,30.344084,36412.9008
1200,306,1,1332,675.727917321016,0.925469013273556,675.010045638065,674.720092721015,674.720092721015,0.136373252037401,55.7058823529412,947,0,30.4435728,36532.28736
1200,306,3,1937,783.424765835818,0.712224485732382,2348.74378914561,2347.26607058369,2348.26892858369,0.104541213780863,51.15625,1637,0,30.4435728,36532.28736
1200,307,1,1574,602.380879259757,0.470176009554514,601.722030136636,601.373054659757,601.373054659757,0.0802784769722393,53.8421052631579,1023,0,30.5430616,36651.67392
1200,307,1,1788,783.135640815912,0.232349460201013,782.590113957887,782.127816215912,782.127816215912,0.135941169522539,22.8333333333333,959,0,30.5430616,36651.67392
1200,308,2,1743,602.366638879812,0.725047586737581,1203.06245753184,1202.71762855962,1202.71762855962,0.0711254267590675,284.75,1139,0,30.6425504,36771.06048
1200,308,1,1644,679.728543431449,0.38489297356656,679.133992489252,678.720718831449,678.720718831449,0.102393277427041,53.6111111111111,965,0,30.6425504,36771.06048
1200,308,3,1898,680.042020076223,0.62714261439695,2037.7300732658,2037.09802685018,2038.10088485018,0.0793983125379327,39.1666666666667,705,0,30.6425504,36771.06048
1200,308,3,2155,783.120701269014,0.683512011059783,2346.86575840406,2346.34821558599,2347.35107358599,0.0965604003886256,27.9189189189189,1033,0,30.6425504,36771.06048
1200,309,2,1837,664.867007738227,0.954689868485032,1328.15391226557,1327.71836627645,1327.71836627645,0.0718520456359784,55.1578947368421,1048,0,30.7420392,36890.44704
