frame_num,ims_scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,orig_intensity,TIA_orig_intensity,drift_time
500,207,2,4574,354.20749,0.0184,0,706.4015,0,0.0639,100,4574,0,0,0,0
500,207,4,2417,400.97336,0.123,0,1599.86655,0,0.0809,100,2417,0,0,0,0
500,207,3,2020,356.86566,0.1362,0,1067.58624,0,0.0563,100,1818,0,0,0,0
500,207,3,1939,389.50717,0.0122,0,1165.50133,0,0.0669,100,1939,0,0,0,0
500,207,3,1388,366.21335,0.0242,0,1095.61985,0,0.0597,100,1388,0,0,0,0
500,207,3,1376,405.86005,0.1165,0,1214.55998,0,0.066,100,1376,0,0,0,0
500,207,2,1300,329.71423,0.1056,0,657.41502,0,0.0823,100,1300,0,0,0,0
500,207,3,780,427.92673,0.2213,0,1280.76003,0,0.0769,100,780,0,0,0,0
500,208,2,3810,354.20944,0.0265,0,706.40543,0,0.0633,100,3810,0,0,0,0
500,208,4,2417,400.97336,0.123,0,1599.86655,0,0.0809,100,2417,0,0,0,0
500,208,3,2037,356.86557,0.1362,0,1067.58362,0,0.0596,100,1815,0,0,0,0
500,208,3,1454,389.50018,0.0569,0,1165.48039,0,0.0688,100,1454,0,0,0,0
500,208,3,1376,405.86005,0.2074,0,1214.55998,0,0.0687,100,1376,0,0,0,0
500,208,2,1053,329.72861,0.1935,0,657.44376,0,0.0854,351,1053,0,0,0,0
500,208,3,987,427.2132,0.1645,0,1278.61939,0,0.0761,100,987,0,0,0,0
500,209,2,2760,354.20682,0.0599,0,706.4002,0,0.0645,100,2760,0,0,0,0
500,209,4,2417,400.97336,0.1019,0,1599.86655,0,0.0809,100,2417,0,0,0,0
500,209,2,1382,391.21704,0.0944,0,780.4206,0,0.0702,100,1382,0,0,0,0
500,209,3,1305,427.22195,0.0742,0,1278.64567,0,0.0805,100,1305,0,0,0,0
500,209,3,1243,356.86554,0.1026,0,1067.57647,0,0.0637,100,1243,0,0,0,0
500,209,3,1123,389.50909,0.0297,0,1165.50709,0,0.0731,100,1123,0,0,0,0
500,209,1,808,402.2179,0.1143,0,401.21118,0,0.078,100,808,0,0,0,0
500,209,3,765,409.5899,0.2201,0,1225.68097,0,0.066,100,708,0,0,0,0
500,209,4,711,390.7023,0.2459,0,1558.78235,0,0.0702,100,711,0,0,0,0
500,210,4,2417,400.9733,0.0963,0,1599.86632,0,0.0828,3.38,2417,0,0,0,0
500,210,3,1453,427.21722,0.063,0,1278.63144,0,0.08,100,1453,0,0,0,0
500,210,2,1419,354.2052,0.029,0,706.39696,0,0.0696,100,1419,0,0,0,0
500,210,1,1338,443.22198,0.0761,0,442.21525,0,0.0914,100,1338,0,0,0,0
500,210,2,1330,391.2088,0.0869,0,780.40414,0,0.0707,83.13,1330,0,0,0,0
500,210,2,1098,357.19699,0.1514,0,712.38052,0,0.055,100,1098,0,0,0,0
500,210,1,1063,402.21255,0.0471,0,401.20584,0,0.077,100,1063,0,0,0,0
500,210,3,963,409.59149,0.1194,0,1225.75433,0,0.076,3.95,963,0,0,0,0
500,210,1,817,457.91382,0.072,0,456.9071,0,0.0944,100,817,0,0,0,0
500,210,7,791,390.5687,0.2341,0,2725.93093,0,0.0644,100,791,0,0,0,0
500,210,8,783,359.6803,0.3112,0,2867.3829,0,0.0751,21.16,783,0,0,0,0
500,211,4,2417,400.9733,0.0959,0,1599.86632,0,0.0828,3.38,2417,0,0,0,0
500,211,3,2344,443.21457,0.0896,0,1326.62357,0,0.0702,100,2344,0,0,0,0
500,211,3,1596,421.59412,0.0366,0,1261.76216,0,0.0654,100,1596,0,0,0,0
500,211,3,1453,427.21722,0.0546,0,1278.63144,0,0.08,100,1453,0,0,0,0
500,211,3,1429,409.59708,0.1321,0,1225.77109,0,0.0817,100,1429,0,0,0,0
500,211,2,1330,391.2088,0.0833,0,780.40414,0,0.0707,83.13,1330,0,0,0,0
500,211,2,1116,357.19012,0.1611,0,712.36677,0,0.0574,100,1116,0,0,0,0
500,211,1,1063,402.21255,0.0471,0,401.20584,0,0.077,100,1063,0,0,0,0
500,211,1,817,457.91382,0.0699,0,456.9071,0,0.0944,100,817,0,0,0,0
500,211,7,966,390.5687,0.1976,0,2726.93414,0,0.0646,100,791,0,0,0,0
500,211,8,783,359.6803,0.2809,0,2867.3829,0,0.0751,21.16,783,0,0,0,0
500,212,3,4129,443.22232,0.0296,0,1326.64674,0,0.0827,825.8,4129,0,0,0,0
500,212,4,2584,400.97076,0.1186,0,1599.85612,0,0.076,3.61,2584,0,0,0,0
500,212,1,1878,374.23145,0.012,0,373.22473,0,0.0713,100,1878,0,0,0,0
500,212,7,1687,390.70123,0.2742,0,2726.8589,0,0.0801,49.62,1687,0,0,0,0
500,212,3,1621,421.59259,0.0816,0,1261.75762,0,0.0689,100,1621,0,0,0,0
500,212,3,1501,427.21918,0.0652,0,1278.63733,0,0.0852,100,1501,0,0,0,0
500,212,3,1429,409.59708,0.132,0,1225.77109,0,0.0817,5.05,1429,0,0,0,0
500,212,2,1330,391.2088,0.1098,0,780.40414,0,0.0707,83.13,1330,0,0,0,0
500,212,1,1131,402.22577,0.0275,0,401.21905,0,0.0828,100,1131,0,0,0,0
500,212,2,997,357.18839,0.1693,0,712.36331,0,0.0565,100,997,0,0,0,0
500,212,3,952,444.22134,0.1678,0,1329.64386,0,0.1078,79.33,952,0,0,0,0
500,212,3,952,449.57172,0.2373,0,1345.69502,0,0.0534,100,952,0,0,0,0
500,212,3,831,456.58734,0.2404,0,1366.70016,0,0.0804,100,794,0,0,0,0
500,212,1,817,457.91382,0.1037,0,456.9071,0,0.0944,100,817,0,0,0,0
500,212,1,815,434.24573,0.188,0,433.23899,0,0.0735,67.92,815,0,0,0,0
500,212,1,790,442.92371,0.0624,0,441.91699,0,0.0985,42.81,790,0,0,0,0
500,212,8,783,359.6803,0.2809,0,2867.3829,0,0.0751,21.16,783,0,0,0,0
500,212,1,773,433.23083,0.0529,0,432.2241,0,0.0735,67.92,773,0,0,0,0
500,212,2,718,422.67474,0.1011,0,843.33604,0,0.0619,4.24,718,0,0,0,0
500,213,3,5426,443.22409,0.0469,0,1326.65212,0,0.0953,678.25,5426,0,0,0,0
500,213,4,2328,400.97086,0.1011,0,1599.85654,0,0.0704,100,2328,0,0,0,0
500,213,2,2162,440.21964,0.0555,0,878.42584,0,0.0725,100,2162,0,0,0,0
500,213,3,1970,421.58768,0.0473,0,1261.74283,0,0.0702,100,1970,0,0,0,0
500,213,1,1828,374.2327,0.011,0,373.22598,0,0.0722,100,1828,0,0,0,0
500,213,4,1764,390.70187,0.1976,0,1558.78059,0,0.0849,51.88,1764,0,0,0,0
500,213,3,1747,427.54742,0.2247,0,1279.62207,0,0.0789,100,1747,0,0,0,0
500,213,3,1429,409.59708,0.1107,0,1225.77109,0,0.0817,5.05,1429,0,0,0,0
500,213,3,1381,444.22375,0.2148,0,1329.65108,0,0.0967,115.08,1381,0,0,0,0
500,213,1,1131,402.22577,0.0275,0,401.21905,0,0.0828,100,1131,0,0,0,0
500,213,3,993,477.58859,0.1077,0,1429.74558,0,0.0678,100,993,0,0,0,0
500,213,2,964,422.69339,0.1413,0,843.3733,0,0.0812,3.62,964,0,0,0,0
500,213,1,870,434.23892,0.2481,0,433.23219,0,0.0867,72.5,870,0,0,0,0
500,213,3,831,456.58734,0.2411,0,1366.70016,0,0.0804,100,794,0,0,0,0
500,213,1,817,457.91382,0.0676,0,456.9071,0,0.0944,100,817,0,0,0,0
500,213,3,773,433.23019,0.137,0,1296.67037,0,0.1205,4.43,773,0,0,0,0
500,214,3,6335,443.2247,0.0422,0,1326.65394,0,0.0898,791.88,6335,0,0,0,0
500,214,2,2951,440.2189,0.0188,0,878.42433,0,0.0743,100,2951,0,0,0,0
500,214,3,2489,421.58582,0.0314,0,1261.73729,0,0.0741,100,2489,0,0,0,0
500,214,4,2253,390.70309,0.1217,0,1558.78544,0,0.081,50.07,2253,0,0,0,0
500,214,1,2044,374.23392,0.0126,0,373.2272,0,0.0691,100,2044,0,0,0,0
500,214,3,1876,427.54599,0.2584,0,1279.61775,0,0.0724,100,1876,0,0,0,0
500,214,1,1571,401.22565,0.2907,0,400.21892,0,0.069,100,1571,0,0,0,0
500,214,3,1449,444.22791,0.1159,0,1329.66351,0,0.0855,20.7,1449,0,0,0,0
500,214,3,1435,414.25504,0.1313,0,1239.74491,0,0.084,100,1435,0,0,0,0
500,214,3,1429,409.59708,0.108,0,1225.77109,0,0.0839,6.59,1429,0,0,0,0
500,214,2,1253,422.70218,0.0287,0,843.3909,0,0.0882,4.71,1253,0,0,0,0
500,214,3,1160,550.61725,0.2397,0,1648.8832,0,0.084,100,747,0,0,0,0
500,214,3,993,477.58859,0.2703,0,1429.74558,0,0.0678,100,993,0,0,0,0
500,214,3,955,390.56433,0.2333,0,1168.67278,0,0.0741,100,955,0,0,0,0
500,214,1,870,434.23892,0.2481,0,433.23219,0,0.0867,72.5,870,0,0,0,0
500,214,3,854,457.26288,0.2699,0,1368.76843,0,0.0735,100,854,0,0,0,0
500,214,3,831,456.58734,0.2722,0,1366.70016,0,0.0735,100,794,0,0,0,0
500,214,1,817,457.92258,0.0503,0,456.91585,0,0.1106,100,817,0,0,0,0
500,214,1,789,433.22787,0.0551,0,432.22116,0,0.0867,72.5,789,0,0,0,0
500,215,3,6478,443.22415,0.0308,0,1326.65226,0,0.089,809.75,6478,0,0,0,0
500,215,2,4436,440.22147,0.0096,0,878.42951,0,0.0712,100,4436,0,0,0,0
500,215,4,2813,390.70831,0.0592,0,1558.80635,0,0.0817,55.16,2813,0,0,0,0
500,215,3,2489,421.58423,0.0351,0,1261.73253,0,0.0794,100,2489,0,0,0,0
500,215,3,2292,459.9071,0.1168,0,1376.6737,0,0.0913,100,2074,0,0,0,0
500,215,3,2191,481.9584,0.1279,0,1442.85506,0,0.0779,100,2191,0,0,0,0
500,215,2,2052,415.74963,0.0693,0,829.48581,0,0.0612,20.52,2052,0,0,0,0
500,215,3,1876,427.54599,0.2584,0,1279.61775,0,0.0724,100,1876,0,0,0,0
500,215,2,1725,422.70346,0.0346,0,843.39346,0,0.0826,66.35,1725,0,0,0,0
500,215,3,1670,550.62347,0.0556,0,1648.88262,0,0.0765,100,1603,0,0,0,0
500,215,3,1550,414.25882,0.1343,0,1239.75626,0,0.0833,100,1550,0,0,0,0
500,215,3,1533,444.23041,0.1077,0,1329.67106,0,0.0895,21.9,1533,0,0,0,0
500,215,3,1322,494.63858,0.0814,0,1480.8956,0,0.0663,100,1322,0,0,0,0
500,215,3,1273,409.60129,0.1564,0,1225.78371,0,0.0838,5.87,1273,0,0,0,0
500,215,1,1254,402.23187,0.0248,0,401.22513,0,0.0757,100,1254,0,0,0,0
500,215,3,1228,478.24689,0.21,0,1431.72046,0,0.0701,100,1228,0,0,0,0
500,215,1,1028,433.22922,0.3661,0,432.22249,0,0.0743,100,1028,0,0,0,0
500,215,3,993,477.58859,0.1605,0,1429.74558,0,0.0701,100,993,0,0,0,0
500,215,1,937,415.20947,0.0398,0,414.20274,0,0.0849,100,937,0,0,0,0
500,215,3,854,457.26288,0.1632,0,1368.76842,0,0.0735,100,854,0,0,0,0
500,215,1,852,442.57983,0.0744,0,441.5731,0,0.0846,2041.5,852,0,0,0,0
500,215,3,831,456.58734,0.2758,0,1366.70016,0,0.0735,100,794,0,0,0,0
500,215,1,825,401.22964,0.0587,0,400.22291,0,0.0757,100,825,0,0,0,0
500,215,2,765,391.69949,0.1443,0,781.38555,0,0.0563,4.2,765,0,0,0,0
500,216,3,6733,443.22501,0.0307,0,1326.65481,0,0.0884,841.63,6733,0,0,0,0
500,216,2,5760,440.22131,0.0096,0,878.42916,0,0.0712,288,5760,0,0,0,0
500,216,3,3867,459.91055,0.0768,0,1376.67636,0,0.0839,100,3720,0,0,0,0
500,216,4,3595,390.96103,0.0368,0,1559.81728,0,0.0737,149.79,3595,0,0,0,0
500,216,3,3286,481.95407,0.088,0,1442.84204,0,0.0752,100,3286,0,0,0,0
500,216,3,3242,550.62659,0.1011,0,1648.88475,0,0.0759,100,2440,0,0,0,0
500,216,3,2677,421.58752,0.0432,0,1261.74241,0,0.0801,100,2677,0,0,0,0
500,216,2,2295,422.70621,0.0287,0,843.39895,0,0.0739,88.27,2295,0,0,0,0
500,216,2,2052,415.74963,0.0667,0,829.48581,0,0.0612,20.52,2052,0,0,0,0
500,216,3,1759,414.2543,0.0944,0,1239.74274,0,0.0846,100,1759,0,0,0,0
500,216,3,1621,427.22525,0.1338,0,1278.61062,0,0.0786,100,1616,0,0,0,0
500,216,3,1533,444.23041,0.106,0,1329.67106,0,0.0895,21.9,1533,0,0,0,0
500,216,3,1348,494.63898,0.0865,0,1480.89678,0,0.0662,100,1348,0,0,0,0
500,216,3,1272,409.60156,0.1589,0,1225.78451,0,0.0831,5.86,1272,0,0,0,0
500,216,3,1138,413.56525,0.0859,0,1237.6756,0,0.0846,100,1138,0,0,0,0
500,216,2,1130,372.20898,0.2112,0,742.40449,0,0.0539,100,1130,0,0,0,0
500,216,1,1028,433.22922,0.3661,0,432.22249,0,0.0743,100,1028,0,0,0,0
500,216,3,952,449.24628,0.1937,0,1344.68342,0,0.0665,100,909,0,0,0,0
500,216,1,937,415.20947,0.0429,0,414.20274,0,0.0849,100,937,0,0,0,0
500,216,1,852,442.57983,0.0744,0,441.5731,0,0.0826,2168,852,0,0,0,0
500,217,3,6733,443.22339,0.0335,0,1326.65003,0,0.0888,841.63,6733,0,0,0,0
500,217,3,6171,459.90622,0.0408,0,1376.6894,0,0.0866,100,6098,0,0,0,0
500,217,2,6143,440.22308,0.0088,0,878.4327,0,0.0714,307.15,6143,0,0,0,0
500,217,3,4514,481.94901,0.1037,0,1442.82686,0,0.0818,33.94,4514,0,0,0,0
500,217,4,4315,390.70667,0.0646,0,1558.8113,0,0.0718,179.79,3721,0,0,0,0
500,217,3,3656,550.6236,0.0654,0,1648.88832,0,0.0779,100,3228,0,0,0,0
500,217,3,2621,421.58719,0.0546,0,1261.74136,0,0.0813,100,2621,0,0,0,0
500,217,2,2611,422.70731,0.0267,0,843.40117,0,0.0695,100.42,2611,0,0,0,0
500,217,2,2052,415.74963,0.0667,0,829.48581,0,0.0612,20.52,2052,0,0,0,0
500,217,3,1637,494.63953,0.1119,0,1480.89843,0,0.0715,100,1637,0,0,0,0
500,217,3,1556,427.54361,0.168,0,1279.61063,0,0.0932,100,1556,0,0,0,0
500,217,3,1546,414.25711,0.096,0,1239.75111,0,0.0887,100,1546,0,0,0,0
500,217,3,1533,444.23041,0.1057,0,1329.67106,0,0.0899,21.9,1533,0,0,0,0
500,217,2,1380,372.20834,0.1671,0,742.40321,0,0.0562,100,1380,0,0,0,0
500,217,1,1327,403.20813,0.0272,0,402.20141,0,0.0617,100,1327,0,0,0,0
500,217,3,1138,413.56525,0.1529,0,1237.67559,0,0.0887,100,1138,0,0,0,0
500,217,3,1080,409.23666,0.3544,0,1224.68984,0,0.0606,41.54,1080,0,0,0,0
500,217,1,1078,456.24814,0.2894,0,455.24141,0,0.0559,100,1078,0,0,0,0
500,217,1,1020,433.23123,0.2282,0,432.22451,0,0.0744,100,1020,0,0,0,0
500,217,1,999,402.2319,0.0534,0,401.22517,0,0.0617,100,999,0,0,0,0
500,217,3,952,449.25766,0.2623,0,1344.68342,0,0.0665,190.4,891,0,0,0,0
500,217,1,937,415.20947,0.043,0,414.20274,0,0.0849,100,937,0,0,0,0
500,217,1,852,442.57983,0.0744,0,441.5731,0,0.0826,2168,852,0,0,0,0
500,218,3,8264,459.90305,0.022,0,1376.68902,0,0.0804,100,8264,0,0,0,0
500,218,3,6478,443.22391,0.0321,0,1326.65157,0,0.0898,809.75,6478,0,0,0,0
500,218,2,6445,440.2226,0.0171,0,878.43173,0,0.0717,322.25,6445,0,0,0,0
500,218,3,5046,550.6239,0.0326,0,1648.87635,0,0.0861,100,4934,0,0,0,0
500,218,3,4829,481.94888,0.0875,0,1442.82648,0,0.0828,36.31,4829,0,0,0,0
500,218,4,4268,390.70468,0.0568,0,1558.80668,0,0.0708,177.83,3675,0,0,0,0
500,218,2,2895,422.70511,0.029,0,843.39678,0,0.0698,111.35,2895,0,0,0,0
500,218,3,2424,421.58319,0.0643,0,1261.72936,0,0.0897,100,2424,0,0,0,0
500,218,3,2012,558.61389,0.0685,0,1672.82143,0,0.0787,100,2012,0,0,0,0
500,218,2,1932,415.75116,0.1241,0,829.48884,0,0.0622,19.32,1932,0,0,0,0
500,218,3,1637,494.63953,0.1119,0,1480.89843,0,0.0715,100,1637,0,0,0,0
500,218,2,1565,372.2066,0.0814,0,742.39975,0,0.0587,100,1565,0,0,0,0
500,218,3,1546,414.25711,0.0781,0,1239.75111,0,0.0887,100,1546,0,0,0,0
500,218,3,1376,427.54382,0.2505,0,1279.61131,0,0.0902,100,1376,0,0,0,0
500,218,3,1370,444.23862,0.09,0,1329.69569,0,0.0898,19.57,1370,0,0,0,0
500,218,3,1329,544.93732,0.217,0,1631.79176,0,0.0856,100,1329,0,0,0,0
500,218,3,1248,413.56342,0.1089,0,1237.67012,0,0.0887,100,1248,0,0,0,0
500,218,2,1040,449.25269,0.0878,0,896.49192,0,0.0812,100,1040,0,0,0,0
500,218,3,1031,427.23978,0.3471,0,1278.69915,0,0.0902,100,1031,0,0,0,0
500,218,3,992,434.55975,0.1424,0,1300.65911,0,0.0665,7.87,992,0,0,0,0
500,218,1,937,415.20947,0.0292,0,414.20274,0,0.0849,100,937,0,0,0,0
500,218,1,852,442.57983,0.0744,0,441.5731,0,0.0828,2162,852,0,0,0,0
500,218,1,838,428.23077,0.0393,0,427.22405,0,0.0825,32.23,838,0,0,0,0
500,219,3,9984,459.90497,0.0175,0,1376.69476,0,0.0816,624,9984,0,0,0,0
500,219,3,8007,550.62421,0.0177,0,1648.85246,0,0.0998,100,8007,0,0,0,0
500,219,2,6379,440.22214,0.0155,0,878.43081,0,0.0718,318.95,6379,0,0,0,0
500,219,3,5821,443.22345,0.0334,0,1326.65012,0,0.0933,727.63,5821,0,0,0,0
500,219,3,4979,481.95029,0.0816,0,1442.83065,0,0.0838,37.44,4979,0,0,0,0
500,219,4,4268,390.70468,0.0556,0,1558.80668,0,0.0705,177.83,3675,0,0,0,0
500,219,2,2922,422.70462,0.0273,0,843.39578,0,0.07,1461,2922,0,0,0,0
500,219,3,2777,558.61029,0.1174,0,1672.81067,0,0.0841,100,2777,0,0,0,0
500,219,3,2566,458.56781,0.1202,0,1372.68326,0,0.0772,100,2566,0,0,0,0
500,219,3,2408,421.58524,0.0419,0,1261.73554,0,0.0901,100,2408,0,0,0,0
500,219,2,1732,448.72113,0.2393,0,895.42882,0,0.0586,100,1732,0,0,0,0
500,219,1,1718,535.60968,0.087,0,534.60294,0,0.0795,100,1718,0,0,0,0
500,219,3,1637,494.63953,0.1142,0,1480.89843,0,0.0715,100,1637,0,0,0,0
500,219,2,1627,415.75623,0.039,0,829.499,0,0.0596,16.27,1627,0,0,0,0
500,219,3,1546,414.25711,0.083,0,1239.75111,0,0.0887,100,1546,0,0,0,0
500,219,3,1376,427.54382,0.3214,0,1279.61131,0,0.0902,100,1376,0,0,0,0
500,219,3,1351,413.56207,0.0859,0,1237.66603,0,0.0887,100,1351,0,0,0,0
500,219,3,1329,544.93732,0.2149,0,1631.79174,0,0.0856,100,1329,0,0,0,0
500,219,4,1316,505.01718,0.1104,0,2015.03887,0,0.0908,100,1316,0,0,0,0
500,219,2,1310,372.20663,0.1402,0,742.39982,0,0.059,100,1310,0,0,0,0
500,219,3,1230,444.22992,0.0755,0,1329.66961,0,0.0958,17.57,1230,0,0,0,0
500,219,1,1177,436.72397,0.0213,0,435.71725,0,0.0735,100,1177,0,0,0,0
500,219,1,1176,403.20831,0.0076,0,402.20159,0,0.0654,100,1176,0,0,0,0
500,219,1,1093,428.23077,0.0391,0,427.22405,0,0.0815,42.04,1093,0,0,0,0
500,219,2,1077,426.71826,0.2879,0,851.42305,0,0.0625,39.89,1077,0,0,0,0
500,219,3,1036,465.9024,0.1972,0,1394.68703,0,0.0665,100,1036,0,0,0,0
500,219,3,969,551.97101,0.1551,0,1652.89277,0,0.0733,10.53,969,0,0,0,0
500,219,1,934,402.23654,0.0791,0,401.22981,0,0.0654,100,934,0,0,0,0
500,219,1,918,506.27301,0.0164,0,505.26628,0,0.0601,100,918,0,0,0,0
500,219,1,916,415.21381,0.0643,0,414.20707,0,0.0798,100,916,0,0,0,0
500,220,3,10013,459.90509,0.0151,0,1376.69508,0,0.0814,625.81,10013,0,0,0,0
500,220,3,9953,550.62439,0.0172,0,1648.85308,0,0.0962,100,9953,0,0,0,0
500,220,2,6117,440.22299,0.016,0,878.4325,0,0.0705,305.85,6117,0,0,0,0
500,220,3,5291,481.95172,0.0952,0,1442.83501,0,0.0848,39.78,5291,0,0,0,0
500,220,3,5147,443.22913,0.0625,0,1326.66721,0,0.0983,643.38,5147,0,0,0,0
500,220,4,4275,390.70459,0.0961,0,1558.80023,0,0.0735,100,3420,0,0,0,0
500,220,3,3652,558.61426,0.1097,0,1672.82251,0,0.0865,100,3652,0,0,0,0
500,220,3,3394,458.57632,0.1554,0,1372.70881,0,0.0788,100,3394,0,0,0,0
500,220,3,2858,499.92026,0.0423,0,1496.7406,0,0.0697,100,2858,0,0,0,0
500,220,2,2765,422.70731,0.0601,0,843.40118,0,0.065,251.36,2765,0,0,0,0
500,220,2,2157,448.72287,0.2392,0,895.43226,0,0.0637,100,2157,0,0,0,0
500,220,3,2056,488.24481,0.0989,0,1461.71423,0,0.0964,22.11,2056,0,0,0,0
500,220,2,1934,435.74054,0.143,0,869.46761,0,0.0552,100,1934,0,0,0,0
500,220,3,1801,536.27936,0.1947,0,1605.81796,0,0.0776,100,1801,0,0,0,0
500,220,3,1755,421.56866,0.0655,0,1261.68576,0,0.0849,100,1755,0,0,0,0
500,220,3,1718,535.60968,0.2308,0,1603.80882,0,0.0776,100,1718,0,0,0,0
500,220,3,1692,400.54767,0.071,0,1198.62279,0,0.0772,105.75,1692,0,0,0,0
500,220,3,1637,494.63953,0.114,0,1480.89843,0,0.0715,100,1637,0,0,0,0
500,220,3,1570,414.25635,0.0777,0,1239.7489,0,0.0876,100,1570,0,0,0,0
500,220,2,1541,372.20947,0.2589,0,742.40546,0,0.0561,100,1541,0,0,0,0
500,220,3,1479,551.96851,0.1902,0,1652.88536,0,0.0777,15.9,1479,0,0,0,0
500,220,1,1410,402.23663,0.237,0,401.22989,0,0.0562,100,1410,0,0,0,0
