mz	intensity	fwhm
755.37834662025	142518.1	0.01305323	
755.404086788445	181734.4	0.01591093	
755.713859028509	122838.7	0.0195447	
755.906993251244	198459.6	0.01188524	
756.049154719124	193425.6	0.01800939	
756.412506567274	110164.1	0.01394867	
756.720640648101	133220.3	0.01675205	
757.038482860973	500819.4	0.01695466	
757.156960488966	129440.6	0.01069857	
757.374683732178	463295.1	0.01552312	
757.56498460378	174811.1	0.01275046	
757.705557445627	298096.3	0.02139545	
757.863045799645	116772.6	0.02569198	
758.03903448357	174921.8	0.01746006	
758.333286811492	117782.8	0.013668	
758.600391204225	113930.6	0.01472258	
759.014672941001	139860.1	0.01541689	
759.214921237349	195611.1	0.01987221	
759.382184230182	143643	0.01961664	
759.416660990682	137115.2	0.02205849	
759.703633158995	173773.9	0.01271046	
759.819896671424	174765.7	0.01414271	
760.034427463276	159068.9	0.01459669	
760.397008041295	308363	0.01461108	
760.415792984819	102276.1	0.01180887	
760.645071074205	108449.7	0.01956508	
760.734968029609	413136.3	0.01702209	
761.06941154821	339418.7	0.01823256	
761.779309002547	111176.5	0.01581599	
762.379884609778	116789.8	0.01348221	
762.580209880509	114063.5	0.01371931	
763.371125405052	125504.4	0.01385249	
763.415204608636	98855.78	0.02729777	
763.527504712275	112059.7	0.01433801	
763.692967319381	259687.6	0.01712709	
763.859382956049	224183.9	0.01300829	
763.921698070757	2510050	0.01593874	
763.963969793724	86385.41	0.01515376	
764.025607412301	143042.1	0.01889959	
764.346699028386	201872.5	0.01479727	
764.423202491076	2410024	0.01577847	
764.709152592771	112482.9	0.01411224	
764.83797078989	82175.63	0.0179765	
764.925015918282	987835.6	0.01574835	
765.091873273767	132394.3	0.01514832	
765.335877355866	109820.5	0.01841272	
765.426575670971	601693.4	0.01592175	
765.638180040094	170351.3	0.01530156	
765.893309417109	125822.8	0.01282221	
766.142381929329	210064.5	0.01488785	
766.365358599867	104426.7	0.01698884	
766.396176636741	168170.9	0.02129392	
766.865168703402	175588	0.01786818	
767.363466120791	173067.8	0.01814852	
767.888759432973	211880.8	0.01795994	
768.046392484592	1081175	0.01538548	
768.380766065747	1254095	0.01476115	
768.422127615323	100778.1	0.01869789	
768.714713387845	435340.2	0.01886964	
769.04939112179	453971.4	0.01586627	
769.360774571073	116481.6	0.01575177	
769.390154318903	103575.1	0.01781559	
769.718290624566	132770.3	0.0142415	
769.766623944142	112406.7	0.02448577	
769.860627687272	102400.6	0.02306053	
769.916949053373	268014.9	0.0170797	
769.978417305867	110093.9	0.01998372	
770.068808451059	96847.39	0.01709512	
770.132653824416	91118.09	0.02248904	
770.165434414645	890032.9	0.01551194	
770.416142038634	762147.4	0.0163903	
770.668061259041	649635.2	0.0176341	
770.727623906395	108974.2	0.01597839	
770.917441103312	249124.3	0.0128485	
770.947738380001	332968.4	0.01513675	
771.008645250959	111778.6	0.0174556	
771.103820475542	192565	0.01706305	
771.13107470793	102952.9	0.01414554	
771.165472563044	144385.4	0.01737564	
771.188331643923	102054	0.01354622	
771.381383108054	278834	0.01421824	
771.450599701428	255923.5	0.0127539	
771.63080032519	215776.7	0.01511495	
771.725552532256	98680.59	0.01604345	
771.882686852975	210459.6	0.01493851	
772.381875721925	779355.1	0.01624057	
772.766439373987	159030.1	0.01547089	
772.88372909977	433002.2	0.01645246	
773.450931536429	170103.9	0.01743007	
773.596699494936	104447	0.02073545	
773.895023168759	350820.3	0.01396792	
774.061298058911	113413	0.02086292	
774.392580826343	281660.2	0.01672514	
774.625011493354	234952	0.01524049	
774.876293651938	269318.7	0.01697194	
775.138335029877	137914.3	0.02162727	
775.394801787013	1174783	0.01587571	
775.729385201769	1650584	0.01614771	
775.900959107499	97634.75	0.01528274	
776.06345207826	1078017	0.01628034	
776.397499598423	424220	0.01603648	
776.63541340284	151081	0.01826703	
776.730373943049	133626.5	0.01867843	
777.378707973788	144743.7	0.01380947	
777.423710161446	324812.1	0.01604239	
777.5637137956	89204.52	0.01707781	
777.878070986611	81323.25	0.01892021	
778.16134664984	107590.8	0.01345856	
778.35495050435	103557.6	0.01479454	
779.0805871145	236758.1	0.01612224	
779.613934831869	132938.8	0.01700579	
779.654999015538	134987.5	0.01323798	
779.905933547561	231135.2	0.02222477	
779.942587118517	110047.2	0.02164821	
780.157281634571	253460.3	0.01979986	
780.389829653903	189742.5	0.01453556	
780.544370891671	98225.03	0.01451964	
780.670051918997	95423.84	0.01866574	
780.772321988115	211189	0.01383039	
780.897623186092	677266.1	0.01600653	
781.150487499035	348582.7	0.0173879	
781.400584371848	885518.2	0.01576217	
781.42758017048	269762.5	0.0165798	
781.651940861129	213021.5	0.01545059	
781.897551659648	230838.6	0.01519239	
782.421421055101	380495.4	0.01689978	
782.702766567963	88928.84	0.01858417	
782.874407963187	237289.1	0.0175168	
782.923364320337	348024.9	0.01885865	
783.081717334136	143808	0.01484537	
783.114058075524	187829.3	0.01662024	
783.150284454181	298442.6	0.01510563	
783.353311878368	592698.7	0.01680032	
783.372333485576	99867.33	0.0400379	
783.393595225961	163742.2	0.01414382	
783.425788630292	169336.2	0.01750564	
783.554030005917	737558.4	0.01647966	
783.753595971193	603806.7	0.01716985	
783.931021076639	98942.45	0.01602499	
783.955126715025	243434.7	0.01591484	
784.179469738558	111941.1	0.02924967	
784.356213798939	189104.5	0.01507749	
784.450688675255	125369.7	0.01868401	
784.762558296494	99686.83	0.0225044	
784.919832017367	193632.6	0.0133054	
785.144188138083	141095.7	0.01692831	
785.393665003284	154626.4	0.01669015	
785.418584094699	129228.1	0.01546047	
785.791843651879	87418.55	0.01849825	
787.158861207878	237662.3	0.01587857	
788.389558595224	207375.8	0.01470259	
788.450844367539	133642.5	0.0200409	
789.399039921127	110444.7	0.02621293	
789.482663534415	132447.3	0.02234643	
789.773449877887	88705.69	0.01902905	
790.104393863074	296709	0.01490809	
790.131914819865	178623.2	0.02426999	
790.185988682714	109656.4	0.01997798	
790.439758814905	339573.8	0.0161662	
790.696134473643	94757.39	0.02203114	
790.77102582111	214015	0.01891137	
791.109539693568	114419.9	0.0154197	
791.892962268256	83507.16	0.02004732	
792.366894749121	102111.6	0.02193767	
793.071756293095	112242.2	0.0158578	
793.384267192291	761288.9	0.01649295	
793.718463778884	1062391	0.01693213	
794.053431458359	711796.4	0.01748878	
794.152211774996	139281.2	0.02152664	
794.383591263255	289597.7	0.01593161	
794.437355829052	79967.42	0.01971473	
794.61626494309	149805.9	0.02189315	
794.648946787812	233388.3	0.0159911	
794.72175175092	272203.6	0.01832337	
794.814369379756	130173.2	0.01646157	
795.158587885965	115818.6	0.01499922	
795.374313182169	135533	0.01536719	
795.460532937651	114659.4	0.02385533	
795.876304035454	261251.8	0.017793	
796.055643954948	90598.56	0.01944162	
796.125598611441	923112	0.01656323	
796.34499340466	189450.2	0.01738136	
796.371062725574	153221.3	0.02105704	
796.397050323581	147770.5	0.01804387	
796.459827834399	1058745	0.01719347	
796.794008558346	924652.9	0.01718005	
797.128293530887	378993.6	0.01747397	
797.409806329827	164334.8	0.02418974	
798.514171765768	107019.9	0.01659713	
799.476565403451	144565.9	0.01538954	
799.928702023691	97429.09	0.0184581	
800.119665152838	327570.9	0.0192258	
800.372907173927	276808.8	0.017011	
800.622070849957	364276.3	0.01706467	
800.687083800061	148334.7	0.01875584	
801.207914802225	96558.22	0.01877579	
801.358249925476	88437.58	0.02035763	
801.389339266958	278894.7	0.01527702	
801.72517254024	368798.7	0.01647334	
801.908221651015	97049.28	0.02319208	
802.05870630192	355312.3	0.01811788	
802.151687265601	93794.7	0.01973897	
802.387937934006	326637.8	0.01776774	
802.424344295694	83290.88	0.02679265	
802.730140412628	93774.56	0.01880109	
802.886385858318	149566	0.0171818	
803.059407503032	161145.5	0.01741724	
805.041895327865	245537.8	0.01555965	
805.383861747177	119134.8	0.03473299	
805.739206028271	518131.3	0.01685596	
806.074262720184	684714.3	0.0172652	
806.410351137493	397522	0.01859988	
806.744964295288	186547.6	0.03098638	
806.778066061962	99242.31	0.01856343	
807.100608679995	100215.8	0.02170536	
807.440024298213	104065.7	0.01856831	
809.08558583656	149061.1	0.01259485	
809.42444591173	209009.9	0.01832591	
809.641809919672	96666.14	0.01552253	
810.038375590164	289998	0.01487524	
810.092608878955	127220.1	0.02757415	
810.373034843834	724451.1	0.01808974	
810.626581644371	120104.2	0.0136578	
810.707787290447	212647.2	0.0188195	
810.737208116925	537538.5	0.01761017	
811.031922615551	77889.52	0.021299	
811.071489518804	598630.3	0.01665741	
811.110582684794	333743.1	0.014238	
811.41910774593	394437	0.03014102	
811.629281198065	117069.6	0.02091712	
811.706110182446	111122	0.01976724	
811.741696653453	280837.9	0.01549122	
811.778980822533	328741.3	0.01626411	
811.831721392341	210456.5	0.01964673	
811.978420402648	239110.9	0.01914444	
812.118145814665	301691.5	0.02024082	
812.16252279956	142388	0.01536641	
812.261374367482	116539.6	0.01491559	
812.379769479454	96182.38	0.01656089	
812.403017992087	178716	0.01461476	
812.430887237518	298560.1	0.0196721	
812.66384571007	174942.3	0.01700206	
812.764618945803	362022.5	0.01896411	
812.794686587322	130799.1	0.02059332	
812.954051590037	95865.88	0.01880818	
813.099056674041	251007.6	0.01641134	
813.401714720071	114089.6	0.0226738	
813.431927465527	198134	0.01495398	
813.740428580409	126924.3	0.01911075	
813.780381818531	147981.7	0.0139942	
814.11597573508	120496.7	0.01570123	
814.396528391165	91621.66	0.0206785	
814.603632900432	109180.7	0.02811791	
814.772043402196	91905.11	0.02026182	
814.931094013276	130795.5	0.02198837	
814.966344753101	112308	0.0184981	
815.466844259697	204559.4	0.01802095	
816.041553541046	121817.5	0.01770499	
816.197600236509	98428.75	0.01905972	
816.75843910575	130283.4	0.01434068	
817.400229015603	94146.67	0.02416061	
818.446466823666	102351.8	0.01843949	
819.397339699702	206386.3	0.02610469	
819.896125275401	222244.4	0.01453776	
820.403830703176	127466	0.01718025	
820.906636945965	89954.02	0.02507606	
821.3930337447	267414.2	0.0161922	
821.708681537348	113007.1	0.0217078	
822.38801327187	98326.38	0.02059866	
822.890861209126	125673.6	0.01794879	
823.810665127201	136260.6	0.01929346	
824.068693536873	144855	0.01827119	
824.418869120758	154471	0.02762229	
825.000681259679	116576.5	0.02732735	
825.116473710034	83811.92	0.02050577	
825.204800600622	255459.2	0.03053301	
825.251167272004	94040.95	0.01789683	
825.397429287201	131397.9	0.01636575	
825.604098468222	111609.4	0.0150234	
825.74431551805	242254.5	0.01632554	
825.804352683542	127740.2	0.01849841	
826.415193554428	147459.6	0.01245705	
826.48915838909	1.124682E+07	0.01810612	
826.747959207097	339617.7	0.01786872	
826.97398717402	133667.7	0.02436903	
827.417455912075	131807.5	0.01382672	
827.492569145198	4697099	0.01755763	
827.706866725856	113753.7	0.01733145	
827.74905852217	97361.36	0.02295249	
828.401011314538	162058.5	0.02261771	
828.495937024107	1316700	0.01772217	
828.667932265324	118215.5	0.02604096	
828.921450922786	343720.2	0.0182907	
829.171266717353	789380.1	0.01808646	
829.42452676628	682876.6	0.01903395	
829.497995893435	203932.8	0.01697421	
829.671233622265	238707	0.02336251	
829.754053944959	792327.4	0.01736734	
829.7794908584	732827.4	0.01838074	
829.921657882246	181947.4	0.01630658	
829.984646398071	102506.7	0.01524575	
830.087650717733	843123.8	0.0199587	
830.115564756954	879691.3	0.01549865	
830.163490752652	383200.7	0.01681535	
830.665272502876	223688.9	0.01528644	
830.783461634116	566475	0.04006394	
831.106918401606	162976.9	0.01458339	
831.128404264115	151316	0.01806451	
831.17175782364	109822.2	0.02566987	
831.4289483921	176771.3	0.023122	
831.710945837303	411196.9	0.01998474	
831.962184269338	589476	0.0213338	
832.212931771112	883700.3	0.01750048	
832.46330188506	410132.4	0.02003069	
832.715436276434	240191.5	0.01769422	
832.940401852913	231010.5	0.01601394	
833.053190037229	164125.4	0.01573031	
833.440415687761	480226.5	0.01928325	
833.613250837616	109676.7	0.02159547	
833.942963085137	392492.4	0.01819726	
834.451611670412	218647.7	0.01691553	
834.663232374855	110689.2	0.01727596	
834.80827795338	104279.3	0.01638968	
834.96329379935	157191.3	0.02310726	
835.440382935006	532223.9	0.01959477	
835.688278672738	1768607	0.0177434	
835.748570703106	219499.1	0.0178395	
835.802191576585	121918.7	0.01529835	
835.939882716803	1353937	0.01771123	
836.018718615692	472915.7	0.01934844	
836.082547855567	126018.8	0.01632287	
836.190972682879	1094011	0.01834691	
836.422221518394	664581	0.03240666	
836.621470585213	1034193	0.01868885	
836.692189782576	269295.1	0.02044528	
836.818780483942	370054.7	0.0181711	
837.019967921005	328450.9	0.01956994	
837.26073080834	92008.13	0.02018751	
837.437364457024	262935.9	0.01853655	
837.666247617661	99812.2	0.0162378	
837.938955093623	192901.9	0.01575281	
838.444220296234	258475.4	0.01929147	
839.403877055351	109955.1	0.01422114	
839.920139890605	105176.9	0.01760899	
839.970448786583	92609.14	0.01787526	
840.417445287864	193243.4	0.03430852	
841.013754798081	100521.9	0.01874433	
841.156844196996	102119.3	0.01744258	
841.788594398269	104849.9	0.0173971	
842.115855215672	200807	0.01565939	
842.39754824502	139629.6	0.0142329	
842.447158443667	529087.9	0.01925892	
842.737282876999	115366	0.01596885	
842.782265584479	265146.1	0.02028973	
843.019661469014	108213	0.01678718	
843.120346379226	236129.3	0.01663365	
843.184630649407	115878	0.01816574	
843.221835020699	273150	0.01993542	
843.497101022455	113492.4	0.01617567	
844.086007900301	94316.81	0.02159896	
844.123229429749	2806655	0.01831874	
844.457771253642	4113259	0.01895203	
844.792055755541	3110743	0.01860145	
845.098087635202	268888	0.01969387	
845.126178597598	1900811	0.01882359	
845.460005143351	648743.3	0.01751928	
845.767263256798	240222.6	0.01561528	
846.832416041227	124520.4	0.02313032	
847.694588258224	151521.8	0.01887225	
847.802297598381	405666.9	0.01788377	
847.946078105935	181375.6	0.01750606	
848.057173214915	131804.6	0.01397659	
848.138007139519	737506.9	0.01818959	
848.192776040858	124043.3	0.01768378	
848.391181122578	138661.4	0.02120822	
848.472115252182	420072.2	0.01748822	
848.806511392735	174111.8	0.01667398	
849.005393190099	94948.17	0.01673642	
849.144905177663	109471.9	0.01859145	
849.415495442577	129726.6	0.01978605	
849.751010158197	119149.2	0.02140228	
850.384675203138	150854.5	0.02194422	
850.437306597802	114815.9	0.01868943	
850.764695320124	146893.2	0.02457574	
850.977092804189	151107.2	0.02856497	
851.086049322091	1651449	0.01902434	
851.420357093721	2524070	0.01883605	
851.57406984747	98131.11	0.01934925	
851.608360039043	117639.9	0.01968266	
851.754424866063	1645399	0.01850046	
852.088226017474	1019838	0.02028893	
852.928030916545	326803.5	0.01814172	
853.107189805818	249896.3	0.02514224	
853.128364824508	283370.8	0.01559771	
853.430796955721	276591.5	0.01923793	
853.459643909008	547779.3	0.0185781	
853.647793456941	86825.8	0.02105307	
853.793063088025	497151.6	0.01751211	
854.420657524663	304514.5	0.01834195	
854.757626891584	419365.2	0.01890716	
854.921946760524	125489.2	0.02153695	
855.088884908439	172245.4	0.018688	
855.686699758636	128756.5	0.01378004	
855.761261921435	117205.8	0.01443969	
855.918303692799	681548.9	0.02157817	
856.420540354323	307718	0.01762572	
856.92185967173	238625.2	0.02029548	
857.359137424342	93447.14	0.02026304	
857.430033521009	177035.4	0.01533627	
857.806951459892	106548.2	0.01833951	
857.963956918267	405117.9	0.01926398	
858.466655095792	350797.9	0.01608071	
858.945419786119	529617.4	0.02026398	
859.113087106593	110152.5	0.02083299	
859.446235738256	433866.4	0.02314981	
861.028661503988	101667.9	0.02070169	
861.083379017094	141769.1	0.01999954	
861.671051703545	126793.3	0.01856724	
861.745291281258	240604.6	0.02487559	
861.947192758258	181641.5	0.02208821	
862.089177058591	137492.4	0.03539536	
862.39371868147	113159.6	0.01782968	
862.459960413958	127140.7	0.02664236	
862.928112373974	89716.05	0.02224817	
863.205355697783	104141.7	0.02247125	
863.39968869483	150825.5	0.02226136	
863.450823389855	154751	0.01844856	
863.922322578998	92305.33	0.02024581	
865.394750838403	3192280	0.01872802	
865.456962375793	201825.8	0.01938056	
865.637148877572	101081	0.01601575	
865.737415551522	129791.3	0.02194619	
865.896054883809	3216666	0.01854851	
865.958252561376	298886.7	0.01871043	
866.396843801898	1433423	0.01946697	
866.661918878538	128686.7	0.01907796	
866.763982212109	120159.9	0.01979067	
866.899236649403	605238.9	0.01939017	
867.432313887175	236442.5	0.02156498	
867.930719181692	93254.53	0.02131528	
868.292893051838	103955.3	0.01837175	
868.924762232181	91220.27	0.02107071	
869.12531470206	706044.3	0.01810107	
869.17322013706	88045.36	0.02629912	
869.46176307049	1660673	0.01972831	
869.754395146569	95424.73	0.02194744	
869.795709065658	700399.7	0.01873836	
870.129631494077	448226.4	0.0195526	
870.463265822026	311740.2	0.01992033	
870.800217506957	177212.8	0.0171405	
871.1977951953	162549	0.01799409	
871.756802026051	95276.23	0.02143532	
873.774227145105	113322.8	0.03273256	
874.455999740692	179792	0.02820986	
874.788520036431	371055.6	0.02020277	
874.91732971046	108792.5	0.01932124	
875.120911706911	266180.5	0.01900502	
875.46100632647	394270.5	0.02860866	
875.885893603439	105093.3	0.0189236	
876.107804402058	188395.8	0.02285086	
876.440365337173	268971	0.02116895	
876.771899745212	173884.6	0.01939042	
877.074770424654	151268.7	0.03030185	
877.415767345211	169754.5	0.02325655	
877.442898159441	126494.9	0.03265737	
877.487684049858	160546.1	0.01835188	
877.721546479942	90253.03	0.01760943	
877.921128777808	115745	0.01876765	
878.411753932474	111979.6	0.02095209	
878.463819068508	181024.1	0.02009628	
878.696542243338	194009.3	0.01847843	
879.652984212475	95769.69	0.02711144	
879.89330269514	123514.5	0.02578911	
880.949298833257	160911.3	0.01777838	
881.073770897833	89544.23	0.01867243	
881.104488967695	295626.6	0.02294203	
881.22939560389	149881.7	0.02379381	
881.410750343873	106339.4	0.04751435	
881.451701703504	163558.8	0.03163147	
881.662729101555	97635.3	0.01979217	
881.934137637533	4933364	0.01916676	
882.388782551063	192480	0.02399588	
882.435710586039	5244793	0.01955274	
882.78134527186	1268223	0.01999103	
882.937626021733	1662151	0.01936788	
883.116614867612	1763045	0.01943086	
883.509125508817	402460.7	0.0191966	
883.783399959738	581189.1	0.01916191	
883.935333540825	150275.4	0.02801431	
883.974383902147	218564.3	0.02118592	
884.11458606358	313345.5	0.02275474	
884.456405395652	185158.5	0.02518933	
884.513012684154	129866.7	0.02063193	
884.593560036435	79467.5	0.0242816	
884.947230595295	1433322	0.01922578	
885.448028856742	1088337	0.02403525	
885.763284286876	721898.8	0.01940415	
885.883562399451	166051.1	0.02278569	
885.949136650725	478977.3	0.01803474	
886.097465114532	768041.6	0.0194833	
886.38324313748	149521.8	0.02557196	
886.431718005826	591216.6	0.02440357	
886.764880606804	370184	0.02077886	
887.0465574583	133146.8	0.01909019	
887.452970587641	246835.3	0.01665298	
887.785738597262	365076.8	0.01896969	
887.813719551677	92813.34	0.01643234	
888.117239925291	377042.7	0.02119154	
888.452239491017	353853.5	0.01782828	
888.956071318162	298903.7	0.02165632	
889.205502742133	270349.2	0.01890033	
889.455124627044	261810.7	0.02643816	
889.70940936394	105883.4	0.01622619	
889.95756206968	381520.4	0.02099704	
890.758441561291	84387.45	0.02163733	
890.981438094979	103169.8	0.02890427	
891.440523821014	114862.1	0.02159432	
891.964446533344	119766.5	0.02118665	
892.467873160548	166852.7	0.01762613	
892.497311333364	175734.4	0.02097094	
893.000354811909	206186.4	0.0180563	
893.485843487439	196077.8	0.02427526	
893.809795263419	317536.4	0.01851024	
893.985347936044	179299.6	0.03316899	
894.142376645238	690097.6	0.01934631	
894.475555326107	492092.9	0.02027289	
894.813024275427	115725.3	0.03077231	
895.477909349511	202300.5	0.01885907	
897.191962444847	114928.7	0.01761196	
897.447126152706	297740.3	0.02329124	
897.829294710245	109197.1	0.02316145	
897.952104598516	141922.5	0.02044778	
898.458006772523	144224.2	0.02925303	
899.481651048865	195039.8	0.02267381	
899.61053341693	166203.6	0.02354893	
900.654766268395	281747.8	0.02024022	
900.8720327667	121631.8	0.02335029	
901.065822604627	133566.8	0.0184158	
901.204936140921	116367.6	0.02146795	
901.45962399631	176230.7	0.02516399	
902.493816796549	150208.2	0.01756208	
902.798167860061	103732.4	0.02259094	
904.465495477462	160718.8	0.01929187	
905.136992409043	299373.2	0.02039006	
905.474741403923	107426.4	0.02318639	
905.765315000983	215750	0.01835474	
906.102680325851	202074.4	0.020398	
906.441290971412	195825.1	0.01728413	
906.471779609363	109369.1	0.01972677	
907.10754006017	195510.3	0.01959908	
907.147608698605	145142.5	0.01913707	
907.410912330277	128566.5	0.02018012	
907.46177046804	189437.5	0.03884869	
908.223746611662	99100.19	0.02075849	
908.483697479757	155205.2	0.02051288	
908.824242835728	203995.4	0.01811024	
909.127965810715	326919.8	0.02074849	
909.454945692346	113699.4	0.01920651	
909.477512494982	159119.6	0.01565357	
909.969157335205	124749.3	0.01871153	
910.040605756621	93399.38	0.02362396	
910.476383073506	195601.2	0.01707164	
911.466997498769	1545494	0.02039869	
911.714784391144	1574346	0.02166767	
911.801607836377	2399108	0.02028338	
911.965566536973	1676507	0.0197419	
912.136474251765	1849746	0.02107718	
912.21567577457	1065925	0.02090224	
912.40306488602	177720.5	0.02877101	
912.469087056558	1472670	0.0209932	
912.718313471745	209937	0.02917104	
912.804416489056	381000.2	0.02104511	
913.140987764501	136793.4	0.01891859	
913.474170917231	105978.4	0.03363722	
914.174177424456	150612.7	0.01677135	
915.795281876132	112309.8	0.0222724	
915.831147357334	192917.8	0.02529644	
916.029110829767	372252.6	0.0240926	
916.13868321996	191520.2	0.02197155	
916.231778160725	249777.7	0.01784623	
916.431820495939	543208.9	0.02453356	
916.633052817936	234083.1	0.01737042	
916.78348654636	111773.7	0.02357792	
917.417151498326	152956.4	0.02302814	
917.591494073943	117816.5	0.02747553	
918.484063560895	149195.4	0.02032681	
918.921957076711	233309.6	0.02139558	
919.005310285617	101180.2	0.02204919	
919.424557655442	438076	0.0214714	
919.470741764424	169280.4	0.0269072	
919.927337194728	166215.2	0.01573308	
921.109092576743	139498	0.02268917	
921.472817840495	486520.5	0.02934198	
921.804938600778	1289021	0.02101089	
922.140482071644	687966.8	0.02099643	
922.428703484819	111515.7	0.02475532	
922.472110120498	266339.5	0.01888028	
923.481825578624	116154.4	0.02277177	
924.932457611666	118800	0.02110467	
925.504397223142	282532.1	0.02056347	
926.005343366021	309489.9	0.02222466	
926.143494189064	406917.7	0.0201181	
926.432900813877	110899.2	0.02613353	
926.479510226945	851548.7	0.02053915	
926.812342921215	974355.4	0.02193791	
927.144966146616	219184.9	0.0215334	
927.813590255626	159607.2	0.02039453	
927.970666197149	125461.4	0.02339794	
928.146937689136	124869.3	0.02387668	
930.009879450472	164332.5	0.03011388	
930.128412951599	137954	0.0195202	
930.441752217253	460693.4	0.02095878	
930.807919660635	138229.1	0.03137432	
930.94428237215	530414.6	0.02050046	
931.451227797592	131931	0.02322355	
931.974633677508	141808.5	0.02757522	
932.090424399783	183684.3	0.01913338	
932.452957982632	115831.8	0.02273602	
934.028276592649	206892.8	0.01959393	
934.14551394649	118542.2	0.02401063	
934.527443653938	201330.7	0.02098414	
934.561242099478	106744.8	0.01960744	
934.812559349392	269804.5	0.02214706	
935.005394332388	607082.9	0.02087749	
935.506976235323	446211.1	0.02729309	
935.967128612739	255520.4	0.02251111	
936.020449958559	1230674	0.02040149	
936.130688533964	552050.8	0.02396437	
936.220682200408	382270.1	0.02246411	
936.407951477239	116115.4	0.02233755	
936.464543091908	1292132	0.02322457	
936.521620402878	1143750	0.02113933	
936.718890993117	279789.4	0.02036887	
936.79942086685	920344.8	0.02194178	
937.021834890528	579333.1	0.02331024	
937.132113428867	377145.6	0.02119821	
937.204185972402	119947	0.01969412	
937.472130635932	154747.4	0.02656987	
937.52341563403	460742.8	0.02407813	
938.156226960462	214203	0.02574436	
938.191653921253	101395.4	0.02069856	
938.489879811828	113774.9	0.02586036	
938.99662383328	122211.5	0.02100812	
939.451307139499	133536.9	0.02144744	
939.478810519218	173931	0.01942793	
939.62094155294	103818.2	0.02033879	
939.830222417208	116109.1	0.0224659	
940.82856806729	103813.5	0.02336694	
941.178579158568	114780.1	0.02229888	
941.642060706588	126176.3	0.01978229	
941.806283734659	165427	0.0212082	
941.98956582764	114371.9	0.0446189	
942.140987386096	250168.8	0.0281812	
942.469435896188	127000.8	0.01995812	
942.992526191217	377650.5	0.02750935	
943.070940356869	117382.6	0.02217473	
943.487654435116	141141.8	0.0311269	
943.858398680887	113611.8	0.02559751	
943.953292178781	133235.3	0.03273665	
944.100356319332	101627.6	0.02544625	
944.972563656634	175138.2	0.02398904	
945.467193716582	111417.9	0.04112754	
945.99136214793	680291.4	0.02208634	
946.152829738743	100220	0.02427323	
946.205219621279	122830.8	0.02775477	
946.493821997514	586650	0.02092789	
946.995044567892	520849.6	0.02286338	
947.10605507792	105838.6	0.02167795	
947.145455698369	113857.3	0.02941746	
947.303117450854	121465	0.0166736	
947.63663607681	164301.7	0.0288484	
948.500355963853	181608.6	0.0270863	
948.935645960658	89573.44	0.0252167	
949.010484659895	107837.3	0.02231137	
949.109437866884	122393.7	0.03392484	
949.16028241551	259529.9	0.02259785	
950.153239659778	128205.3	0.03992287	
950.490722950859	120389.6	0.02211811	
950.815947706438	147392.3	0.03108383	
951.77358464804	331827	0.02033527	
951.968025288144	168006.2	0.02452095	
952.110142574476	333327	0.02030115	
952.445080959879	517529.8	0.02052993	
952.781938116348	109939	0.02004317	
953.951288732392	1443888	0.02227406	
954.454023110775	823135.6	0.02135123	
954.954566729625	872673.9	0.02337577	
955.175789799578	98646.5	0.02327548	
955.457353548799	290902.2	0.03144405	
955.529124003397	1148013	0.02284048	
956.031692023985	1223552	0.02248437	
956.200245998789	125226.8	0.02136508	
956.532764882772	686325.2	0.02337841	
957.034119604726	131155	0.0194777	
957.46883396654	187390.8	0.0289222	
958.432565803072	120768.7	0.01964913	
959.484071184649	131960	0.01850755	
959.515562170631	181084.5	0.02121916	
959.565030180418	116350.5	0.02396117	
959.786050456783	1397922	0.02265074	
960.119901427255	2146742	0.02166881	
960.45372336765	2483306	0.02144852	
960.788129269752	1308067	0.02322041	
961.122291881642	687812.1	0.0220058	
961.459337857734	298349	0.02418106	
961.566463287899	238227.3	0.02263322	
961.62867791975	254507.7	0.02480115	
961.791579621948	162379.4	0.03196129	
962.23352167853	168214.8	0.02488126	
962.588132359017	288175.3	0.02667913	
963.004490353716	118383.5	0.02709892	
963.497886503747	169237.4	0.03268801	
963.593158659709	177899.6	0.02652537	
964.471031938803	124967.9	0.02284184	
966.745089382592	139992	0.02743792	
966.999366032524	630681.5	0.02443706	
967.246326206161	834263.1	0.02352819	
967.496983801333	721318.8	0.02644096	
967.750595083951	369588.8	0.02053607	
967.996485483059	353980.8	0.02543579	
968.472817101407	109489.6	0.02215844	
970.245418642014	114660.6	0.02508159	
970.799553028746	97924.61	0.02345957	
972.494993112673	169483.9	0.02273607	
975.515370293774	96829.81	0.02541871	
976.086055918241	124614.5	0.01755713	
977.518765899853	127301	0.04795329	
978.144518826969	129920.4	0.01930272	
978.488279016373	135347.1	0.02978575	
978.850480195599	97262.25	0.02195486	
978.941630365116	344649.7	0.02358274	
979.191118184436	588079.1	0.02473025	
979.441616650676	328916.2	0.0225888	
979.502439951232	159787.2	0.02568384	
979.692419819814	212834.9	0.02389467	
979.942753022348	109243.4	0.02333841	
980.545654434676	128234.3	0.02189543	
980.996284760932	116736	0.03687251	
981.291311502838	94469.67	0.02615065	
981.983325416007	142780.5	0.02033891	
982.47975273192	152813.3	0.02129923	
982.70164060873	93211.39	0.02636882	
982.973180501904	105315.2	0.03104923	
983.468057890826	135526.7	0.01998353	
984.052615661468	373414.6	0.02503806	
984.102346757083	112047.2	0.0256735	
