scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped
6005,32.6941,1,13084442,481.2741,3143014400,490,115
6012,32.7265,1,11990950,481.27414,3308190208,498,125
6019,32.7614,1,11660107,400.254,3134506496,497,122
